gen,nevals,avg,std,min,max
0,50,[0.6757 0.1213],[0.02350681 0.1279866 ],[0.633 0.005],[0.72  0.606]
1,4,[0.6718 0.0928],[0.04333313 0.04544623],[0.603 0.047],[0.723 0.177]
2,3,[0.7084 0.1212],[0.00852291 0.05899966],[0.7   0.047],[0.723 0.201]
3,2,[0.6992 0.0822],[0.0322267  0.06306314],[0.637 0.007],[0.723 0.179]
4,4,[0.7006 0.0492],[0.0147187  0.01776964],[0.677 0.027],[0.723 0.078]
5,3,[0.6992 0.064 ],[0.01595494 0.01447757],[0.673 0.036],[0.723 0.078]
6,5,[0.6986 0.041 ],[0.00628013 0.01025671],[0.693 0.027],[0.71  0.056]
7,2,[0.699  0.0536],[0.0174356  0.01625546],[0.683 0.032],[0.733 0.082]
8,5,[0.6908 0.0424],[0.00331059 0.03618066],[0.687 0.007],[0.697 0.108]
9,4,[0.686 0.063],[0.02152208 0.04891217],[0.647 0.007],[0.713 0.139]
10,5,[0.7014 0.0692],[0.0189589  0.03984671],[0.67  0.021],[0.727 0.122]
11,4,[0.7092 0.0934],[0.0162037  0.01469149],[0.693 0.068],[0.73  0.111]
12,5,[0.6694 0.0432],[0.02728809 0.04379224],[0.637 0.003],[0.703 0.119]
13,3,[0.6898 0.0958],[0.0235151  0.04826344],[0.647 0.003],[0.713 0.14 ]
14,5,[0.6654 0.0586],[0.02209615 0.04284204],[0.623 0.003],[0.687 0.125]
15,4,[0.6794 0.0526],[0.04427911 0.0187147 ],[0.593 0.027],[0.717 0.08 ]
16,5,[0.6966 0.0534],[0.00991161 0.01376372],[0.68  0.029],[0.71 0.07]
17,4,[0.6946 0.0614],[0.01003195 0.04389351],[0.68  0.001],[0.71  0.127]
18,4,[0.7028 0.0604],[0.01441388 0.04226866],[0.677 0.005],[0.72  0.132]
19,5,[0.6866 0.055 ],[0.01420704 0.02654054],[0.667 0.009],[0.703 0.084]
20,4,[0.7032 0.0538],[0.01780337 0.0143722 ],[0.68  0.029],[0.723 0.07 ]
21,4,[0.6902 0.0438],[0.00754718 0.04842479],[0.677 0.005],[0.697 0.139]
22,5,[0.69  0.053],[0.01294604 0.03775182],[0.67  0.015],[0.707 0.12 ]
23,4,[0.6934 0.045 ],[0.01542206 0.02666083],[0.673 0.007],[0.72 0.08]
24,4,[0.686  0.0652],[0.01293058 0.02137662],[0.67  0.042],[0.703 0.102]
25,4,[0.676  0.0384],[0.02567489 0.04169221],[0.63  0.003],[0.703 0.105]
