gen,nevals,avg,std,min,max
0,50,[0.66234 0.13272],[0.02474236 0.13409415],[0.597 0.004],[0.71  0.608]
1,3,[0.6608 0.1824],[0.03043945 0.18383645],[0.617 0.024],[0.697 0.528]
2,2,[0.6746 0.1288],[0.02227644 0.0516852 ],[0.633 0.032],[0.7   0.188]
3,4,[0.6534 0.1192],[0.03081947 0.03071417],[0.61  0.072],[0.7   0.156]
4,5,[0.6474 0.184 ],[0.0357021  0.12981217],[0.603 0.016],[0.707 0.416]
5,5,[0.6648 0.1744],[0.02367615 0.13102916],[0.627 0.064],[0.69  0.432]
6,4,[0.654 0.12 ],[0.01896312 0.07015412],[0.62  0.012],[0.673 0.192]
7,5,[0.673 0.164],[0.01854724 0.1392092 ],[0.637 0.028],[0.687 0.424]
8,5,[0.6642 0.216 ],[0.01957958 0.13264087],[0.637 0.048],[0.687 0.456]
9,4,[0.6712 0.1792],[0.00676461 0.14124928],[0.663 0.048],[0.683 0.448]
10,5,[0.6606 0.1216],[0.03239506 0.03175909],[0.603 0.084],[0.7   0.172]
11,4,[0.6706 0.2048],[0.01723485 0.11083393],[0.653 0.128],[0.703 0.424]
12,5,[0.6574 0.2024],[0.01595744 0.11608549],[0.627 0.124],[0.67  0.432]
13,3,[0.6706 0.1744],[0.01723485 0.15095642],[0.647 0.012],[0.7   0.456]
14,4,[0.6506 0.2832],[0.02165733 0.16967545],[0.61  0.072],[0.673 0.496]
15,4,[0.6512 0.2   ],[0.01783704 0.12971353],[0.62 0.08],[0.673 0.448]
16,4,[0.656  0.1368],[0.03520227 0.04966447],[0.6   0.044],[0.707 0.192]
17,3,[0.6782 0.1576],[0.03295694 0.14356824],[0.63  0.008],[0.707 0.424]
18,5,[0.657  0.0176],[0.0275681 0.0082365],[0.627 0.004],[0.707 0.024]
19,4,[0.658  0.1472],[0.02260973 0.1491394 ],[0.627 0.004],[0.693 0.432]
20,5,[0.6452 0.1624],[0.02523014 0.20517466],[0.603 0.004],[0.67 0.56]
21,3,[0.6618 0.2016],[0.02222971 0.19058814],[0.633 0.004],[0.693 0.56 ]
22,3,[0.66   0.1144],[0.01874033 0.06225624],[0.64  0.012],[0.693 0.196]
23,4,[0.6542 0.1008],[0.02381932 0.04701659],[0.617 0.012],[0.683 0.152]
24,5,[0.64   0.1208],[0.02575267 0.15573105],[0.6   0.032],[0.677 0.432]
25,4,[0.6524 0.2064],[0.03662567 0.11731939],[0.6   0.052],[0.713 0.416]
