gen,nevals,avg,std,min,max
0,50,[0.6639  0.10018],[0.02793367 0.08752021],[0.58  0.007],[0.717 0.49 ]
1,4,[0.6666 0.1018],[0.02517618 0.03712358],[0.64  0.033],[0.7  0.14]
2,4,[0.638  0.0458],[0.01534927 0.0292397 ],[0.62  0.016],[0.657 0.096]
3,5,[0.6572 0.0648],[0.01718604 0.05992462],[0.633 0.018],[0.673 0.17 ]
4,3,[0.668  0.0694],[0.0172974  0.02917259],[0.637 0.019],[0.69 0.1 ]
5,3,[0.6698 0.082 ],[0.01942576 0.03087394],[0.633 0.031],[0.69  0.123]
6,5,[0.6874 0.086 ],[0.02805423 0.0394563 ],[0.64  0.033],[0.72  0.139]
7,3,[0.6706 0.0624],[0.02700074 0.04513358],[0.637 0.033],[0.703 0.152]
8,4,[0.6726 0.0324],[0.02006589 0.02026425],[0.653 0.008],[0.703 0.053]
9,5,[0.674  0.0426],[0.03363926 0.01438888],[0.61  0.025],[0.703 0.059]
10,4,[0.6886 0.0552],[0.02038235 0.03625134],[0.66  0.009],[0.717 0.114]
11,3,[0.6678 0.0554],[0.02631653 0.03300061],[0.62  0.009],[0.693 0.103]
12,4,[0.6626 0.0964],[0.02739781 0.05406145],[0.62  0.037],[0.7   0.194]
13,4,[0.6714 0.2054],[0.00868562 0.20332004],[0.657 0.06 ],[0.683 0.602]
14,4,[0.64   0.1512],[0.01958571 0.14825033],[0.613 0.029],[0.66  0.438]
15,3,[0.656  0.1356],[0.02792132 0.15511106],[0.62  0.029],[0.7   0.438]
16,2,[0.6888 0.074 ],[0.02120755 0.04782886],[0.667 0.001],[0.723 0.126]
17,4,[0.6678 0.0666],[0.03073369 0.06002866],[0.63  0.001],[0.723 0.176]
18,5,[0.6474 0.0358],[0.02581937 0.02401166],[0.613 0.007],[0.687 0.08 ]
19,2,[0.6708 0.065 ],[0.0162037  0.04437567],[0.65  0.027],[0.687 0.14 ]
20,4,[0.66  0.056],[0.04435764 0.04761512],[0.577 0.01 ],[0.7  0.14]
21,4,[0.678  0.1022],[0.01245793 0.04791409],[0.657 0.025],[0.693 0.158]
22,4,[0.6746 0.0922],[0.01217539 0.02577906],[0.653 0.049],[0.687 0.119]
23,5,[0.666  0.1836],[0.01682855 0.13372001],[0.647 0.063],[0.693 0.44 ]
24,4,[0.6712 0.1938],[0.01715109 0.14018331],[0.65  0.058],[0.693 0.46 ]
25,4,[0.6814 0.1362],[0.02682238 0.16934391],[0.637 0.015],[0.713 0.46 ]
