gen,nevals,avg,std,min,max
0,50,[0.67628 0.0956 ],[0.02787547 0.10726435],[0.593 0.002],[0.737 0.558]
1,4,[0.6446 0.073 ],[0.02863983 0.04944492],[0.593 0.027],[0.677 0.135]
2,4,[0.6654 0.097 ],[0.01866119 0.05823744],[0.64  0.015],[0.697 0.15 ]
3,5,[0.6526 0.041 ],[0.02718529 0.01630951],[0.623 0.017],[0.7  0.06]
4,4,[0.658  0.0998],[0.01741264 0.0396656 ],[0.63  0.039],[0.677 0.147]
5,3,[0.6712 0.0964],[0.02626328 0.04095656],[0.623 0.027],[0.703 0.133]
6,5,[0.6354 0.0546],[0.02972945 0.0267776 ],[0.603 0.03 ],[0.687 0.091]
7,3,[0.6592 0.0618],[0.03140955 0.01609223],[0.603 0.039],[0.69  0.083]
8,5,[0.6826 0.1272],[0.02016532 0.05114059],[0.66  0.053],[0.707 0.205]
9,2,[0.6782 0.1152],[0.03295087 0.05925673],[0.617 0.026],[0.707 0.205]
10,5,[0.6412 0.1972],[0.02462032 0.15086073],[0.61  0.091],[0.67  0.492]
11,3,[0.6704 0.1652],[0.03315177 0.15560514],[0.633 0.017],[0.713 0.462]
12,3,[0.6486 0.0854],[0.03627451 0.04622813],[0.6   0.024],[0.7   0.165]
13,5,[0.6768 0.1558],[0.01814828 0.14066329],[0.647 0.043],[0.7   0.432]
14,5,[0.68   0.1826],[0.01947306 0.13745341],[0.657 0.007],[0.71  0.424]
15,5,[0.662  0.1044],[0.0091433  0.05832187],[0.647 0.033],[0.673 0.171]
16,3,[0.6706 0.0864],[0.01615673 0.05066596],[0.653 0.03 ],[0.693 0.171]
17,3,[0.6706 0.072 ],[0.01473228 0.06128621],[0.65  0.005],[0.693 0.171]
18,4,[0.6614 0.066 ],[0.02544484 0.03249615],[0.623 0.027],[0.69  0.109]
19,4,[0.6768 0.1028],[0.02531719 0.05610847],[0.647 0.024],[0.707 0.169]
20,4,[0.6662 0.0482],[0.03433016 0.04375569],[0.627 0.005],[0.707 0.121]
21,3,[0.6502 0.0836],[0.03087005 0.03778677],[0.607 0.052],[0.693 0.157]
22,4,[0.6746 0.1124],[0.02030369 0.03657103],[0.64 0.07],[0.693 0.157]
23,5,[0.6732 0.1836],[0.00984683 0.1768803 ],[0.66  0.026],[0.683 0.528]
24,4,[0.6614 0.0748],[0.03018344 0.03990689],[0.603 0.028],[0.687 0.123]
25,5,[0.678  0.0494],[0.01797776 0.01776063],[0.643 0.016],[0.693 0.064]
