gen,nevals,avg,std,min,max
0,50,[0.68792 0.09574],[0.02985555 0.10738916],[0.63  0.001],[0.757 0.646]
1,5,[0.7094 0.077 ],[0.03021655 0.06370871],[0.673 0.002],[0.75  0.155]
2,5,[0.706  0.1316],[0.02644239 0.04840909],[0.68  0.037],[0.743 0.168]
3,5,[0.7006 0.0926],[0.01858602 0.07829585],[0.67  0.004],[0.723 0.188]
4,5,[0.6806 0.084 ],[0.01675231 0.03346042],[0.663 0.036],[0.703 0.129]
5,3,[0.6974 0.077 ],[0.02860489 0.02266274],[0.663 0.036],[0.747 0.098]
6,4,[0.6874 0.082 ],[0.02534245 0.06859446],[0.643 0.016],[0.713 0.172]
7,4,[0.6814 0.0798],[0.02339744 0.07891109],[0.64  0.005],[0.707 0.189]
8,4,[0.6828 0.0908],[0.02785247 0.05916891],[0.63  0.027],[0.707 0.191]
9,5,[0.686  0.0862],[0.04136665 0.04813066],[0.633 0.013],[0.75  0.134]
10,4,[0.694  0.0916],[0.03537231 0.0487713 ],[0.657 0.016],[0.74  0.158]
11,4,[0.7006 0.1696],[0.02547626 0.14880941],[0.663 0.014],[0.74  0.442]
12,4,[0.7126 0.2006],[0.01227355 0.12620713],[0.697 0.089],[0.73  0.446]
13,4,[0.6938 0.0722],[0.0065238  0.03224531],[0.683 0.024],[0.703 0.118]
14,3,[0.686  0.0654],[0.01831939 0.03948975],[0.66 0.  ],[0.71  0.114]
15,4,[0.6808 0.1296],[0.01966113 0.04485354],[0.647 0.063],[0.697 0.174]
16,3,[0.694  0.0682],[0.0159875  0.05972068],[0.67  0.002],[0.72  0.174]
17,3,[0.6868 0.0736],[0.02184857 0.06094128],[0.657 0.002],[0.72  0.165]
18,4,[0.6886 0.1038],[0.03267782 0.06945617],[0.633 0.01 ],[0.72  0.196]
19,5,[0.6902 0.0526],[0.02547469 0.03814499],[0.647 0.003],[0.723 0.093]
20,4,[0.7048 0.0464],[0.01822526 0.04778535],[0.677 0.003],[0.733 0.139]
21,3,[0.6882 0.0252],[0.02131103 0.03011578],[0.647 0.001],[0.707 0.078]
22,5,[0.6954 0.177 ],[0.01386506 0.19810401],[0.677 0.041],[0.713 0.56 ]
23,5,[0.6678 0.0888],[0.01342237 0.06781268],[0.653 0.001],[0.693 0.169]
24,4,[0.6594 0.0718],[0.0357357 0.0484702],[0.61  0.006],[0.703 0.145]
25,5,[0.6598 0.1124],[0.03454504 0.17214482],[0.593 0.001],[0.69  0.454]
