gen,nevals,avg,std,min,max
0,50,[0.67148 0.12244],[0.02480181 0.12505185],[0.597 0.   ],[0.713 0.592]
1,3,[0.671  0.0546],[0.01496663 0.01313925],[0.647 0.032],[0.687 0.073]
2,3,[0.6742 0.0832],[0.01671407 0.03928053],[0.647 0.032],[0.697 0.133]
3,3,[0.6722 0.0838],[0.04903223 0.03508504],[0.583 0.029],[0.717 0.125]
4,4,[0.694  0.0672],[0.0117983  0.03764784],[0.677 0.028],[0.707 0.125]
5,4,[0.6842 0.0546],[0.01624069 0.00458694],[0.667 0.047],[0.707 0.061]
6,5,[0.6796 0.0314],[0.01596997 0.04145166],[0.657 0.   ],[0.697 0.112]
7,3,[0.6894 0.0406],[0.02051926 0.03628002],[0.65  0.001],[0.71  0.084]
8,3,[0.6532 0.107 ],[0.029417   0.06711483],[0.62  0.009],[0.693 0.205]
9,5,[0.672  0.0358],[0.02153137 0.03072068],[0.643 0.001],[0.71  0.089]
10,4,[0.6608 0.074 ],[0.04170084 0.04475712],[0.62  0.015],[0.737 0.131]
11,4,[0.6794 0.1014],[0.0219235  0.04249518],[0.647 0.035],[0.707 0.169]
12,3,[0.6872 0.1488],[0.01370255 0.1807865 ],[0.663 0.027],[0.7   0.506]
13,5,[0.6708 0.073 ],[0.0265812  0.04559386],[0.637 0.018],[0.697 0.137]
14,5,[0.7028 0.121 ],[0.02208529 0.02772003],[0.667 0.07 ],[0.73  0.145]
15,4,[0.6694 0.0818],[0.03157594 0.06316138],[0.63  0.009],[0.71  0.165]
16,5,[0.674  0.0896],[0.03285727 0.04767641],[0.633 0.009],[0.717 0.155]
17,5,[0.67   0.0906],[0.0282772  0.04539868],[0.62 0.04],[0.703 0.155]
18,4,[0.6652 0.0788],[0.02857551 0.05481387],[0.62  0.007],[0.69  0.146]
19,4,[0.6988 0.0866],[0.01793767 0.05052762],[0.673 0.033],[0.727 0.149]
20,4,[0.6808 0.059 ],[0.02187601 0.02386629],[0.643 0.031],[0.707 0.089]
21,5,[0.6932 0.0826],[0.01868047 0.03964139],[0.663 0.017],[0.713 0.142]
22,5,[0.6894 0.0872],[0.00755248 0.0492317 ],[0.677 0.023],[0.7   0.154]
23,5,[0.698  0.0962],[0.01196662 0.02210339],[0.677 0.065],[0.71  0.128]
24,4,[0.6814 0.078 ],[0.01671646 0.0379526 ],[0.66  0.028],[0.71  0.128]
25,5,[0.706 0.052],[0.02414953 0.04144394],[0.687 0.001],[0.753 0.104]
