gen,nevals,avg,std,min,max
0,50,[0.66794 0.0862 ],[0.02748193 0.07006283],[0.6   0.002],[0.727 0.448]
1,5,[0.6606 0.0832],[0.01525254 0.04099951],[0.643 0.018],[0.683 0.132]
2,4,[0.6514 0.0462],[0.02812543 0.03476435],[0.597 0.013],[0.673 0.108]
3,5,[0.64   0.0652],[0.02134479 0.06371625],[0.617 0.011],[0.67  0.176]
4,3,[0.6506 0.0828],[0.03348194 0.06224918],[0.617 0.023],[0.71  0.176]
5,5,[0.652  0.0754],[0.0323048 0.0499824],[0.59  0.018],[0.683 0.138]
6,4,[0.6798 0.0822],[0.01712776 0.04780544],[0.653 0.032],[0.703 0.173]
7,5,[0.658  0.0652],[0.03670422 0.04322684],[0.587 0.029],[0.687 0.148]
8,4,[0.6888 0.1458],[0.03252937 0.16356821],[0.65  0.044],[0.74  0.472]
9,5,[0.6722 0.064 ],[0.04015171 0.04731596],[0.603 0.   ],[0.717 0.146]
10,3,[0.6662 0.1358],[0.03050508 0.20845853],[0.633 0.005],[0.717 0.55 ]
11,4,[0.6786 0.0394],[0.01146473 0.02290502],[0.667 0.002],[0.7   0.065]
12,4,[0.688  0.0636],[0.02614575 0.01935562],[0.643 0.032],[0.717 0.093]
13,4,[0.6768 0.0918],[0.03360595 0.04326384],[0.617 0.035],[0.71  0.156]
14,3,[0.6942 0.0594],[0.01969162 0.02026425],[0.677 0.02 ],[0.727 0.078]
15,1,[0.6942 0.0604],[0.01969162 0.02082883],[0.677 0.02 ],[0.727 0.078]
16,3,[0.6928 0.081 ],[0.03943805 0.05248238],[0.62  0.008],[0.727 0.172]
17,5,[0.6702 0.1032],[0.02013355 0.05934442],[0.64  0.019],[0.697 0.175]
18,5,[0.6914 0.0742],[0.02614269 0.04299488],[0.66  0.009],[0.717 0.134]
19,2,[0.6886 0.0812],[0.02904204 0.04167205],[0.66  0.016],[0.737 0.134]
20,5,[0.692  0.0676],[0.02560469 0.04536342],[0.66  0.002],[0.723 0.135]
21,5,[0.682  0.1072],[0.01885736 0.05450651],[0.653 0.025],[0.7   0.176]
22,4,[0.6766 0.0592],[0.02293992 0.01696349],[0.64 0.04],[0.7   0.082]
23,4,[0.6994 0.0686],[0.01389388 0.03005728],[0.677 0.015],[0.717 0.103]
24,4,[0.6934 0.1978],[0.01923122 0.14755392],[0.66  0.103],[0.717 0.492]
25,3,[0.6902 0.083 ],[0.02042939 0.03071156],[0.66 0.04],[0.717 0.128]
