gen,nevals,avg,std,min,max
0,50,[0.6745  0.05672],[0.02612451 0.04361194],[0.62  0.001],[0.743 0.199]
1,3,[0.6808 0.0368],[0.01531535 0.02200364],[0.653 0.018],[0.697 0.079]
2,5,[0.656 0.069],[0.01670928 0.04137632],[0.623 0.002],[0.667 0.108]
3,5,[0.6866 0.0164],[0.01009158 0.0108185 ],[0.673 0.006],[0.7   0.031]
4,4,[0.6748 0.0218],[0.02079808 0.01342237],[0.65  0.006],[0.707 0.039]
5,5,[0.6878 0.0444],[0.02011368 0.03086487],[0.653 0.007],[0.71  0.095]
6,4,[0.6608 0.0448],[0.01532841 0.02899241],[0.637 0.014],[0.68 0.09]
7,4,[0.6566 0.043 ],[0.01333567 0.02891366],[0.647 0.014],[0.683 0.088]
8,3,[0.6694 0.0636],[0.01525254 0.03581396],[0.647 0.02 ],[0.687 0.116]
9,5,[0.6674 0.0832],[0.02861189 0.04598   ],[0.64 0.04],[0.707 0.167]
10,5,[0.6772 0.062 ],[0.0331566  0.03915099],[0.623 0.028],[0.723 0.134]
11,3,[0.6558 0.086 ],[0.03058366 0.05437647],[0.623 0.028],[0.707 0.176]
12,5,[0.6706 0.0348],[0.01170641 0.02435077],[0.66  0.002],[0.693 0.062]
13,5,[0.678  0.0654],[0.02270683 0.0385829 ],[0.653 0.01 ],[0.71 0.13]
14,4,[0.6754 0.0322],[0.02200545 0.02348957],[0.647 0.005],[0.71  0.065]
15,4,[0.6968 0.021 ],[0.00808455 0.01025671],[0.687 0.01 ],[0.71  0.035]
16,4,[0.6748 0.059 ],[0.01800444 0.0394563 ],[0.647 0.027],[0.7   0.135]
17,4,[0.6888 0.0446],[0.01631441 0.02848579],[0.657 0.019],[0.7   0.098]
18,1,[0.6868 0.0418],[0.01665413 0.03140318],[0.657 0.005],[0.7   0.098]
19,3,[0.6982 0.049 ],[0.00881816 0.02802142],[0.683 0.026],[0.707 0.089]
20,3,[0.704  0.0904],[0.01411382 0.03730737],[0.683 0.027],[0.72  0.128]
21,4,[0.6918 0.0734],[0.01631441 0.03838541],[0.66  0.022],[0.703 0.128]
22,4,[0.7046 0.055 ],[0.01538311 0.04485978],[0.683 0.009],[0.73  0.135]
23,2,[0.7026 0.0648],[0.01861827 0.04909338],[0.683 0.016],[0.73  0.135]
24,5,[0.6946 0.0312],[0.01588207 0.01936388],[0.673 0.012],[0.72  0.068]
25,4,[0.6974 0.0376],[0.0146506  0.02417106],[0.677 0.007],[0.72  0.068]
