gen,nevals,avg,std,min,max
0,50,[0.6614 0.071 ],[0.02584802 0.04641336],[0.587 0.003],[0.72 0.17]
1,5,[0.6626 0.0626],[0.02950661 0.04076567],[0.633 0.003],[0.7   0.121]
2,3,[0.6566 0.0486],[0.01806212 0.0469834 ],[0.64  0.003],[0.69  0.118]
3,4,[0.662  0.0666],[0.02270683 0.03385026],[0.63  0.009],[0.687 0.097]
4,4,[0.684  0.0644],[0.01646815 0.04469273],[0.663 0.009],[0.703 0.121]
5,2,[0.6794 0.0632],[0.0234316  0.03346282],[0.64  0.032],[0.703 0.121]
6,5,[0.654  0.0694],[0.02903791 0.01174053],[0.607 0.051],[0.68 0.08]
7,5,[0.6772 0.1   ],[0.02271035 0.05127573],[0.64  0.011],[0.703 0.166]
8,4,[0.684 0.075],[0.01279062 0.03388805],[0.66  0.023],[0.697 0.114]
9,3,[0.6766 0.0764],[0.01517366 0.03816071],[0.66  0.023],[0.7   0.134]
10,2,[0.668  0.0492],[0.01440833 0.04541542],[0.65  0.015],[0.687 0.134]
11,4,[0.65  0.103],[0.02740803 0.15713688],[0.603 0.014],[0.687 0.416]
12,5,[0.6694 0.085 ],[0.03991792 0.0433359 ],[0.61 0.03],[0.72  0.138]
13,5,[0.6632 0.0578],[0.00830422 0.05616547],[0.653 0.006],[0.673 0.15 ]
14,4,[0.666  0.1408],[0.00933809 0.17565922],[0.65  0.011],[0.677 0.472]
15,3,[0.6538 0.0576],[0.01107068 0.04120485],[0.633 0.011],[0.663 0.114]
16,5,[0.6574 0.1182],[0.02746343 0.06312971],[0.627 0.018],[0.693 0.187]
17,5,[0.6658 0.059 ],[0.01622837 0.0383875 ],[0.647 0.003],[0.693 0.117]
18,4,[0.67   0.1186],[0.02269802 0.03534176],[0.637 0.068],[0.7   0.158]
19,3,[0.6894 0.0972],[0.01222457 0.01996397],[0.67  0.073],[0.7   0.134]
20,5,[0.648  0.0568],[0.01293058 0.03685322],[0.637 0.01 ],[0.673 0.114]
21,5,[0.6566 0.0542],[0.01083697 0.03695619],[0.637 0.005],[0.667 0.092]
22,4,[0.6514 0.0508],[0.01195993 0.04018656],[0.633 0.011],[0.667 0.106]
23,4,[0.6634 0.1158],[0.0094784  0.07065522],[0.65  0.031],[0.677 0.192]
24,3,[0.668  0.1366],[0.0172974  0.03416197],[0.65  0.102],[0.697 0.192]
25,4,[0.6674 0.0972],[0.01703643 0.05799103],[0.647 0.04 ],[0.697 0.2  ]
