precision,recall,f1score,mcc,stat_par,eq_odds,ao,acc,model,fairness_method
0.6319649036620033,0.6342517558076716,0.63188479977234,0.2553174606349616,-0.183694895280947,-0.1184273323373173,-0.1630598200148125,0.6342517558076716,knn,NO_ONE
0.6158970440106123,0.6175040518638574,0.6163514063731564,0.2236117391724867,-0.1097166425625368,-0.0781198124169987,-0.0812251483737415,0.6175040518638574,tree,NO_ONE
0.6780922896527969,0.6790923824959482,0.674938649224207,0.34567157404244775,-0.279838234506401,-0.1778977838645418,-0.25817966116304014,0.6790923824959482,logreg,NO_ONE
0.6743615857824664,0.6731496488384657,0.6652461839479633,0.333104976818159,-0.29569339546842355,-0.198284985059761,-0.2763504697378577,0.6731496488384657,svm,NO_ONE
0.650359211034017,0.6520799567801189,0.6504833841544639,0.29282538454634205,-0.1933151213241201,-0.13045733731739717,-0.16480131823134817,0.6520799567801189,forest,NO_ONE
