precision,recall,f1score,mcc,stat_par,eq_odds,ao,acc,model,fairness_method
0.6305665330313778,0.6250675310642896,0.6063759905580957,0.2378180111605128,-0.025393111384953815,0.005987138131536174,-0.0003364141838131385,0.6250675310642896,logreg,NO_ONE
0.6128945274061515,0.6029173419773096,0.569671090397931,0.19153359271991016,-0.02045757757839317,0.0036900823899241875,-0.0019338532773996997,0.6029173419773096,svm,NO_ONE
0.6141260049176487,0.6164235548352242,0.6105736804929007,0.21915430539268926,-0.0296628509741218,-0.012487929156992927,-0.0022875156672736985,0.6164235548352242,forest,NO_ONE
0.5934230604883212,0.5964343598055105,0.5863177754893979,0.1755179770844179,-0.022580990111110033,-0.006377514330915712,-0.001594117299461184,0.5964343598055105,knn,NO_ONE
0.5932775008957818,0.595894111291194,0.5929749074429427,0.17965390096873968,-0.022088327850821377,-0.007437693903967424,0.000699913517028028,0.595894111291194,cart,NO_ONE
