gen,nevals,avg,std,min,max
0,50,[0.8729  0.55476],[0.02497859 0.22381882],[0.843 0.258],[0.901 0.798]
1,5,[0.854  0.6816],[0.02363895 0.18078673],[0.834 0.324],[0.9   0.816]
2,5,[0.8834 0.5092],[0.02088636 0.25153163],[0.851 0.296],[0.901 0.85 ]
3,3,[0.9    0.3192],[0.00063246 0.0232069 ],[0.899 0.292],[0.901 0.358]
4,3,[0.8998 0.3188],[0.00074833 0.0307402 ],[0.899 0.264],[0.901 0.358]
5,5,[0.8998 0.3184],[0.00074833 0.02860489],[0.899 0.282],[0.901 0.368]
6,4,[0.8998 0.3228],[0.00074833 0.02888875],[0.899 0.282],[0.901 0.368]
7,3,[0.89   0.4156],[0.01850405 0.17859183],[0.853 0.304],[0.9   0.772]
8,4,[0.89   0.4184],[0.01850405 0.17724288],[0.853 0.316],[0.9   0.772]
9,3,[0.8898 0.4328],[0.01890397 0.18397217],[0.852 0.32 ],[0.9 0.8]
10,5,[0.88   0.5088],[0.02409149 0.21835238],[0.85  0.328],[0.9  0.79]
11,2,[0.8702 0.5916],[0.02433434 0.21530778],[0.85  0.328],[0.9   0.778]
12,4,[0.8708 0.6016],[0.0238445  0.23017002],[0.851 0.312],[0.9   0.806]
13,3,[0.8708 0.6056],[0.0238445  0.22364758],[0.851 0.328],[0.9   0.806]
14,3,[0.8708 0.5884],[0.02426026 0.23411245],[0.85  0.278],[0.901 0.806]
15,3,[0.8902 0.3976],[0.02010373 0.17978832],[0.85  0.292],[0.901 0.756]
16,5,[0.8606 0.6756],[0.01970381 0.18688777],[0.85  0.302],[0.9  0.78]
17,5,[0.8602 0.6744],[0.01990377 0.18642489],[0.85  0.302],[0.9   0.784]
18,4,[0.8594 0.6672],[0.02033322 0.18174972],[0.847 0.304],[0.9   0.764]
19,3,[0.8604 0.6888],[0.01980505 0.17121028],[0.85  0.348],[0.9   0.806]
20,5,[0.8516 0.7804],[0.00149666 0.0159198 ],[0.849 0.76 ],[0.853 0.802]
21,4,[0.8486 0.7644],[0.00338231 0.02633325],[0.842 0.726],[0.851 0.802]
22,3,[0.8486 0.764 ],[0.00377359 0.02842534],[0.842 0.726],[0.852 0.812]
23,4,[0.8474 0.7596],[0.00338231 0.02809697],[0.842 0.726],[0.851 0.8  ]
24,5,[0.8592 0.6864],[0.02051731 0.16375298],[0.845 0.362],[0.9   0.806]
25,4,[0.8452 0.7504],[0.00943186 0.04478214],[0.827 0.672],[0.852 0.804]
