gen,nevals,avg,std,min,max
0,50,[0.87364 0.64096],[0.02383591 0.23203836],[0.838 0.354],[0.9   0.908]
1,5,[0.8624 0.762 ],[0.0188     0.21903059],[0.853 0.326],[0.9   0.912]
2,3,[0.8626 0.7764],[0.01821648 0.20540068],[0.853 0.368],[0.899 0.912]
3,4,[0.8598 0.7636],[0.02014349 0.19959319],[0.841 0.368],[0.899 0.91 ]
4,4,[0.847  0.8608],[0.00973653 0.0238864 ],[0.828 0.828],[0.855 0.902]
5,4,[0.8524 0.8796],[0.00224499 0.01241934],[0.848 0.86 ],[0.854 0.892]
6,4,[0.866 0.68 ],[0.02920274 0.26068525],[0.825 0.346],[0.9   0.902]
7,4,[0.8626 0.7904],[0.01820549 0.2036876 ],[0.853 0.384],[0.899 0.908]
8,4,[0.8614 0.7788],[0.01883189 0.18773854],[0.85  0.406],[0.899 0.904]
9,4,[0.8532 0.8932],[0.0004     0.00574108],[0.853 0.888],[0.854 0.904]
10,4,[0.8622 0.7884],[0.0184     0.20220148],[0.853 0.384],[0.899 0.89 ]
11,4,[0.8614 0.7896],[0.01886372 0.19141745],[0.849 0.41 ],[0.899 0.91 ]
12,4,[0.871  0.6744],[0.02333238 0.24826889],[0.849 0.348],[0.9 0.9]
13,5,[0.8708 0.6752],[0.02303389 0.23499651],[0.851 0.384],[0.899 0.894]
14,3,[0.8622 0.7752],[0.01841087 0.1918858 ],[0.852 0.392],[0.899 0.888]
15,3,[0.8622 0.7752],[0.01841087 0.1939303 ],[0.852 0.388],[0.899 0.888]
16,4,[0.8622 0.7704],[0.01841087 0.19962525],[0.852 0.372],[0.899 0.888]
17,3,[0.8706 0.6632],[0.02320862 0.22899642],[0.85  0.372],[0.899 0.86 ]
18,3,[0.8612 0.7572],[0.01892512 0.18179813],[0.85  0.394],[0.899 0.86 ]
19,5,[0.8618 0.7648],[0.01869117 0.18714102],[0.849 0.392],[0.899 0.884]
20,4,[0.8624 0.7668],[0.0183041  0.19783872],[0.853 0.372],[0.899 0.89 ]
21,4,[0.8806 0.5864],[0.02253531 0.24399148],[0.853 0.372],[0.899 0.886]
22,5,[0.89   0.4696],[0.018     0.1983387],[0.854 0.362],[0.899 0.866]
23,5,[0.8898 0.4828],[0.0184     0.20689553],[0.853 0.362],[0.899 0.896]
24,4,[0.8898 0.4904],[0.0184     0.21019001],[0.853 0.362],[0.899 0.91 ]
25,2,[0.8898 0.4756],[0.0184     0.21272104],[0.853 0.356],[0.899 0.9  ]
