gen,nevals,avg,std,min,max
0,50,[0.8705  0.59364],[0.02450653 0.25976164],[0.829 0.122],[0.899 0.894]
1,4,[0.8574 0.7312],[0.02006589 0.19003831],[0.843 0.354],[0.897 0.856]
2,2,[0.8478 0.8396],[0.00594643 0.03695186],[0.836 0.77 ],[0.852 0.88 ]
3,4,[0.8506 0.8564],[0.0004899  0.02037253],[0.85  0.826],[0.851 0.88 ]
4,3,[0.8508 0.8712],[0.0004     0.01912485],[0.85  0.846],[0.851 0.896]
5,4,[0.8504 0.8604],[0.0004899  0.01382172],[0.85  0.846],[0.851 0.88 ]
6,5,[0.8436 0.8428],[0.00970773 0.03547619],[0.825 0.806],[0.851 0.908]
7,4,[0.848  0.8316],[0.00316228 0.02029384],[0.842 0.792],[0.851 0.85 ]
8,4,[0.8518 0.8428],[0.00278568 0.01423236],[0.849 0.818],[0.857 0.856]
9,3,[0.8504 0.8344],[0.00382623 0.0147187 ],[0.845 0.81 ],[0.857 0.856]
10,4,[0.8712 0.6128],[0.02118868 0.24311183],[0.85  0.322],[0.897 0.878]
11,4,[0.887  0.4368],[0.01850405 0.20521053],[0.85  0.306],[0.897 0.846]
12,4,[0.8962 0.3332],[0.0004     0.01587955],[0.896 0.306],[0.897 0.354]
13,3,[0.8962 0.3332],[0.0004     0.01587955],[0.896 0.306],[0.897 0.354]
14,2,[0.8962 0.326 ],[0.0004     0.01186592],[0.896 0.306],[0.897 0.342]
15,4,[0.8966 0.3156],[0.0004899 0.0184781],[0.896 0.288],[0.897 0.344]
16,5,[0.8964 0.3172],[0.0004899 0.0160798],[0.896 0.294],[0.897 0.334]
17,3,[0.8962 0.3324],[0.0004     0.00649923],[0.896 0.322],[0.897 0.342]
18,3,[0.8868 0.43  ],[0.0184     0.20014395],[0.85  0.322],[0.896 0.83 ]
19,5,[0.8576 0.7252],[0.01935562 0.2022181 ],[0.844 0.322],[0.896 0.846]
20,4,[0.8568 0.7232],[0.02025241 0.20205979],[0.844 0.322],[0.897 0.862]
21,4,[0.8582 0.7272],[0.01950795 0.1971298 ],[0.845 0.334],[0.897 0.846]
22,3,[0.8688 0.6364],[0.02324134 0.25409101],[0.845 0.312],[0.897 0.886]
23,5,[0.8774 0.5092],[0.02467063 0.25281013],[0.842 0.29 ],[0.898 0.842]
24,5,[0.8872 0.4036],[0.02010373 0.20478828],[0.847 0.274],[0.898 0.812]
25,4,[0.8756 0.518 ],[0.02572625 0.24079867],[0.838 0.322],[0.897 0.842]
