gen,nevals,avg,std,min,max
0,50,[0.86232 0.70152],[0.02211555 0.22343807],[0.828 0.318],[0.896 0.914]
1,3,[0.8574 0.7336],[0.01982524 0.20940067],[0.839 0.318],[0.896 0.86 ]
2,5,[0.8714 0.5196],[0.02931621 0.20861985],[0.835 0.346],[0.896 0.784]
3,5,[0.8776 0.524 ],[0.02255305 0.26400303],[0.849 0.296],[0.897 0.858]
4,3,[0.8744 0.524 ],[0.02660526 0.23706539],[0.834 0.296],[0.897 0.858]
5,5,[0.8858 0.438 ],[0.01890397 0.19892109],[0.848 0.302],[0.896 0.834]
6,5,[0.8772 0.544 ],[0.02180275 0.25292529],[0.85  0.306],[0.895 0.858]
7,5,[0.8682 0.6584],[0.02192168 0.24162914],[0.848 0.352],[0.895 0.874]
8,4,[0.8494 0.8412],[0.00135647 0.00934666],[0.847 0.83 ],[0.851 0.858]
9,4,[0.8596 0.7548],[0.01774937 0.20098   ],[0.849 0.354],[0.895 0.872]
10,5,[0.8592 0.7556],[0.01791536 0.19506471],[0.849 0.366],[0.895 0.864]
11,4,[0.85  0.854],[0.00063246 0.01186592],[0.849 0.834],[0.851 0.868]
12,4,[0.8504 0.864 ],[0.0010198  0.01538831],[0.849 0.834],[0.852 0.878]
13,3,[0.8504 0.8616],[0.0008     0.01504128],[0.85 0.84],[0.852 0.88 ]
14,3,[0.8506 0.8656],[0.0008     0.01740804],[0.85 0.84],[0.852 0.894]
15,4,[0.8506 0.8636],[0.0008     0.01382172],[0.85  0.842],[0.852 0.884]
16,5,[0.859 0.756],[0.01801111 0.20222364],[0.849 0.352],[0.895 0.866]
17,3,[0.8496 0.8512],[0.0004899  0.01121428],[0.849 0.84 ],[0.85 0.87]
18,3,[0.8502 0.8544],[0.00074833 0.01189285],[0.849 0.834],[0.851 0.866]
19,3,[0.851  0.8664],[0.00063246 0.00793977],[0.85  0.856],[0.852 0.88 ]
20,3,[0.8504 0.8568],[0.0008     0.01299846],[0.85 0.84],[0.852 0.88 ]
21,4,[0.851  0.8652],[0.00063246 0.00805978],[0.85  0.858],[0.852 0.88 ]
22,4,[0.86 0.77],[0.01750429 0.20924627],[0.851 0.352],[0.895 0.886]
23,3,[0.859  0.7624],[0.0180333  0.19828626],[0.848 0.368],[0.895 0.884]
24,4,[0.869  0.6712],[0.02124147 0.24841771],[0.851 0.366],[0.895 0.882]
25,2,[0.8862 0.472 ],[0.0176     0.19973983],[0.851 0.352],[0.895 0.87 ]
