gen,nevals,avg,std,min,max
0,50,[0.88612 0.42214],[0.02194232 0.21741592],[0.837 0.111],[0.901 0.79 ]
1,3,[0.9    0.2576],[0.00063246 0.06848533],[0.899 0.122],[0.901 0.304]
2,5,[0.8996 0.3008],[0.0004899  0.00587878],[0.899 0.296],[0.9   0.312]
3,5,[0.9    0.2612],[0.         0.06918497],[0.9   0.124],[0.9   0.308]
4,5,[0.8888 0.3724],[0.02190342 0.18512439],[0.845 0.27 ],[0.9   0.742]
5,5,[0.878  0.4744],[0.0265556  0.22111499],[0.844 0.282],[0.9   0.754]
6,5,[0.88   0.4552],[0.02371497 0.27282991],[0.849 0.124],[0.9   0.802]
7,3,[0.8898 0.364 ],[0.01890397 0.21443134],[0.852 0.124],[0.9   0.766]
8,4,[0.8796 0.4816],[0.02463006 0.22977345],[0.847 0.274],[0.9   0.772]
9,5,[0.8792 0.4452],[0.02567022 0.26603338],[0.843 0.126],[0.9   0.792]
10,2,[0.8906 0.358 ],[0.0188     0.22629538],[0.853 0.126],[0.9   0.792]
11,5,[0.89   0.3888],[0.01850405 0.19084067],[0.853 0.258],[0.9   0.768]
12,4,[0.8796 0.4828],[0.02467874 0.22480427],[0.846 0.296],[0.9   0.768]
13,3,[0.8904 0.3912],[0.01870401 0.19191915],[0.853 0.27 ],[0.9   0.774]
14,5,[0.881  0.4876],[0.0232723  0.23153194],[0.852 0.288],[0.9   0.774]
15,4,[0.8716 0.5948],[0.02319138 0.2374956 ],[0.852 0.298],[0.9   0.824]
16,5,[0.862 0.676],[0.01901578 0.19005683],[0.851 0.296],[0.9   0.774]
17,3,[0.8712 0.5772],[0.02314649 0.23963839],[0.85  0.272],[0.9   0.784]
18,4,[0.8714 0.5764],[0.02295735 0.2389122 ],[0.852 0.272],[0.9  0.78]
19,3,[0.89  0.354],[0.01900526 0.21774848],[0.852 0.122],[0.9   0.768]
20,5,[0.891 0.39 ],[0.018      0.18504054],[0.855 0.29 ],[0.9  0.76]
21,4,[0.8996 0.2848],[0.0004899  0.01541947],[0.899 0.266],[0.9 0.3]
22,4,[0.8996 0.254 ],[0.0004899  0.06626009],[0.899 0.124],[0.9 0.3]
23,4,[0.8994 0.2576],[0.0004899 0.0692289],[0.899 0.124],[0.9   0.324]
24,5,[0.8998 0.2582],[0.0004     0.07106729],[0.899 0.117],[0.9 0.3]
25,2,[0.8998 0.2614],[0.0004     0.07283296],[0.899 0.117],[0.9   0.312]
