gen,nevals,avg,std,min,max
0,50,[0.8701  0.57324],[0.02786772 0.25766238],[0.779 0.322],[0.894 0.906]
1,5,[0.874  0.5552],[0.02368966 0.24474836],[0.844 0.332],[0.894 0.868]
2,5,[0.8698 0.6592],[0.02283331 0.26003261],[0.841 0.328],[0.894 0.882]
3,4,[0.867  0.6448],[0.0256671  0.24252868],[0.836 0.346],[0.893 0.86 ]
4,4,[0.871  0.5492],[0.0273569 0.2528386],[0.837 0.322],[0.894 0.88 ]
5,4,[0.864  0.6632],[0.02409149 0.2550752 ],[0.844 0.346],[0.894 0.882]
6,2,[0.874  0.5604],[0.0244949  0.25230902],[0.844 0.338],[0.894 0.882]
7,3,[0.874  0.5536],[0.02409149 0.26246341],[0.844 0.338],[0.894 0.882]
8,5,[0.8826 0.4332],[0.02180459 0.20253039],[0.839 0.322],[0.894 0.838]
9,5,[0.8734 0.5336],[0.02523173 0.25919383],[0.842 0.322],[0.894 0.858]
10,5,[0.8816 0.4504],[0.02330322 0.18958228],[0.835 0.334],[0.894 0.828]
11,4,[0.8828 0.4364],[0.02190342 0.20288479],[0.839 0.33 ],[0.894 0.842]
12,3,[0.883  0.4188],[0.022      0.21257131],[0.839 0.274],[0.894 0.842]
13,4,[0.8938 0.3148],[0.0004     0.02705846],[0.893 0.274],[0.894 0.358]
14,4,[0.8936 0.3152],[0.0004899  0.03148587],[0.893 0.274],[0.894 0.346]
15,5,[0.894  0.2964],[1.11022302e-16 1.67523133e-02],[0.894 0.274],[0.894 0.322]
16,5,[0.8938 0.336 ],[0.0004     0.02850965],[0.893 0.298],[0.894 0.374]
17,4,[0.8838 0.4252],[0.01990377 0.22924083],[0.844 0.288],[0.894 0.882]
18,4,[0.8702 0.538 ],[0.02835066 0.23920535],[0.834 0.312],[0.894 0.836]
19,4,[0.8726 0.5244],[0.02630285 0.26622817],[0.837 0.288],[0.894 0.864]
20,4,[0.8738 0.5496],[0.02433434 0.25512789],[0.844 0.334],[0.894 0.864]
21,4,[0.856  0.6492],[0.03223663 0.24767915],[0.811 0.342],[0.893 0.864]
22,3,[0.8754 0.5508],[0.02277367 0.24277595],[0.839 0.342],[0.894 0.854]
23,3,[0.8864 0.4412],[0.01420704 0.20678723],[0.858 0.322],[0.894 0.854]
24,4,[0.8822 0.4428],[0.02210339 0.20073704],[0.838 0.33 ],[0.894 0.844]
25,4,[0.8936 0.3432],[0.0004899  0.01557434],[0.893 0.326],[0.894 0.37 ]
