gen,nevals,avg,std,min,max
0,50,[0.87672 0.55768],[0.02816952 0.2227538 ],[0.828 0.316],[0.901 0.872]
1,5,[0.8566 0.7352],[0.02233025 0.17543819],[0.841 0.39 ],[0.901 0.87 ]
2,4,[0.8686 0.6432],[0.02646205 0.22487899],[0.846 0.348],[0.901 0.852]
3,5,[0.8786 0.5684],[0.0262267  0.21524832],[0.845 0.388],[0.9  0.86]
4,5,[0.8686 0.6484],[0.02645449 0.23310221],[0.847 0.352],[0.901 0.86 ]
5,5,[0.8686 0.648 ],[0.02646205 0.22836112],[0.846 0.348],[0.901 0.844]
6,3,[0.868  0.6436],[0.02657066 0.22191314],[0.844 0.348],[0.901 0.84 ]
7,4,[0.8554 0.7128],[0.02291375 0.1768552 ],[0.84 0.36],[0.901 0.822]
8,4,[0.8672 0.6408],[0.02733057 0.23930433],[0.84  0.338],[0.901 0.862]
9,3,[0.8782 0.5436],[0.02798857 0.22973515],[0.841 0.336],[0.901 0.86 ]
10,4,[0.879 0.534],[0.02695181 0.22722324],[0.845 0.336],[0.901 0.822]
11,3,[0.8782 0.5308],[0.02798857 0.23298961],[0.841 0.328],[0.901 0.846]
12,3,[0.8902 0.4456],[0.0216     0.20057278],[0.847 0.324],[0.901 0.846]
13,5,[0.9004 0.376 ],[0.0004899  0.01720465],[0.9   0.348],[0.901 0.392]
14,5,[0.9008 0.3668],[0.0004     0.01377534],[0.9   0.358],[0.901 0.394]
15,5,[0.9008 0.3656],[0.0004     0.01155162],[0.9  0.35],[0.901 0.384]
16,3,[0.8896 0.456 ],[0.02181376 0.18307594],[0.846 0.346],[0.901 0.82 ]
17,4,[0.8898 0.4648],[0.02140467 0.1936785 ],[0.847 0.362],[0.901 0.852]
18,4,[0.89   0.4592],[0.02150349 0.18654587],[0.847 0.356],[0.901 0.832]
19,4,[0.8794 0.568 ],[0.02605072 0.23692024],[0.847 0.362],[0.901 0.862]
20,2,[0.8898 0.4616],[0.02140467 0.18064507],[0.847 0.348],[0.901 0.822]
21,3,[0.8896 0.4604],[0.02130352 0.18089732],[0.847 0.36 ],[0.901 0.822]
22,5,[0.9006 0.38  ],[0.0004899  0.02551862],[0.9  0.36],[0.901 0.43 ]
23,3,[0.89   0.5008],[0.02050366 0.18443254],[0.849 0.36 ],[0.901 0.866]
24,5,[0.8896 0.488 ],[0.02130352 0.17501086],[0.847 0.368],[0.901 0.836]
25,3,[0.9008 0.3592],[0.0004     0.02444913],[0.9   0.326],[0.901 0.398]
