gen,nevals,avg,std,min,max
0,50,[0.87252 0.51712],[0.02844591 0.21575548],[0.832 0.29 ],[0.9  0.79]
1,3,[0.8548 0.684 ],[0.02211244 0.18819989],[0.843 0.308],[0.899 0.794]
2,3,[0.8436 0.7724],[0.00162481 0.01298615],[0.841 0.754],[0.846 0.794]
3,5,[0.8426 0.7664],[0.0032619 0.0288555],[0.837 0.712],[0.846 0.79 ]
4,5,[0.855  0.6696],[0.02266274 0.20471795],[0.84  0.262],[0.9   0.796]
5,4,[0.8556 0.6748],[0.02222251 0.20654336],[0.843 0.262],[0.9   0.792]
6,4,[0.8424 0.7644],[0.00224499 0.01694225],[0.838 0.732],[0.844 0.782]
7,5,[0.8552 0.674 ],[0.02198545 0.19569364],[0.841 0.284],[0.899 0.788]
8,5,[0.8538 0.676 ],[0.02263979 0.17925624],[0.84  0.318],[0.899 0.782]
9,5,[0.8564 0.6804],[0.02173108 0.18143605],[0.842 0.318],[0.899 0.784]
10,3,[0.8604 0.6648],[0.02035289 0.18026026],[0.843 0.312],[0.899 0.786]
11,4,[0.872 0.454],[0.04546207 0.19914216],[0.782 0.312],[0.899 0.832]
12,3,[0.8662 0.5116],[0.04566574 0.23942063],[0.782 0.312],[0.899 0.832]
13,4,[0.8826 0.512 ],[0.02206898 0.22995652],[0.842 0.318],[0.899 0.816]
14,3,[0.8368 0.6552],[0.04729228 0.17433118],[0.774 0.322],[0.898 0.816]
15,5,[0.857  0.6832],[0.0212791  0.18364139],[0.843 0.316],[0.899 0.78 ]
16,1,[0.856  0.6836],[0.02192715 0.18384515],[0.84  0.316],[0.899 0.78 ]
17,4,[0.8664 0.5936],[0.02717793 0.21548977],[0.837 0.33 ],[0.899 0.78 ]
18,4,[0.8582 0.6772],[0.02105612 0.18305234],[0.844 0.312],[0.899 0.79 ]
19,4,[0.851 0.69 ],[0.02463331 0.17711014],[0.825 0.336],[0.898 0.788]
20,4,[0.857  0.7004],[0.02109028 0.1784798 ],[0.842 0.346],[0.898 0.828]
21,4,[0.8662 0.5872],[0.02603382 0.21355505],[0.842 0.318],[0.898 0.774]
22,4,[0.8926 0.4012],[0.0123061  0.16444136],[0.868 0.316],[0.899 0.73 ]
23,5,[0.8988 0.3156],[0.0004     0.01235476],[0.898 0.296],[0.899 0.33 ]
24,5,[0.8878 0.3956],[0.0224     0.17030044],[0.843 0.3  ],[0.899 0.736]
25,5,[0.8878 0.4056],[0.0224     0.17323926],[0.843 0.316],[0.899 0.752]
