gen,nevals,avg,std,min,max
0,50,[0.87006 0.62344],[0.02462309 0.27273637],[0.833 0.262],[0.897 0.928]
1,4,[0.8684 0.666 ],[0.02338889 0.2669322 ],[0.847 0.31 ],[0.897 0.892]
2,5,[0.8676 0.6748],[0.02366939 0.26287822],[0.845 0.336],[0.897 0.93 ]
3,4,[0.8774 0.5692],[0.02365248 0.27443207],[0.846 0.29 ],[0.897 0.916]
4,4,[0.8602 0.7452],[0.01946689 0.23063599],[0.842 0.286],[0.896 0.89 ]
5,4,[0.8244 0.8528],[0.03292173 0.0326092 ],[0.761 0.8  ],[0.851 0.89 ]
6,4,[0.8444 0.8672],[0.00830903 0.02509502],[0.828 0.84 ],[0.85  0.912]
7,5,[0.8484 0.8752],[0.00162481 0.01434434],[0.846 0.848],[0.85  0.888]
8,4,[0.8466 0.8652],[0.00313688 0.01305986],[0.841 0.848],[0.85  0.882]
9,4,[0.8556 0.7548],[0.02033322 0.21791228],[0.843 0.32 ],[0.896 0.882]
10,4,[0.8484 0.8716],[0.0032     0.02228542],[0.843 0.832],[0.852 0.9  ]
11,4,[0.8458 0.8568],[0.00292575 0.02630893],[0.842 0.822],[0.85  0.894]
12,5,[0.849  0.8776],[0.00275681 0.01768163],[0.845 0.848],[0.853 0.898]
13,3,[0.8592 0.7812],[0.01841087 0.21463867],[0.849 0.352],[0.896 0.896]
14,3,[0.8676 0.662 ],[0.02361864 0.25987074],[0.847 0.336],[0.897 0.888]
15,4,[0.851  0.7616],[0.02944826 0.2175294 ],[0.804 0.328],[0.897 0.888]
16,5,[0.8582 0.7748],[0.01892512 0.21352508],[0.847 0.348],[0.896 0.888]
17,4,[0.8586 0.7804],[0.01873606 0.21622729],[0.847 0.348],[0.896 0.894]
18,5,[0.8676 0.6636],[0.02324306 0.25636973],[0.846 0.348],[0.896 0.892]
19,4,[0.8778 0.5584],[0.02321551 0.26347645],[0.846 0.328],[0.897 0.908]
20,3,[0.8878 0.466 ],[0.0184     0.21436791],[0.851 0.338],[0.897 0.894]
21,4,[0.887  0.4552],[0.01900526 0.2126428 ],[0.849 0.334],[0.897 0.88 ]
22,4,[0.8868 0.4572],[0.01940515 0.21049123],[0.848 0.348],[0.897 0.878]
23,4,[0.8874 0.4624],[0.01870401 0.21669296],[0.85  0.322],[0.897 0.894]
24,3,[0.8878 0.484 ],[0.01890397 0.20542639],[0.85  0.358],[0.898 0.894]
25,3,[0.897  0.3872],[0.         0.01844343],[0.897 0.358],[0.897 0.414]
