gen,nevals,avg,std,min,max
0,50,[0.87354 0.60376],[0.02777496 0.22189786],[0.841 0.32 ],[0.903 0.866]
1,5,[0.8642 0.6132],[0.03067507 0.21141277],[0.836 0.338],[0.902 0.824]
2,4,[0.8658 0.6248],[0.0293966  0.21540139],[0.836 0.34 ],[0.902 0.836]
3,4,[0.8768 0.5368],[0.02977516 0.20842111],[0.836 0.354],[0.901 0.816]
4,3,[0.8786 0.5488],[0.02743429 0.21830108],[0.845 0.358],[0.901 0.816]
5,4,[0.888  0.4728],[0.026      0.17739267],[0.836 0.358],[0.901 0.826]
6,4,[0.901  0.3696],[0.         0.01112834],[0.901 0.358],[0.901 0.388]
7,5,[0.8908 0.4516],[0.02191255 0.19406143],[0.847 0.306],[0.903 0.834]
8,4,[0.9016 0.3684],[0.0008     0.03982763],[0.901 0.306],[0.903 0.41 ]
9,4,[0.9018 0.352 ],[0.0009798  0.03657321],[0.901 0.306],[0.903 0.402]
10,4,[0.9018 0.3456],[0.00074833 0.02648471],[0.901 0.314],[0.903 0.38 ]
11,4,[0.9016 0.3536],[0.0004899  0.02766659],[0.901 0.33 ],[0.902 0.394]
12,4,[0.9016 0.3528],[0.0004899  0.02337862],[0.901 0.33 ],[0.902 0.386]
13,5,[0.891  0.4324],[0.02151279 0.20645736],[0.848 0.288],[0.903 0.84 ]
14,4,[0.8904 0.4464],[0.02271211 0.19182659],[0.845 0.3  ],[0.903 0.822]
15,5,[0.901  0.3796],[0.         0.01416474],[0.901 0.364],[0.901 0.406]
16,4,[0.901  0.3736],[0.     0.0088],[0.901 0.364],[0.901 0.386]
17,5,[0.901 0.394],[0.         0.02011964],[0.901 0.364],[0.901 0.424]
18,2,[0.8898 0.4796],[0.0224     0.16908885],[0.845 0.374],[0.901 0.816]
19,5,[0.8882 0.454 ],[0.0256    0.1570936],[0.837 0.372],[0.901 0.768]
20,5,[0.8794 0.5116],[0.02808986 0.24739733],[0.845 0.288],[0.903 0.818]
21,5,[0.8762 0.53  ],[0.03122435 0.20730654],[0.836 0.3  ],[0.903 0.796]
22,3,[0.8634 0.6036],[0.03157594 0.2114385 ],[0.836 0.318],[0.903 0.798]
23,4,[0.8532 0.7056],[0.02469332 0.18827809],[0.835 0.332],[0.902 0.834]
24,4,[0.854  0.7108],[0.02459268 0.19268046],[0.836 0.332],[0.902 0.848]
25,3,[0.8638 0.6136],[0.03092184 0.20483515],[0.836 0.332],[0.902 0.812]
