gen,nevals,avg,std,min,max
0,50,[0.88306 0.53096],[0.0241159  0.24117852],[0.844 0.276],[0.903 0.886]
1,4,[0.8836 0.5224],[0.02336322 0.25562285],[0.854 0.296],[0.903 0.844]
2,3,[0.872  0.6208],[0.02503597 0.24057465],[0.847 0.272],[0.903 0.826]
3,4,[0.8628 0.72  ],[0.02033126 0.19917028],[0.847 0.324],[0.903 0.846]
4,3,[0.854 0.83 ],[0.00309839 0.01991984],[0.848 0.794],[0.856 0.85 ]
5,5,[0.8564 0.8476],[0.0010198  0.01399428],[0.855 0.828],[0.858 0.864]
6,5,[0.8552 0.8364],[0.0016     0.01759091],[0.853 0.814],[0.857 0.86 ]
7,5,[0.8542 0.822 ],[0.00172047 0.01088118],[0.852 0.808],[0.857 0.836]
8,4,[0.8552 0.8296],[0.0016     0.01899052],[0.854 0.812],[0.858 0.866]
9,1,[0.8542 0.8184],[0.0004     0.00445421],[0.854 0.812],[0.855 0.826]
10,5,[0.8644 0.7368],[0.01946895 0.20173884],[0.85  0.336],[0.903 0.866]
11,3,[0.866  0.7464],[0.01851486 0.2055136 ],[0.856 0.336],[0.903 0.866]
12,3,[0.8838 0.542 ],[0.0231119  0.23617282],[0.855 0.336],[0.903 0.834]
13,3,[0.884  0.5372],[0.02286482 0.24252538],[0.856 0.322],[0.903 0.834]
14,5,[0.8838 0.5308],[0.02352361 0.24380517],[0.854 0.318],[0.903 0.834]
15,5,[0.863  0.7276],[0.01966723 0.18980158],[0.85 0.35],[0.902 0.856]
16,5,[0.8842 0.5416],[0.02262211 0.25884791],[0.856 0.31 ],[0.903 0.874]
17,3,[0.8552 0.8336],[0.0009798  0.00763151],[0.854 0.824],[0.856 0.842]
18,5,[0.8558 0.844 ],[0.00074833 0.01258571],[0.855 0.826],[0.857 0.858]
19,5,[0.8562 0.84  ],[0.00074833 0.00857904],[0.855 0.832],[0.857 0.854]
20,5,[0.8552 0.828 ],[0.00146969 0.01232883],[0.853 0.81 ],[0.857 0.844]
21,3,[0.8556 0.8476],[0.00149666 0.0238126 ],[0.853 0.81 ],[0.857 0.884]
22,5,[0.865  0.7364],[0.01900526 0.20633332],[0.855 0.324],[0.903 0.85 ]
23,5,[0.8542 0.8248],[0.00172047 0.00968297],[0.852 0.808],[0.857 0.838]
24,4,[0.8546 0.828 ],[0.00205913 0.01544021],[0.852 0.808],[0.857 0.852]
25,5,[0.8544 0.8208],[0.00224499 0.01494523],[0.852 0.808],[0.858 0.846]
