gen,nevals,avg,std,min,max
0,50,[0.70586 0.0253 ],[0.02458212 0.03293524],[0.677 0.   ],[0.74  0.123]
1,5,[0.6876 0.01  ],[0.0212 0.02  ],[0.677 0.   ],[0.73 0.05]
2,5,[0.6842 0.025 ],[0.0144 0.05  ],[0.677 0.   ],[0.713 0.125]
3,4,[0.677 0.   ],[0. 0.],[0.677 0.   ],[0.677 0.   ]
4,4,[0.677 0.   ],[0. 0.],[0.677 0.   ],[0.677 0.   ]
5,4,[0.677 0.   ],[0. 0.],[0.677 0.   ],[0.677 0.   ]
6,5,[0.6882 0.012 ],[0.0224 0.024 ],[0.677 0.   ],[0.733 0.06 ]
7,1,[0.6882 0.012 ],[0.0224 0.024 ],[0.677 0.   ],[0.733 0.06 ]
8,4,[0.691  0.0212],[0.028  0.0424],[0.677 0.   ],[0.747 0.106]
9,4,[0.702  0.0248],[0.02066882 0.03198375],[0.677 0.   ],[0.723 0.086]
10,5,[0.7034 0.0214],[0.02166656 0.0187147 ],[0.677 0.   ],[0.723 0.047]
11,4,[0.7192 0.0286],[0.00381576 0.01290891],[0.713 0.013],[0.723 0.045]
12,3,[0.7188 0.0346],[0.0024     0.01276871],[0.717 0.017],[0.723 0.054]
13,5,[0.72  0.042],[0.00268328 0.01643168],[0.717 0.012],[0.723 0.059]
14,4,[0.7242 0.048 ],[0.00391918 0.02262742],[0.717 0.013],[0.727 0.071]
15,3,[0.7262 0.0506],[0.00865794 0.02199636],[0.717 0.013],[0.74  0.079]
16,4,[0.7152 0.0618],[0.02899241 0.04210178],[0.66  0.008],[0.74  0.133]
17,4,[0.7246 0.0398],[0.01217539 0.029417  ],[0.71 0.  ],[0.74  0.079]
18,3,[0.718 0.081],[0.01294604 0.05938013],[0.7   0.013],[0.74 0.17]
19,5,[0.7074 0.0692],[0.02916573 0.02551392],[0.65  0.042],[0.727 0.113]
20,3,[0.71  0.052],[0.01927693 0.03889987],[0.673 0.001],[0.727 0.121]
21,4,[0.72  0.039],[0.00562139 0.02551862],[0.71  0.001],[0.727 0.074]
22,4,[0.71   0.0466],[0.01682855 0.02633325],[0.677 0.   ],[0.723 0.074]
23,4,[0.728  0.0358],[0.00442719 0.02417768],[0.72  0.004],[0.733 0.067]
24,4,[0.7174 0.0546],[0.02036271 0.03480575],[0.677 0.   ],[0.73  0.108]
25,5,[0.7128 0.0286],[0.01917707 0.03860363],[0.677 0.   ],[0.73  0.104]
