gen,nevals,avg,std,min,max
0,50,[0.73746 0.10774],[0.02888821 0.09711824],[0.68 0.  ],[0.773 0.46 ]
1,3,[0.7248 0.1118],[0.02630893 0.0903823 ],[0.693 0.   ],[0.757 0.205]
2,3,[0.72   0.1188],[0.03229861 0.18075221],[0.693 0.   ],[0.77  0.468]
3,4,[0.712  0.0844],[0.03404703 0.16480971],[0.693 0.   ],[0.78  0.414]
4,5,[0.7172 0.1038],[0.03084412 0.16189676],[0.693 0.   ],[0.767 0.418]
5,3,[0.7092 0.0238],[0.03043945 0.04562631],[0.693 0.   ],[0.77  0.115]
6,5,[0.7066 0.032 ],[0.02524757 0.06201935],[0.693 0.   ],[0.757 0.156]
7,5,[0.7218 0.1174],[0.03541412 0.17822188],[0.693 0.   ],[0.77 0.46]
8,4,[0.7226 0.1544],[0.03625245 0.23108232],[0.693 0.   ],[0.767 0.596]
9,3,[0.7078 0.1192],[0.0296 0.2384],[0.693 0.   ],[0.767 0.596]
10,5,[0.7192 0.0692],[0.03253552 0.0850374 ],[0.693 0.   ],[0.767 0.184]
11,5,[0.7252 0.1436],[0.02785965 0.1760484 ],[0.693 0.   ],[0.757 0.462]
12,3,[0.7318 0.111 ],[0.0318396  0.17675067],[0.693 0.   ],[0.763 0.462]
13,5,[0.7252 0.0536],[0.02764344 0.05584478],[0.693 0.   ],[0.76  0.151]
14,4,[0.715  0.0436],[0.02856571 0.05964093],[0.693 0.   ],[0.763 0.151]
15,5,[0.7318 0.065 ],[0.03178301 0.0652135 ],[0.693 0.   ],[0.76  0.176]
16,3,[0.7432 0.1124],[0.02540394 0.06443788],[0.693 0.   ],[0.76  0.176]
17,4,[0.73   0.0626],[0.03051557 0.05867061],[0.693 0.   ],[0.76  0.156]
18,3,[0.7406 0.1338],[0.02483224 0.07051922],[0.693 0.   ],[0.763 0.204]
19,5,[0.719  0.0614],[0.032     0.0770444],[0.693 0.   ],[0.763 0.18 ]
20,5,[0.7172 0.0298],[0.02972137 0.04767557],[0.693 0.   ],[0.757 0.123]
21,4,[0.7426 0.0548],[0.02558593 0.04568764],[0.693 0.   ],[0.767 0.136]
22,2,[0.7324 0.1224],[0.02257078 0.0645774 ],[0.693 0.   ],[0.753 0.192]
23,4,[0.738  0.2576],[0.02488373 0.19838306],[0.693 0.   ],[0.767 0.532]
24,2,[0.7454 0.25  ],[0.0109654  0.14112122],[0.737 0.172],[0.767 0.532]
25,4,[0.7398 0.1904],[0.01920833 0.15039229],[0.713 0.005],[0.763 0.46 ]
