gen,nevals,avg,std,min,max
0,50,[0.715   0.06846],[0.03248692 0.08681779],[0.63 0.  ],[0.773 0.524]
1,3,[0.702  0.0704],[0.02638181 0.08146312],[0.68 0.  ],[0.75  0.173]
2,5,[0.6894 0.008 ],[0.0188 0.016 ],[0.68 0.  ],[0.727 0.04 ]
3,4,[0.68 0.  ],[0. 0.],[0.68 0.  ],[0.68 0.  ]
4,4,[0.68 0.  ],[0. 0.],[0.68 0.  ],[0.68 0.  ]
5,4,[0.712  0.0582],[0.03923774 0.07213432],[0.68 0.  ],[0.763 0.163]
6,3,[0.6954 0.0368],[0.0308 0.0736],[0.68 0.  ],[0.757 0.184]
7,5,[0.708  0.1314],[0.03429286 0.1899343 ],[0.68 0.  ],[0.75  0.488]
8,2,[0.7086 0.1066],[0.03504055 0.19149475],[0.68 0.  ],[0.753 0.488]
9,5,[0.7046 0.0606],[0.03014366 0.07736046],[0.68 0.  ],[0.743 0.186]
10,4,[0.728  0.0852],[0.04004497 0.07864452],[0.68 0.  ],[0.773 0.2  ]
11,4,[0.696  0.0432],[0.02599231 0.07864452],[0.68 0.  ],[0.747 0.2  ]
12,2,[0.7006 0.0104],[0.02516029 0.00733757],[0.68 0.  ],[0.75  0.017]
13,4,[0.704  0.0284],[0.02606914 0.0387639 ],[0.68 0.  ],[0.75  0.104]
14,5,[0.7    0.0278],[0.0267507  0.02924654],[0.68 0.  ],[0.753 0.072]
15,4,[0.6938 0.0454],[0.00888594 0.0372    ],[0.683 0.012],[0.71  0.115]
16,3,[0.6852 0.0602],[0.01200666 0.05424906],[0.663 0.012],[0.697 0.137]
17,3,[0.698  0.0822],[0.02125088 0.04496399],[0.663 0.012],[0.72  0.137]
18,4,[0.6954 0.072 ],[0.03682716 0.05516158],[0.663 0.012],[0.767 0.137]
19,4,[0.7194 0.0342],[0.02547626 0.02481451],[0.69 0.01],[0.757 0.069]
20,4,[0.7068 0.0232],[0.01932253 0.02367615],[0.69  0.002],[0.74  0.069]
21,5,[0.7014 0.0438],[0.01128893 0.0482883 ],[0.69  0.012],[0.723 0.14 ]
22,5,[0.6912 0.0138],[0.00649307 0.00810925],[0.68 0.  ],[0.7   0.025]
23,4,[0.6872 0.0088],[0.00597997 0.00733212],[0.68 0.  ],[0.693 0.016]
24,5,[0.682  0.0024],[0.004  0.0048],[0.68 0.  ],[0.69  0.012]
25,4,[0.682  0.0024],[0.004  0.0048],[0.68 0.  ],[0.69  0.012]
