gen,nevals,avg,std,min,max
0,50,[0.73028 0.15068],[0.03409812 0.14552738],[0.65 0.  ],[0.777 0.552]
1,4,[0.7292 0.1192],[0.04057783 0.1513967 ],[0.653 0.   ],[0.77  0.414]
2,4,[0.7514 0.212 ],[0.02008582 0.22104841],[0.727 0.   ],[0.77  0.514]
3,4,[0.7436 0.1956],[0.02035289 0.24008132],[0.727 0.   ],[0.77  0.514]
4,2,[0.735  0.0896],[0.016  0.1792],[0.727 0.   ],[0.767 0.448]
5,4,[0.7436 0.184 ],[0.02035289 0.22548082],[0.727 0.   ],[0.77  0.472]
6,4,[0.7356 0.0996],[0.0172 0.1992],[0.727 0.   ],[0.77  0.498]
7,2,[0.7356 0.0176],[0.0172 0.0352],[0.727 0.   ],[0.77  0.088]
8,4,[0.7356 0.0176],[0.0172 0.0352],[0.727 0.   ],[0.77  0.088]
9,1,[0.7416 0.038 ],[0.01834775 0.0467504 ],[0.727 0.   ],[0.77  0.102]
10,5,[0.735  0.0264],[0.016  0.0528],[0.727 0.   ],[0.767 0.132]
11,3,[0.735 0.033],[0.016 0.066],[0.727 0.   ],[0.767 0.165]
12,5,[0.7494 0.0912],[0.01834775 0.07650987],[0.727 0.   ],[0.767 0.17 ]
13,3,[0.756  0.0928],[0.0146697 0.0492317],[0.727 0.   ],[0.767 0.132]
14,4,[0.762 0.112],[0.00742967 0.03447318],[0.753 0.046],[0.77 0.14]
15,5,[0.7626 0.1026],[0.00257682 0.03367254],[0.76  0.041],[0.767 0.136]
16,3,[0.7626 0.1134],[0.00257682 0.04262206],[0.76  0.041],[0.767 0.162]
17,4,[0.7606 0.2528],[0.00985089 0.21629092],[0.747 0.01 ],[0.773 0.55 ]
18,4,[0.7672 0.2458],[0.00870402 0.15431448],[0.75  0.128],[0.773 0.55 ]
19,5,[0.764  0.1134],[0.00268328 0.02920685],[0.76  0.073],[0.767 0.149]
20,3,[0.7594 0.1234],[0.00637495 0.01111036],[0.753 0.109],[0.767 0.14 ]
21,5,[0.762  0.1412],[0.00334664 0.03493651],[0.757 0.096],[0.767 0.198]
22,4,[0.7448 0.0862],[0.01470238 0.04504842],[0.727 0.   ],[0.76  0.128]
23,5,[0.746  0.1584],[0.02287357 0.15485038],[0.703 0.04 ],[0.767 0.46 ]
24,4,[0.763  0.1846],[0.008      0.14013365],[0.747 0.04 ],[0.767 0.442]
25,4,[0.76  0.089],[0.00715542 0.04323425],[0.753 0.039],[0.77  0.149]
