gen,nevals,avg,std,min,max
0,50,[0.72982 0.06858],[0.03539191 0.08087795],[0.647 0.   ],[0.783 0.448]
1,5,[0.746  0.0616],[0.0313624  0.04856583],[0.693 0.   ],[0.78  0.127]
2,4,[0.7468 0.0554],[0.01963059 0.03996298],[0.727 0.015],[0.78  0.129]
3,4,[0.7494 0.102 ],[0.01931424 0.02485961],[0.727 0.076],[0.773 0.135]
4,4,[0.7582 0.1   ],[0.01726731 0.03941066],[0.73  0.036],[0.777 0.149]
5,2,[0.7562 0.1332],[0.00908625 0.02285957],[0.747 0.092],[0.767 0.159]
6,5,[0.758  0.0974],[0.0123126  0.05532667],[0.74  0.029],[0.773 0.163]
7,3,[0.7594 0.1504],[0.00755248 0.15238845],[0.75  0.015],[0.773 0.436]
8,5,[0.7614 0.091 ],[0.01092886 0.05093133],[0.75  0.007],[0.78  0.155]
9,5,[0.762  0.1138],[0.01425482 0.05466772],[0.74  0.021],[0.777 0.182]
10,3,[0.762  0.1222],[0.01338656 0.03759468],[0.743 0.068],[0.777 0.173]
11,5,[0.7352 0.074 ],[0.0346491  0.06990565],[0.693 0.   ],[0.77  0.177]
12,4,[0.7326 0.0246],[0.03409164 0.03913873],[0.693 0.   ],[0.777 0.102]
13,5,[0.7232 0.05  ],[0.03699946 0.06135471],[0.693 0.   ],[0.77  0.131]
14,4,[0.732  0.0636],[0.03266803 0.05919662],[0.693 0.   ],[0.77  0.143]
15,5,[0.7468 0.0834],[0.02858251 0.05604141],[0.693 0.   ],[0.777 0.169]
16,4,[0.7414 0.17  ],[0.02777481 0.13781582],[0.693 0.   ],[0.777 0.416]
17,3,[0.7534 0.1526],[0.01656019 0.03112298],[0.74  0.097],[0.777 0.185]
18,4,[0.75   0.0952],[0.03018609 0.0584445 ],[0.693 0.   ],[0.777 0.163]
19,3,[0.7544 0.1112],[0.03111013 0.0561441 ],[0.693 0.   ],[0.773 0.149]
20,5,[0.7702 0.1204],[0.00754718 0.04711942],[0.757 0.04 ],[0.777 0.172]
21,5,[0.734 0.117],[0.06098524 0.04070872],[0.613 0.043],[0.773 0.168]
22,4,[0.7386 0.097 ],[0.04009289 0.03705671],[0.66 0.04],[0.773 0.143]
23,5,[0.7446 0.082 ],[0.02608908 0.04374014],[0.693 0.019],[0.76  0.139]
24,5,[0.738  0.0912],[0.0274809  0.06958563],[0.697 0.007],[0.763 0.168]
25,4,[0.7448 0.1166],[0.03898923 0.06676706],[0.667 0.007],[0.767 0.197]
