gen,nevals,avg,std,min,max
0,50,[0.72754 0.10216],[0.02301757 0.11282169],[0.673 0.   ],[0.77  0.466]
1,4,[0.7338 0.133 ],[0.02673126 0.07247896],[0.693 0.   ],[0.763 0.199]
2,3,[0.7264 0.0912],[0.02159259 0.05899966],[0.69 0.  ],[0.743 0.182]
3,4,[0.7428 0.2204],[0.01411949 0.14097461],[0.717 0.126],[0.76 0.5 ]
4,3,[0.7316 0.114 ],[0.01687128 0.0297859 ],[0.707 0.063],[0.75  0.143]
5,4,[0.726 0.108],[0.01820989 0.05182663],[0.697 0.022],[0.75  0.175]
6,4,[0.7328 0.1806],[0.0109252  0.15329527],[0.717 0.075],[0.75  0.484]
7,4,[0.7212 0.0734],[0.01477024 0.06378903],[0.71 0.  ],[0.75  0.153]
8,3,[0.7172 0.0624],[0.01672603 0.05968115],[0.703 0.   ],[0.75  0.147]
9,4,[0.7332 0.088 ],[0.01899895 0.04670332],[0.713 0.   ],[0.767 0.13 ]
10,3,[0.7372 0.0682],[0.0215258  0.05747486],[0.713 0.   ],[0.767 0.13 ]
11,4,[0.75   0.0866],[0.0196774  0.05809854],[0.713 0.   ],[0.767 0.147]
12,5,[0.7514 0.1234],[0.01352923 0.02284382],[0.727 0.097],[0.763 0.15 ]
13,5,[0.7554 0.1056],[0.01078147 0.02828851],[0.737 0.071],[0.767 0.147]
14,5,[0.7514 0.1142],[0.00974885 0.04577947],[0.737 0.066],[0.763 0.175]
15,5,[0.7496 0.108 ],[0.00387814 0.03855386],[0.747 0.045],[0.757 0.155]
16,5,[0.7512 0.0854],[0.0076     0.03467333],[0.74  0.053],[0.763 0.147]
17,4,[0.7592 0.141 ],[0.00552811 0.04862921],[0.753 0.053],[0.767 0.203]
18,4,[0.7512 0.1332],[0.00858836 0.03983165],[0.743 0.063],[0.763 0.18 ]
19,5,[0.7546 0.1188],[0.00873155 0.03860777],[0.74  0.061],[0.763 0.155]
20,5,[0.75   0.1884],[0.00593296 0.16834084],[0.74  0.049],[0.757 0.51 ]
21,4,[0.756  0.1882],[0.00268328 0.16899515],[0.753 0.011],[0.76 0.51]
22,4,[0.7348 0.1306],[0.02631653 0.06473515],[0.697 0.011],[0.76  0.203]
23,5,[0.7208 0.1444],[0.03128194 0.03894406],[0.677 0.074],[0.757 0.183]
24,4,[0.7162 0.1556],[0.03433016 0.04069201],[0.677 0.086],[0.757 0.199]
25,5,[0.7314 0.1058],[0.02748527 0.05558921],[0.697 0.003],[0.76  0.162]
