gen,nevals,avg,std,min,max
0,50,[0.71984 0.04924],[0.01770803 0.04297793],[0.693 0.   ],[0.747 0.169]
1,5,[0.722  0.0388],[0.02389979 0.041811  ],[0.693 0.   ],[0.747 0.114]
2,5,[0.7104 0.049 ],[0.01596997 0.0608605 ],[0.693 0.   ],[0.733 0.155]
3,5,[0.7078 0.0274],[0.01812622 0.03870711],[0.693 0.   ],[0.73  0.099]
4,4,[0.7112 0.063 ],[0.01592985 0.05767495],[0.693 0.   ],[0.73 0.15]
5,4,[0.728  0.0656],[0.01968756 0.07216537],[0.693 0.   ],[0.747 0.181]
6,5,[0.7274 0.062 ],[0.01273735 0.03127939],[0.713 0.021],[0.747 0.117]
7,3,[0.7318 0.094 ],[0.00785875 0.02460894],[0.723 0.055],[0.743 0.119]
8,5,[0.7396 0.0532],[0.01109234 0.01646086],[0.727 0.03 ],[0.757 0.075]
9,5,[0.7426 0.109 ],[0.00840476 0.0770688 ],[0.73  0.015],[0.753 0.203]
10,4,[0.7338 0.066 ],[0.01367333 0.03541751],[0.713 0.02 ],[0.75 0.11]
11,5,[0.7372 0.0538],[0.00976524 0.04055317],[0.723 0.008],[0.753 0.105]
12,5,[0.7286 0.0418],[0.02125653 0.03438255],[0.693 0.   ],[0.75  0.079]
13,3,[0.7232 0.015 ],[0.02571692 0.02900345],[0.693 0.   ],[0.75  0.073]
14,5,[0.7172 0.0272],[0.02115089 0.02361694],[0.693 0.   ],[0.743 0.06 ]
15,4,[0.724  0.0438],[0.00525357 0.01787065],[0.717 0.022],[0.73  0.069]
16,4,[0.7266 0.0652],[0.00581722 0.04088716],[0.717 0.022],[0.733 0.14 ]
17,4,[0.7332 0.0888],[0.00754718 0.02763621],[0.723 0.04 ],[0.743 0.122]
18,4,[0.7308 0.0624],[0.00381576 0.02755794],[0.727 0.02 ],[0.737 0.092]
19,3,[0.7326 0.0456],[0.00257682 0.01800667],[0.73  0.031],[0.737 0.081]
20,5,[0.734  0.0538],[0.00769415 0.04887699],[0.723 0.006],[0.743 0.145]
21,5,[0.7308 0.052 ],[0.00381576 0.03233574],[0.727 0.009],[0.737 0.084]
22,3,[0.7294 0.0666],[0.00224499 0.04371087],[0.727 0.007],[0.733 0.136]
23,4,[0.7336 0.0562],[0.00427083 0.04150855],[0.727 0.001],[0.737 0.12 ]
24,3,[0.7308 0.0568],[0.00381576 0.04758319],[0.727 0.001],[0.737 0.12 ]
25,4,[0.7306 0.0524],[0.00224499 0.04728044],[0.727 0.006],[0.733 0.136]
