gen,nevals,avg,std,min,max
0,50,[0.73574 0.07898],[0.02069378 0.06236104],[0.663 0.   ],[0.767 0.199]
1,5,[0.7188 0.0282],[0.0423528 0.0362127],[0.637 0.   ],[0.753 0.098]
2,3,[0.7216 0.0444],[0.04355043 0.03835935],[0.637 0.   ],[0.757 0.101]
3,5,[0.7294 0.0502],[0.03348194 0.04310174],[0.67 0.  ],[0.763 0.107]
4,4,[0.7382 0.0684],[0.01679762 0.06714045],[0.72 0.  ],[0.76  0.182]
5,5,[0.7368 0.0748],[0.01203993 0.06179126],[0.727 0.   ],[0.753 0.141]
6,4,[0.7466 0.0812],[0.01529183 0.05132797],[0.727 0.   ],[0.77  0.141]
7,5,[0.7452 0.0782],[0.01041921 0.04831315],[0.73  0.004],[0.76  0.145]
8,4,[0.7458 0.0992],[0.0113031 0.0623519],[0.73  0.004],[0.763 0.164]
9,3,[0.7432 0.0854],[0.00901998 0.05557194],[0.733 0.015],[0.76  0.164]
10,4,[0.7352 0.0788],[0.0040694  0.05271205],[0.73  0.015],[0.74  0.136]
11,4,[0.7386 0.0736],[0.00523832 0.05910195],[0.733 0.015],[0.747 0.152]
12,4,[0.734  0.0358],[0.00660303 0.05825599],[0.73  0.004],[0.747 0.152]
13,5,[0.734  0.0142],[0.008  0.0204],[0.73  0.004],[0.75  0.055]
14,5,[0.7306 0.0094],[0.00224499 0.00621611],[0.727 0.   ],[0.733 0.015]
15,4,[0.7282 0.0388],[0.00146969 0.05043174],[0.727 0.   ],[0.73  0.128]
16,4,[0.7248 0.0424],[0.00601332 0.05255702],[0.713 0.   ],[0.73  0.128]
17,5,[0.728  0.0384],[0.00869483 0.04382967],[0.713 0.   ],[0.74  0.095]
18,4,[0.7232 0.0662],[0.015012 0.051913],[0.7   0.004],[0.743 0.127]
19,5,[0.7286 0.0616],[0.00868562 0.04733962],[0.717 0.004],[0.743 0.108]
20,5,[0.7232 0.0506],[0.02594147 0.04432877],[0.673 0.   ],[0.743 0.101]
21,3,[0.7106 0.06  ],[0.02954048 0.05177644],[0.673 0.   ],[0.743 0.137]
22,2,[0.7232 0.0274],[0.0235151  0.03719462],[0.677 0.002],[0.743 0.101]
23,4,[0.7306 0.023 ],[0.00574804 0.02334952],[0.72  0.004],[0.737 0.069]
24,3,[0.7252 0.0368],[0.00775629 0.03365947],[0.713 0.   ],[0.733 0.085]
25,5,[0.728  0.0216],[0.00334664 0.0341444 ],[0.723 0.   ],[0.733 0.089]
