accuracy,recall,precision,f1,mcc,spd,aod,eod
0.827,0.755,0.773,0.763,0.528,0.094,0.045,0.056
0.842,0.756,0.802,0.774,0.556,0.088,0.033,0.036
0.824,0.71,0.786,0.734,0.491,0.078,0.047,0.068
0.748,0.5,0.374,0.428,0.0,0.0,0.0,0.0
0.842,0.756,0.802,0.774,0.555,0.083,0.029,0.031
0.838,0.746,0.799,0.766,0.543,0.081,0.032,0.038
0.838,0.749,0.798,0.768,0.545,0.086,0.04,0.053
0.838,0.758,0.793,0.773,0.55,0.09,0.042,0.054
0.751,0.648,0.664,0.655,0.312,0.075,0.031,0.142
0.826,0.717,0.786,0.74,0.498,0.079,0.044,0.063
0.748,0.5,0.374,0.428,0.0,0.0,0.0,0.0
0.833,0.743,0.79,0.761,0.531,0.093,0.057,0.082
0.799,0.701,0.736,0.714,0.435,0.049,0.026,0.073
0.835,0.734,0.798,0.757,0.528,0.086,0.052,0.078
0.833,0.757,0.784,0.768,0.54,0.098,0.06,0.087
0.754,0.648,0.666,0.655,0.314,0.067,0.039,0.15
0.838,0.748,0.798,0.767,0.543,0.086,0.038,0.048
0.824,0.711,0.786,0.734,0.491,0.079,0.049,0.072
0.838,0.749,0.798,0.768,0.544,0.087,0.041,0.054
0.835,0.735,0.798,0.757,0.53,0.086,0.05,0.073
0.801,0.734,0.736,0.735,0.47,0.123,0.096,0.133
0.824,0.71,0.786,0.734,0.49,0.077,0.046,0.067
0.839,0.749,0.799,0.768,0.546,0.085,0.038,0.05
0.836,0.736,0.799,0.758,0.531,0.086,0.049,0.071
0.824,0.71,0.786,0.734,0.491,0.078,0.046,0.068
0.774,0.67,0.696,0.68,0.365,0.057,0.035,0.118
0.835,0.735,0.798,0.757,0.529,0.085,0.049,0.072
0.835,0.735,0.798,0.757,0.529,0.085,0.049,0.072
0.835,0.735,0.799,0.757,0.53,0.084,0.047,0.068
0.835,0.735,0.798,0.757,0.529,0.086,0.051,0.076
0.838,0.749,0.798,0.768,0.545,0.087,0.041,0.054
0.834,0.732,0.799,0.755,0.527,0.081,0.043,0.064
0.781,0.714,0.711,0.712,0.425,0.12,0.097,0.133
0.826,0.72,0.785,0.742,0.501,0.087,0.058,0.087
0.838,0.748,0.798,0.767,0.544,0.085,0.038,0.048
0.828,0.726,0.787,0.747,0.509,0.093,0.065,0.098
0.839,0.748,0.799,0.768,0.545,0.084,0.037,0.048
0.839,0.749,0.799,0.768,0.546,0.084,0.034,0.041
0.752,0.688,0.677,0.682,0.365,0.093,0.068,0.092
0.801,0.733,0.736,0.735,0.469,0.129,0.107,0.15
0.839,0.749,0.799,0.768,0.545,0.086,0.039,0.05
0.824,0.71,0.786,0.734,0.491,0.078,0.046,0.068
0.753,0.668,0.671,0.67,0.34,0.089,0.044,0.033
0.766,0.66,0.684,0.669,0.343,0.059,0.001,0.039
0.774,0.672,0.697,0.682,0.368,0.06,0.031,0.112
0.838,0.749,0.798,0.768,0.545,0.086,0.04,0.053
0.801,0.735,0.737,0.736,0.471,0.138,0.114,0.156
0.773,0.663,0.694,0.674,0.356,0.082,0.008,0.049
0.77,0.668,0.691,0.677,0.357,0.062,0.031,0.117
0.801,0.734,0.736,0.735,0.47,0.137,0.117,0.162
0.8,0.732,0.735,0.733,0.467,0.13,0.111,0.159
0.838,0.749,0.797,0.767,0.544,0.088,0.041,0.054
0.758,0.661,0.674,0.667,0.335,0.074,0.018,0.012
0.839,0.749,0.799,0.768,0.545,0.083,0.034,0.041
0.77,0.655,0.69,0.667,0.343,0.04,0.022,0.065
0.759,0.661,0.676,0.667,0.336,0.071,0.014,0.019
0.838,0.749,0.798,0.768,0.545,0.087,0.039,0.051
0.839,0.748,0.799,0.767,0.545,0.084,0.037,0.047
0.766,0.665,0.684,0.673,0.349,0.064,0.01,0.018
0.743,0.652,0.657,0.654,0.309,0.094,0.017,0.049
0.838,0.749,0.798,0.768,0.545,0.087,0.041,0.054
0.839,0.749,0.799,0.768,0.545,0.083,0.032,0.037
0.779,0.711,0.708,0.709,0.419,0.114,0.09,0.122
0.768,0.657,0.686,0.668,0.343,0.044,0.021,0.066
0.838,0.749,0.798,0.768,0.544,0.087,0.041,0.054
0.839,0.749,0.798,0.768,0.545,0.086,0.041,0.054
0.818,0.684,0.792,0.711,0.464,0.065,0.035,0.051
0.838,0.75,0.797,0.768,0.545,0.09,0.044,0.058
0.838,0.749,0.798,0.768,0.545,0.086,0.039,0.05
0.818,0.684,0.792,0.71,0.463,0.065,0.036,0.053
0.775,0.671,0.697,0.681,0.368,0.061,0.032,0.115
0.791,0.714,0.722,0.718,0.436,0.073,0.077,0.152
0.839,0.749,0.798,0.768,0.545,0.086,0.041,0.054
0.801,0.733,0.736,0.734,0.469,0.131,0.111,0.156
0.839,0.747,0.799,0.767,0.544,0.081,0.031,0.037
0.818,0.684,0.792,0.71,0.463,0.065,0.034,0.049
0.818,0.684,0.792,0.71,0.463,0.065,0.035,0.05
0.818,0.683,0.792,0.71,0.463,0.065,0.034,0.049
0.818,0.683,0.792,0.71,0.462,0.064,0.034,0.049
0.766,0.667,0.685,0.675,0.352,0.064,0.013,0.01
0.755,0.66,0.671,0.665,0.331,0.081,0.026,0.006
0.826,0.719,0.786,0.741,0.5,0.083,0.051,0.075
0.818,0.683,0.792,0.71,0.462,0.064,0.034,0.049
0.829,0.753,0.776,0.763,0.529,0.093,0.052,0.074
0.773,0.669,0.695,0.679,0.363,0.057,0.037,0.122
0.748,0.5,0.374,0.428,0.0,0.0,0.0,0.0
0.818,0.684,0.792,0.71,0.463,0.065,0.035,0.05
0.748,0.5,0.374,0.428,0.0,0.0,0.0,0.0
0.818,0.684,0.792,0.71,0.463,0.065,0.034,0.049
0.832,0.759,0.78,0.769,0.539,0.09,0.031,0.028
0.748,0.5,0.374,0.428,0.0,0.0,0.0,0.0
0.818,0.684,0.792,0.71,0.463,0.065,0.035,0.05
0.748,0.5,0.374,0.428,0.0,0.0,0.0,0.0
0.818,0.683,0.792,0.71,0.462,0.064,0.034,0.049
0.818,0.684,0.792,0.71,0.463,0.065,0.034,0.049
0.818,0.684,0.792,0.71,0.463,0.065,0.035,0.05
0.818,0.683,0.792,0.71,0.462,0.064,0.034,0.049
0.818,0.684,0.792,0.71,0.463,0.065,0.035,0.05
0.818,0.684,0.792,0.71,0.463,0.065,0.035,0.05
0.818,0.684,0.792,0.71,0.463,0.065,0.035,0.05
0.818,0.684,0.792,0.71,0.463,0.065,0.035,0.05
0.818,0.683,0.792,0.71,0.463,0.065,0.034,0.049
0.75,0.666,0.668,0.667,0.335,0.1,0.054,0.04
0.818,0.684,0.792,0.71,0.463,0.065,0.035,0.05
0.818,0.683,0.792,0.71,0.462,0.064,0.034,0.049
0.818,0.684,0.792,0.711,0.464,0.065,0.036,0.052
0.835,0.741,0.794,0.761,0.533,0.088,0.042,0.051
0.818,0.684,0.792,0.711,0.464,0.065,0.035,0.051
0.818,0.684,0.792,0.71,0.463,0.065,0.035,0.05
0.818,0.683,0.792,0.71,0.462,0.064,0.034,0.049
0.839,0.749,0.799,0.768,0.546,0.085,0.036,0.046
0.818,0.683,0.792,0.71,0.462,0.064,0.034,0.049
0.824,0.71,0.786,0.734,0.49,0.077,0.045,0.066
0.818,0.684,0.792,0.711,0.464,0.066,0.037,0.054
0.818,0.683,0.792,0.71,0.462,0.064,0.034,0.049
0.84,0.751,0.802,0.77,0.55,0.082,0.029,0.032
0.818,0.684,0.792,0.71,0.463,0.065,0.035,0.05
0.818,0.684,0.792,0.71,0.463,0.066,0.037,0.054
0.818,0.685,0.791,0.711,0.464,0.067,0.04,0.06
0.818,0.683,0.792,0.71,0.463,0.064,0.034,0.049
0.818,0.684,0.792,0.71,0.463,0.065,0.036,0.053
0.828,0.724,0.786,0.745,0.506,0.084,0.049,0.071
0.839,0.752,0.794,0.769,0.544,0.08,0.021,0.011
0.847,0.762,0.807,0.78,0.567,0.078,0.019,0.012
0.847,0.762,0.807,0.78,0.567,0.077,0.016,0.006
0.844,0.765,0.799,0.78,0.564,0.076,0.007,0.015
0.838,0.75,0.794,0.767,0.542,0.079,0.019,0.007
0.839,0.748,0.795,0.766,0.541,0.073,0.009,0.011
0.831,0.726,0.789,0.748,0.511,0.065,0.006,0.011
0.847,0.762,0.806,0.78,0.567,0.079,0.019,0.01
0.735,0.626,0.638,0.631,0.264,0.039,0.037,0.113
0.832,0.733,0.789,0.753,0.518,0.077,0.023,0.013
0.747,0.667,0.664,0.665,0.331,0.105,0.053,0.026
0.847,0.762,0.806,0.78,0.567,0.079,0.017,0.007
0.847,0.762,0.807,0.78,0.567,0.078,0.019,0.012
0.837,0.747,0.791,0.765,0.536,0.08,0.022,0.01
0.825,0.711,0.785,0.734,0.49,0.068,0.016,0.003
0.829,0.727,0.785,0.747,0.508,0.072,0.019,0.01
0.764,0.696,0.687,0.691,0.383,0.052,0.029,0.056
0.818,0.68,0.789,0.707,0.456,0.053,0.008,0.003
0.832,0.736,0.785,0.755,0.519,0.077,0.021,0.009
0.838,0.749,0.794,0.767,0.541,0.077,0.015,0.0
0.819,0.682,0.789,0.708,0.458,0.054,0.009,0.003
0.847,0.762,0.807,0.78,0.567,0.077,0.015,0.002
0.835,0.749,0.787,0.764,0.534,0.081,0.025,0.017
0.837,0.741,0.794,0.761,0.533,0.075,0.018,0.008
0.847,0.762,0.806,0.78,0.567,0.078,0.017,0.007
0.839,0.752,0.794,0.769,0.545,0.08,0.021,0.012
0.839,0.751,0.794,0.768,0.543,0.078,0.019,0.009
0.836,0.745,0.791,0.763,0.534,0.08,0.021,0.008
0.819,0.683,0.788,0.709,0.459,0.057,0.016,0.011
0.838,0.749,0.794,0.767,0.541,0.079,0.02,0.008
0.828,0.765,0.771,0.768,0.536,0.091,0.027,0.013
0.819,0.682,0.789,0.708,0.458,0.054,0.008,0.003
0.761,0.678,0.679,0.679,0.358,0.069,0.007,0.066
0.85,0.764,0.812,0.783,0.575,0.071,0.004,0.033
0.848,0.763,0.808,0.781,0.569,0.078,0.014,0.001
0.85,0.766,0.813,0.784,0.577,0.074,0.001,0.026
0.848,0.762,0.809,0.78,0.568,0.076,0.014,0.004
0.839,0.751,0.794,0.768,0.543,0.084,0.028,0.023
0.832,0.733,0.788,0.753,0.519,0.071,0.014,0.001
0.829,0.725,0.785,0.746,0.507,0.069,0.016,0.004
0.83,0.725,0.786,0.747,0.508,0.069,0.015,0.004
0.84,0.764,0.791,0.776,0.554,0.084,0.03,0.032
0.768,0.635,0.681,0.648,0.312,0.027,0.042,0.103
0.829,0.726,0.785,0.747,0.508,0.07,0.016,0.004
0.839,0.744,0.799,0.765,0.54,0.073,0.013,0.0
0.839,0.743,0.799,0.764,0.539,0.069,0.01,0.003
0.838,0.748,0.794,0.766,0.54,0.074,0.013,0.004
0.828,0.718,0.786,0.741,0.499,0.071,0.024,0.02
0.819,0.683,0.788,0.709,0.459,0.056,0.012,0.004
0.835,0.762,0.783,0.771,0.544,0.078,0.022,0.02
0.832,0.737,0.785,0.755,0.519,0.078,0.019,0.005
0.833,0.75,0.782,0.763,0.53,0.077,0.014,0.004
0.819,0.682,0.788,0.709,0.458,0.057,0.017,0.014
0.84,0.752,0.797,0.77,0.547,0.088,0.033,0.028
0.836,0.745,0.79,0.763,0.534,0.079,0.021,0.009
0.832,0.736,0.786,0.755,0.519,0.08,0.025,0.016
0.831,0.762,0.775,0.768,0.537,0.084,0.022,0.011
0.819,0.683,0.788,0.709,0.459,0.056,0.012,0.004
0.841,0.753,0.799,0.771,0.55,0.079,0.016,0.0
0.836,0.765,0.783,0.774,0.548,0.076,0.013,0.0
0.834,0.76,0.781,0.77,0.541,0.065,0.001,0.02
0.84,0.752,0.797,0.77,0.547,0.088,0.033,0.028
0.832,0.736,0.786,0.755,0.519,0.08,0.025,0.016
0.818,0.68,0.789,0.707,0.456,0.053,0.008,0.003
0.838,0.764,0.788,0.775,0.552,0.076,0.029,0.04
0.826,0.757,0.768,0.762,0.525,0.081,0.006,0.028
0.838,0.764,0.788,0.775,0.552,0.076,0.029,0.04
0.835,0.763,0.783,0.772,0.546,0.079,0.026,0.027
0.838,0.764,0.788,0.775,0.552,0.076,0.029,0.04
0.838,0.764,0.788,0.775,0.552,0.076,0.029,0.04
0.846,0.758,0.807,0.777,0.564,0.07,0.005,0.013
0.836,0.76,0.785,0.771,0.544,0.064,0.009,0.04
0.838,0.764,0.788,0.775,0.552,0.076,0.029,0.04
0.835,0.758,0.784,0.769,0.541,0.068,0.008,0.002
0.838,0.764,0.788,0.775,0.552,0.076,0.029,0.04
0.756,0.692,0.679,0.685,0.371,0.08,0.052,0.069
0.829,0.76,0.772,0.766,0.532,0.077,0.006,0.022
0.838,0.764,0.788,0.775,0.552,0.076,0.029,0.04
0.835,0.761,0.782,0.771,0.543,0.071,0.006,0.011
0.847,0.759,0.808,0.778,0.565,0.072,0.008,0.007
0.83,0.757,0.775,0.765,0.532,0.077,0.005,0.025
0.838,0.764,0.788,0.775,0.552,0.076,0.029,0.04
0.757,0.665,0.672,0.668,0.336,0.036,0.014,0.04
0.838,0.764,0.788,0.775,0.552,0.076,0.029,0.04
0.838,0.749,0.794,0.767,0.541,0.078,0.019,0.008
0.838,0.764,0.788,0.775,0.552,0.076,0.029,0.04
0.838,0.764,0.788,0.775,0.552,0.076,0.029,0.04
0.744,0.647,0.654,0.65,0.301,0.048,0.023,0.084
0.737,0.629,0.64,0.633,0.269,0.037,0.042,0.121
0.838,0.764,0.788,0.775,0.552,0.076,0.029,0.04
0.836,0.763,0.784,0.772,0.547,0.086,0.038,0.047
0.747,0.664,0.662,0.663,0.327,0.109,0.057,0.029
0.828,0.721,0.786,0.743,0.502,0.064,0.008,0.008
0.836,0.761,0.784,0.771,0.544,0.068,0.01,0.003
0.838,0.766,0.786,0.775,0.552,0.072,0.01,0.001
0.838,0.764,0.788,0.775,0.552,0.076,0.029,0.04
0.849,0.766,0.808,0.783,0.573,0.082,0.021,0.012
0.771,0.677,0.69,0.683,0.367,0.083,0.013,0.037
0.729,0.624,0.631,0.627,0.255,0.049,0.038,0.131
0.831,0.726,0.789,0.748,0.511,0.065,0.008,0.008
0.836,0.762,0.784,0.772,0.545,0.07,0.018,0.021
0.768,0.645,0.682,0.657,0.324,0.05,0.032,0.111
0.736,0.642,0.644,0.643,0.286,0.075,0.033,0.154
0.739,0.643,0.648,0.645,0.29,0.072,0.015,0.103
0.804,0.737,0.738,0.737,0.475,0.102,0.095,0.159
0.739,0.641,0.647,0.644,0.288,0.075,0.018,0.115
0.734,0.622,0.634,0.627,0.256,0.046,0.019,0.08
0.739,0.642,0.648,0.645,0.29,0.069,0.021,0.114
0.804,0.737,0.737,0.737,0.474,0.104,0.099,0.166
0.819,0.683,0.788,0.709,0.459,0.055,0.012,0.003
0.738,0.643,0.647,0.645,0.29,0.078,0.027,0.142
0.806,0.738,0.74,0.739,0.478,0.105,0.095,0.154
0.819,0.683,0.788,0.709,0.459,0.057,0.016,0.011
0.84,0.745,0.8,0.766,0.542,0.075,0.017,0.007
0.839,0.746,0.798,0.766,0.542,0.077,0.02,0.009
0.792,0.716,0.721,0.718,0.437,0.07,0.048,0.082
0.833,0.759,0.779,0.768,0.537,0.07,0.005,0.011
0.755,0.693,0.679,0.685,0.372,0.087,0.058,0.074
0.819,0.683,0.788,0.709,0.459,0.056,0.012,0.004
0.847,0.762,0.806,0.779,0.566,0.077,0.016,0.005
0.836,0.763,0.784,0.772,0.547,0.075,0.015,0.006
0.744,0.662,0.659,0.66,0.321,0.1,0.042,0.004
0.833,0.763,0.779,0.77,0.542,0.071,0.001,0.027
0.847,0.762,0.806,0.78,0.566,0.081,0.023,0.017
0.847,0.762,0.807,0.78,0.567,0.079,0.017,0.007
0.838,0.767,0.786,0.776,0.553,0.069,0.009,0.002
0.839,0.764,0.789,0.775,0.552,0.067,0.02,0.032
0.847,0.762,0.806,0.78,0.566,0.078,0.017,0.006
0.833,0.752,0.782,0.765,0.534,0.062,0.002,0.019
0.847,0.762,0.806,0.78,0.566,0.077,0.016,0.006
0.847,0.762,0.806,0.78,0.567,0.078,0.017,0.007
0.839,0.766,0.788,0.776,0.554,0.071,0.008,0.003
0.839,0.766,0.788,0.776,0.554,0.091,0.041,0.049
0.838,0.764,0.787,0.774,0.551,0.074,0.02,0.021
0.837,0.763,0.786,0.773,0.548,0.074,0.016,0.012
0.835,0.759,0.784,0.77,0.543,0.073,0.019,0.017
0.837,0.763,0.785,0.773,0.547,0.069,0.007,0.006
0.837,0.762,0.785,0.772,0.547,0.073,0.023,0.029
0.847,0.762,0.808,0.78,0.568,0.079,0.02,0.012
0.837,0.761,0.786,0.772,0.546,0.065,0.016,0.023
0.839,0.765,0.789,0.776,0.554,0.079,0.031,0.04
0.838,0.764,0.788,0.774,0.551,0.08,0.031,0.038
0.847,0.768,0.803,0.783,0.57,0.082,0.019,0.007
0.838,0.761,0.787,0.773,0.548,0.062,0.007,0.006
0.846,0.766,0.803,0.782,0.568,0.083,0.017,0.0
0.839,0.765,0.789,0.776,0.554,0.074,0.016,0.011
0.836,0.762,0.785,0.772,0.546,0.079,0.038,0.057
0.838,0.764,0.788,0.775,0.552,0.078,0.022,0.02
0.847,0.762,0.806,0.779,0.566,0.077,0.014,0.001
0.844,0.766,0.799,0.78,0.564,0.072,0.001,0.028
0.836,0.763,0.785,0.773,0.548,0.089,0.043,0.055
0.845,0.766,0.801,0.781,0.566,0.077,0.004,0.023
0.826,0.722,0.785,0.744,0.503,0.086,0.062,0.096
0.842,0.754,0.806,0.774,0.557,0.083,0.04,0.055
0.754,0.666,0.672,0.669,0.338,0.066,0.011,0.076
0.843,0.754,0.808,0.775,0.56,0.083,0.043,0.062
0.84,0.759,0.798,0.775,0.555,0.091,0.053,0.076
0.839,0.76,0.796,0.775,0.555,0.088,0.048,0.069
0.83,0.736,0.786,0.755,0.519,0.085,0.052,0.076
0.756,0.636,0.668,0.647,0.302,0.004,0.048,0.084
0.84,0.754,0.799,0.772,0.551,0.095,0.062,0.094
0.814,0.674,0.79,0.701,0.45,0.058,0.036,0.057
0.765,0.679,0.687,0.683,0.366,0.067,0.032,0.036
0.826,0.721,0.786,0.743,0.503,0.077,0.046,0.069
0.836,0.756,0.791,0.77,0.545,0.089,0.059,0.096
0.829,0.758,0.777,0.766,0.534,0.102,0.059,0.075
0.84,0.756,0.8,0.774,0.554,0.084,0.045,0.068
0.842,0.753,0.806,0.773,0.557,0.078,0.032,0.043
0.83,0.74,0.784,0.757,0.522,0.082,0.041,0.055
0.835,0.734,0.799,0.757,0.529,0.075,0.038,0.056
0.812,0.673,0.785,0.698,0.444,0.091,0.097,0.161
0.84,0.757,0.799,0.774,0.555,0.087,0.053,0.084
0.828,0.735,0.782,0.753,0.514,0.078,0.037,0.049
0.704,0.575,0.588,0.579,0.162,0.036,0.071,0.211
0.828,0.723,0.788,0.745,0.507,0.079,0.043,0.061
0.828,0.728,0.786,0.749,0.511,0.085,0.055,0.082
0.83,0.76,0.778,0.768,0.537,0.115,0.077,0.103
0.834,0.734,0.797,0.756,0.528,0.078,0.042,0.061
0.842,0.753,0.806,0.773,0.556,0.079,0.032,0.042
0.832,0.737,0.79,0.757,0.524,0.084,0.051,0.076
0.842,0.751,0.807,0.772,0.555,0.076,0.026,0.031
0.834,0.731,0.8,0.755,0.527,0.071,0.031,0.045
0.756,0.673,0.677,0.675,0.35,0.109,0.067,0.059
0.755,0.669,0.674,0.671,0.343,0.096,0.046,0.023
0.843,0.753,0.807,0.773,0.557,0.076,0.028,0.035
0.733,0.642,0.645,0.643,0.287,0.064,0.012,0.022
0.736,0.648,0.65,0.649,0.299,0.1,0.054,0.031
0.836,0.743,0.797,0.763,0.537,0.084,0.047,0.069
0.827,0.725,0.786,0.747,0.508,0.059,0.008,0.002
0.842,0.752,0.807,0.773,0.556,0.077,0.03,0.04
0.735,0.635,0.644,0.639,0.278,0.036,0.044,0.122
0.828,0.725,0.789,0.747,0.51,0.08,0.047,0.068
0.836,0.743,0.797,0.763,0.538,0.083,0.047,0.068
0.834,0.734,0.799,0.756,0.528,0.075,0.036,0.052
0.829,0.739,0.783,0.756,0.52,0.087,0.047,0.062
0.826,0.721,0.785,0.742,0.501,0.084,0.058,0.091
0.818,0.692,0.786,0.717,0.469,0.086,0.076,0.123
0.814,0.676,0.789,0.702,0.451,0.061,0.039,0.061
0.825,0.744,0.773,0.756,0.516,0.09,0.047,0.057
0.823,0.709,0.787,0.733,0.489,0.068,0.036,0.053
0.828,0.724,0.788,0.746,0.509,0.079,0.044,0.063
0.843,0.75,0.81,0.772,0.557,0.077,0.032,0.042
0.836,0.743,0.797,0.763,0.537,0.083,0.046,0.067
0.831,0.735,0.789,0.755,0.521,0.085,0.055,0.084
0.834,0.734,0.798,0.756,0.528,0.077,0.042,0.062
0.812,0.673,0.786,0.698,0.445,0.092,0.101,0.171
0.836,0.743,0.796,0.763,0.536,0.085,0.05,0.073
0.813,0.673,0.786,0.699,0.445,0.086,0.087,0.144
0.835,0.733,0.801,0.757,0.53,0.071,0.031,0.045
0.812,0.673,0.785,0.699,0.444,0.086,0.089,0.148
0.825,0.717,0.787,0.74,0.499,0.074,0.043,0.064
0.834,0.732,0.799,0.755,0.526,0.072,0.032,0.046
0.813,0.674,0.786,0.699,0.445,0.087,0.089,0.148
0.814,0.674,0.79,0.7,0.449,0.057,0.033,0.053
0.812,0.672,0.785,0.698,0.443,0.09,0.095,0.159
0.835,0.741,0.796,0.762,0.535,0.083,0.045,0.065
0.836,0.745,0.796,0.764,0.539,0.088,0.052,0.075
0.812,0.673,0.786,0.698,0.444,0.089,0.093,0.153
0.81,0.67,0.782,0.695,0.438,0.075,0.072,0.122
0.812,0.673,0.786,0.699,0.445,0.091,0.098,0.164
0.812,0.673,0.786,0.699,0.445,0.089,0.093,0.154
0.81,0.668,0.782,0.693,0.435,0.073,0.068,0.114
0.812,0.673,0.786,0.699,0.445,0.09,0.096,0.161
0.811,0.671,0.783,0.696,0.44,0.077,0.075,0.126
0.811,0.671,0.783,0.696,0.44,0.077,0.074,0.125
0.81,0.669,0.783,0.694,0.437,0.073,0.069,0.116
0.747,0.5,0.373,0.427,0.0,0.0,0.0,0.0
0.812,0.673,0.786,0.699,0.445,0.089,0.093,0.154
0.813,0.673,0.786,0.699,0.445,0.088,0.089,0.147
0.747,0.5,0.373,0.427,0.0,0.0,0.0,0.0
0.811,0.672,0.784,0.697,0.441,0.078,0.077,0.13
0.81,0.669,0.782,0.694,0.437,0.076,0.072,0.121
0.811,0.671,0.783,0.696,0.44,0.076,0.074,0.125
0.812,0.673,0.785,0.698,0.444,0.087,0.089,0.146
0.824,0.711,0.786,0.735,0.492,0.077,0.05,0.078
0.747,0.5,0.373,0.427,0.0,0.0,0.0,0.0
0.832,0.734,0.794,0.755,0.524,0.083,0.054,0.084
0.812,0.673,0.785,0.699,0.445,0.088,0.089,0.147
0.747,0.5,0.373,0.427,0.0,0.0,0.0,0.0
0.811,0.67,0.783,0.695,0.438,0.076,0.073,0.123
0.831,0.732,0.792,0.753,0.52,0.083,0.054,0.083
0.812,0.673,0.785,0.698,0.444,0.093,0.103,0.174
0.813,0.674,0.786,0.7,0.446,0.095,0.108,0.184
0.812,0.673,0.786,0.698,0.444,0.089,0.092,0.152
0.813,0.673,0.786,0.699,0.445,0.095,0.109,0.186
0.813,0.674,0.786,0.699,0.446,0.095,0.11,0.187
0.813,0.674,0.786,0.7,0.447,0.096,0.11,0.188
0.818,0.692,0.785,0.718,0.468,0.081,0.069,0.111
0.813,0.673,0.786,0.699,0.445,0.095,0.109,0.186
0.813,0.673,0.786,0.699,0.445,0.094,0.105,0.179
0.811,0.671,0.783,0.696,0.44,0.078,0.077,0.129
0.813,0.674,0.786,0.699,0.445,0.095,0.109,0.186
0.812,0.673,0.786,0.699,0.445,0.094,0.107,0.182
0.811,0.67,0.783,0.696,0.439,0.076,0.074,0.124
0.839,0.755,0.798,0.772,0.551,0.08,0.045,0.073
0.818,0.691,0.787,0.716,0.468,0.091,0.088,0.144
0.813,0.673,0.786,0.699,0.445,0.091,0.097,0.162
0.818,0.691,0.787,0.717,0.468,0.091,0.088,0.145
0.812,0.673,0.785,0.698,0.444,0.09,0.096,0.16
0.818,0.691,0.787,0.716,0.468,0.089,0.084,0.137
0.84,0.757,0.799,0.773,0.554,0.09,0.055,0.084
0.84,0.757,0.799,0.774,0.555,0.087,0.047,0.068
0.818,0.691,0.785,0.716,0.466,0.08,0.067,0.107
0.818,0.69,0.786,0.716,0.466,0.091,0.087,0.143
0.818,0.692,0.786,0.718,0.469,0.088,0.081,0.131
0.84,0.755,0.799,0.772,0.552,0.088,0.056,0.089
0.818,0.69,0.787,0.716,0.467,0.089,0.085,0.139
0.818,0.692,0.786,0.717,0.468,0.092,0.089,0.146
0.839,0.754,0.797,0.771,0.549,0.093,0.063,0.1
0.818,0.692,0.786,0.717,0.468,0.086,0.078,0.127
0.818,0.691,0.786,0.717,0.467,0.085,0.075,0.122
0.818,0.691,0.786,0.716,0.467,0.089,0.084,0.138
0.818,0.691,0.787,0.716,0.468,0.09,0.086,0.141
0.818,0.691,0.787,0.716,0.467,0.091,0.088,0.144
0.843,0.754,0.806,0.774,0.558,0.08,0.035,0.048
0.828,0.725,0.788,0.747,0.51,0.082,0.05,0.073
0.828,0.728,0.786,0.749,0.511,0.085,0.055,0.082
0.818,0.69,0.786,0.716,0.467,0.09,0.086,0.14
