precision,recall,f1score,mcc,avg_stat_par,avg_eq_odds,avg_ao,wc_stat_par,wc_eq_odds,wc_ao,acc,model,fairness_method
0.7479461279461279,0.76,0.7473119880863738,0.3971806066504973,0.0765,0.083,0.064,0.23,0.206,0.221,0.76,logreg,NO_ONE
0.7400235272825989,0.75,0.7178016726403823,0.34685559735995397,0.0925,0.037,0.0795,0.193,0.111,0.186,0.75,svm,NO_ONE
0.7399457994579947,0.7533333333333333,0.7315559310441936,0.36578635485016014,0.038,0.0445,0.0325,0.116,0.167,0.101,0.7533333333333333,forest,NO_ONE
0.7103673469387755,0.73,0.7070468982294905,0.30140842914158883,0.0735,0.010499999999999999,0.058499999999999996,0.135,0.05,0.105,0.73,knn,NO_ONE
0.6964408233276157,0.7,0.6980952380952381,0.2860095223260551,0.0715,0.132,0.0455,0.209,0.306,0.155,0.7,tree,NO_ONE
