precision,recall,f1score,mcc,avg_stat_par,avg_eq_odds,avg_ao,wc_stat_par,wc_eq_odds,wc_ao,acc,model,fairness_method
0.756453634085213,0.7633333333333333,0.7591443946103748,0.39912888698538906,0.154,0.136,0.0925,0.288,0.271,0.241,0.7633333333333333,logreg,NO_ONE
0.7422045680238332,0.76,0.7404856013551665,0.3487998943975053,0.1925,0.1665,0.153,0.34,0.284,0.279,0.76,svm,NO_ONE
0.750334672021419,0.7666666666666667,0.7460488505747127,0.36530171763990354,0.0675,0.012,0.030000000000000002,0.126,0.025,0.071,0.7666666666666667,forest,NO_ONE
0.7211900330851944,0.7433333333333333,0.7215677928247493,0.2983384801651552,0.0655,0.018500000000000003,0.0445,0.193,0.09,0.204,0.7433333333333333,knn,NO_ONE
0.7304835562987737,0.7233333333333334,0.7265149390284623,0.33581908174474906,0.1085,0.0655,0.0625,0.228,0.142,0.174,0.7233333333333334,tree,NO_ONE
