precision,recall,f1score,mcc,avg_stat_par,avg_eq_odds,avg_ao,wc_stat_par,wc_eq_odds,wc_ao,acc,model,fairness_method
0.7671395084053311,0.7733333333333333,0.7580075757575758,0.44842676592055425,0.197,0.07650000000000001,0.154,0.322,0.211,0.272,0.7733333333333333,logreg,NO_ONE
0.7599917140151514,0.7566666666666667,0.724982462646209,0.39830974814569625,0.095,0.0205,0.052500000000000005,0.235,0.133,0.232,0.7566666666666667,svm,NO_ONE
0.7441221839322971,0.7533333333333333,0.7338461538461539,0.39306052388678375,0.0865,0.031,0.0375,0.163,0.053,0.103,0.7533333333333333,forest,NO_ONE
0.6757303724702732,0.7,0.6686438651040422,0.23733397698367523,0.051000000000000004,0.059000000000000004,0.04,0.098,0.2,0.075,0.7,knn,NO_ONE
0.6924990556365009,0.7,0.6954535953177258,0.29635334990906065,0.14650000000000002,0.14100000000000001,0.0925,0.268,0.307,0.192,0.7,tree,NO_ONE
