precision,recall,f1score,mcc,avg_stat_par,avg_eq_odds,avg_ao,wc_stat_par,wc_eq_odds,wc_ao,acc,model,fairness_method
0.7375354657992229,0.7433333333333333,0.7235402298850575,0.3937912668556418,0.1645,0.0825,0.11199999999999999,0.316,0.297,0.197,0.7433333333333333,logreg,NO_ONE
0.7292241290720379,0.72,0.6740869565217391,0.3265785045309007,0.145,0.034999999999999996,0.113,0.291,0.054,0.198,0.72,svm,NO_ONE
0.6873638344226579,0.7,0.6604640038268357,0.26639893076568694,0.126,0.018000000000000002,0.097,0.26,0.029,0.178,0.7,forest,NO_ONE
0.6771590413943356,0.6933333333333334,0.652918759467432,0.24673849307080226,0.0865,0.0835,0.0805,0.247,0.221,0.232,0.6933333333333334,knn,NO_ONE
0.6290181774695048,0.65,0.6333253195496253,0.17251707573782787,0.0445,0.041499999999999995,0.0235,0.076,0.119,0.027,0.65,tree,NO_ONE
