gen,nevals,avg,std,min,max
0,50,[0.6807  0.14856],[0.00419166 0.02804223],[0.674 0.092],[0.687 0.213]
1,3,[0.683 0.137],[0.00363318 0.02086145],[0.676 0.102],[0.686 0.163]
2,4,[0.6828 0.1572],[0.00146969 0.01990377],[0.68  0.139],[0.684 0.193]
3,2,[0.681  0.1558],[0.00328634 0.02002399],[0.675 0.139],[0.684 0.193]
4,2,[0.684  0.1532],[0.00109545 0.01659397],[0.683 0.131],[0.686 0.178]
5,3,[0.6834 0.1556],[0.0028     0.01975449],[0.678 0.131],[0.686 0.189]
6,5,[0.6832 0.1566],[0.00324962 0.01658433],[0.677 0.134],[0.686 0.176]
7,4,[0.6816 0.1604],[0.00361109 0.02168502],[0.677 0.134],[0.686 0.183]
8,5,[0.6792 0.1444],[0.00391918 0.02336322],[0.676 0.115],[0.684 0.179]
9,5,[0.6806 0.1418],[0.00417612 0.01378985],[0.675 0.118],[0.684 0.155]
10,5,[0.6808 0.1624],[0.00365513 0.01481351],[0.676 0.136],[0.685 0.179]
11,4,[0.6792 0.1542],[0.00435431 0.01663009],[0.675 0.133],[0.685 0.175]
12,3,[0.6808 0.2132],[0.00376298 0.11975542],[0.675 0.133],[0.685 0.45 ]
13,4,[0.6778 0.1722],[0.00213542 0.03079221],[0.675 0.133],[0.681 0.211]
14,2,[0.679 0.176],[0.00167332 0.03408225],[0.676 0.131],[0.681 0.211]
15,5,[0.6784 0.1708],[0.00149666 0.02687303],[0.676 0.12 ],[0.68  0.195]
16,5,[0.6792 0.1524],[0.00354401 0.02668033],[0.676 0.118],[0.686 0.189]
17,3,[0.6792 0.1798],[0.00256125 0.03266435],[0.677 0.118],[0.684 0.208]
18,5,[0.6792 0.1452],[0.00396989 0.02375205],[0.675 0.109],[0.684 0.168]
19,3,[0.6792 0.166 ],[0.00396989 0.01143678],[0.675 0.148],[0.684 0.184]
20,4,[0.6786 0.1622],[0.00431741 0.02726463],[0.675 0.134],[0.686 0.21 ]
21,5,[0.6788 0.1554],[0.00318748 0.02513643],[0.675 0.12 ],[0.684 0.196]
22,5,[0.6762 0.1668],[0.00213542 0.02476611],[0.673 0.138],[0.679 0.202]
23,3,[0.6772 0.1454],[0.00444522 0.01168931],[0.674 0.134],[0.686 0.168]
24,3,[0.6778 0.1456],[0.00365513 0.01492113],[0.675 0.124],[0.685 0.168]
25,4,[0.6788 0.156 ],[0.00324962 0.01538831],[0.676 0.129],[0.685 0.171]
