gen,nevals,avg,std,min,max
0,50,[0.66656 0.17528],[0.00249126 0.05605392],[0.662 0.12 ],[0.675 0.53 ]
1,4,[0.6668 0.164 ],[0.00256125 0.01401428],[0.663 0.138],[0.67  0.179]
2,3,[0.6662 0.1716],[0.00213542 0.00637495],[0.664 0.161],[0.67  0.179]
3,5,[0.6668 0.167 ],[0.00305941 0.02235173],[0.663 0.136],[0.672 0.194]
4,2,[0.6664 0.1704],[0.0032619  0.01958162],[0.663 0.142],[0.672 0.194]
5,5,[0.6658 0.224 ],[0.00292575 0.11454431],[0.663 0.135],[0.671 0.45 ]
6,5,[0.6662 0.163 ],[0.00116619 0.02362202],[0.665 0.124],[0.668 0.183]
7,3,[0.6658 0.1746],[0.00116619 0.02628003],[0.665 0.147],[0.668 0.217]
8,4,[0.6674 0.1742],[0.00313688 0.02118868],[0.663 0.147],[0.672 0.207]
9,4,[0.6652 0.1684],[0.00203961 0.01438888],[0.663 0.147],[0.668 0.185]
10,4,[0.665 0.152],[0.00126491 0.00794984],[0.663 0.143],[0.667 0.163]
11,4,[0.6638 0.162 ],[0.00116619 0.00944458],[0.663 0.144],[0.666 0.171]
12,5,[0.6664 0.1702],[0.00287054 0.02645298],[0.663 0.118],[0.671 0.19 ]
13,2,[0.6676 0.1764],[0.0032619  0.01862901],[0.664 0.141],[0.672 0.193]
14,5,[0.6656 0.1642],[0.00162481 0.0196102 ],[0.664 0.138],[0.668 0.191]
15,4,[0.666  0.1546],[0.00219089 0.02930256],[0.663 0.109],[0.669 0.193]
16,5,[0.6652 0.1548],[0.00263818 0.0144969 ],[0.663 0.133],[0.67  0.172]
17,3,[0.6654 0.169 ],[0.00300666 0.00782304],[0.663 0.161],[0.67  0.182]
18,5,[0.6656 0.1536],[0.0008     0.02162036],[0.665 0.132],[0.667 0.192]
19,5,[0.6646 0.1522],[0.00149666 0.03254167],[0.663 0.092],[0.667 0.186]
20,2,[0.6634 0.1524],[0.0008     0.03028927],[0.663 0.092],[0.665 0.169]
21,3,[0.6648 0.178 ],[0.00222711 0.01124278],[0.663 0.169],[0.668 0.195]
22,4,[0.666  0.1822],[0.00352136 0.01538051],[0.663 0.169],[0.672 0.206]
23,5,[0.6676 0.1832],[0.00300666 0.01235152],[0.664 0.164],[0.673 0.202]
24,5,[0.6646 0.1854],[0.00233238 0.01863974],[0.663 0.169],[0.669 0.217]
25,2,[0.6642 0.1696],[0.00193907 0.02050951],[0.663 0.135],[0.668 0.199]
