gen,nevals,avg,std,min,max
0,50,[0.66884 0.2813 ],[0.00474704 0.13822478],[0.661 0.128],[0.674 0.53 ]
1,5,[0.6644 0.1966],[0.00422374 0.01768163],[0.661 0.17 ],[0.672 0.214]
2,4,[0.6622 0.4248],[0.0004     0.11055931],[0.662 0.21 ],[0.663 0.516]
3,4,[0.6632 0.3584],[0.00146969 0.14326702],[0.662 0.16 ],[0.665 0.498]
4,4,[0.664  0.2424],[0.00209762 0.10056759],[0.662 0.177],[0.667 0.442]
5,3,[0.6678 0.2774],[0.00515364 0.13463373],[0.662 0.154],[0.674 0.442]
6,4,[0.669 0.343],[0.00536656 0.14237696],[0.662 0.16 ],[0.674 0.482]
7,3,[0.6696 0.216 ],[0.00387814 0.12015989],[0.662 0.144],[0.672 0.456]
8,3,[0.6688 0.2736],[0.00556417 0.14925495],[0.662 0.134],[0.674 0.456]
9,4,[0.665  0.2426],[0.00481664 0.10844648],[0.66  0.162],[0.673 0.456]
10,5,[0.6634 0.3486],[0.00185472 0.13698993],[0.662 0.155],[0.667 0.468]
11,4,[0.6626 0.3082],[0.0012     0.12814273],[0.662 0.195],[0.665 0.468]
12,1,[0.662  0.3636],[0.         0.12950459],[0.662 0.205],[0.662 0.472]
13,4,[0.662  0.4162],[0.00089443 0.10786733],[0.661 0.205],[0.663 0.51 ]
14,5,[0.6636 0.3526],[0.00233238 0.13404417],[0.662 0.171],[0.668 0.492]
15,3,[0.6646 0.363 ],[0.00471593 0.1260603 ],[0.662 0.209],[0.674 0.484]
16,2,[0.667  0.4206],[0.00586515 0.11395016],[0.662 0.193],[0.676 0.484]
17,4,[0.6654 0.3034],[0.00440908 0.13650436],[0.662 0.174],[0.674 0.47 ]
18,4,[0.6666 0.2354],[0.00454313 0.1126119 ],[0.662 0.157],[0.674 0.458]
19,4,[0.6638 0.306 ],[0.00278568 0.14743812],[0.661 0.157],[0.669 0.526]
20,3,[0.6636 0.2944],[0.00224499 0.13352543],[0.662 0.151],[0.668 0.464]
21,5,[0.6652 0.1736],[0.00231517 0.02648471],[0.662 0.134],[0.668 0.205]
22,5,[0.664  0.4052],[0.00167332 0.11563806],[0.662 0.176],[0.667 0.486]
23,4,[0.663  0.3938],[0.00154919 0.10851064],[0.662 0.177],[0.666 0.456]
24,4,[0.6638 0.3396],[0.00222711 0.14015078],[0.662 0.146],[0.668 0.46 ]
25,4,[0.6646 0.187 ],[0.00215407 0.02273324],[0.662 0.146],[0.668 0.21 ]
