gen,nevals,avg,std,min,max
0,50,[0.6756  0.18176],[0.00260768 0.07288307],[0.671 0.103],[0.681 0.446]
1,3,[0.6766 0.1558],[0.00313688 0.03183332],[0.673 0.107],[0.681 0.187]
2,5,[0.678 0.132],[0.00209762 0.01925617],[0.674 0.114],[0.68  0.168]
3,5,[0.6752 0.2356],[0.0016     0.11326182],[0.673 0.152],[0.677 0.46 ]
4,4,[0.6762 0.1638],[0.00292575 0.04056797],[0.672 0.096],[0.681 0.206]
5,5,[0.6768 0.168 ],[0.0016     0.02660075],[0.674 0.142],[0.679 0.21 ]
6,4,[0.6772 0.1604],[0.00222711 0.04007293],[0.674 0.098],[0.681 0.215]
7,2,[0.68  0.114],[0.00154919 0.02235173],[0.677 0.098],[0.681 0.155]
8,5,[0.6796 0.1104],[0.0008     0.00621611],[0.679 0.102],[0.681 0.118]
9,3,[0.6782 0.1274],[0.00299333 0.03114868],[0.673 0.1  ],[0.681 0.187]
10,4,[0.6778 0.1428],[0.00193907 0.02459593],[0.676 0.106],[0.681 0.181]
11,3,[0.6778 0.1534],[0.0009798  0.01534405],[0.677 0.134],[0.679 0.173]
12,5,[0.6772 0.1574],[0.00231517 0.03586419],[0.673 0.103],[0.68  0.216]
13,3,[0.6754 0.158 ],[0.00272764 0.0345948 ],[0.673 0.103],[0.68  0.207]
14,1,[0.6746 0.1596],[0.00272764 0.02944554],[0.673 0.103],[0.68  0.179]
15,5,[0.6734 0.1902],[0.0004899  0.00844748],[0.673 0.181],[0.674 0.203]
16,2,[0.6728 0.2388],[0.00146969 0.10761487],[0.67  0.183],[0.674 0.454]
17,5,[0.673 0.198],[0.00063246 0.01454648],[0.672 0.178],[0.674 0.215]
18,4,[0.6732 0.2416],[0.00074833 0.10135995],[0.672 0.174],[0.674 0.442]
19,4,[0.6732 0.1918],[0.00074833 0.01474313],[0.672 0.176],[0.674 0.218]
20,2,[0.6738 0.1734],[0.00132665 0.01610714],[0.672 0.155],[0.676 0.197]
21,4,[0.673  0.2316],[0.00063246 0.1057026 ],[0.672 0.163],[0.674 0.442]
22,4,[0.6728 0.2506],[0.0004     0.09591371],[0.672 0.192],[0.673 0.442]
23,5,[0.673  0.2282],[0.00063246 0.11019147],[0.672 0.162],[0.674 0.448]
24,5,[0.673 0.184],[0.00063246 0.02004994],[0.672 0.152],[0.674 0.215]
25,4,[0.673  0.2972],[0.00063246 0.12765485],[0.672 0.184],[0.674 0.46 ]
