gen,nevals,avg,std,min,max
0,50,[0.68764 0.17494],[0.00163414 0.06411596],[0.683 0.109],[0.69  0.476]
1,3,[0.6876 0.1594],[0.0010198  0.03473672],[0.686 0.109],[0.689 0.213]
2,4,[0.688 0.161],[0.00109545 0.03608878],[0.687 0.104],[0.69 0.21]
3,4,[0.6866 0.2454],[0.00205913 0.13005168],[0.683 0.166],[0.689 0.504]
4,5,[0.6868 0.1742],[0.0016     0.01975247],[0.684 0.145],[0.688 0.193]
5,5,[0.6866 0.1742],[0.00135647 0.01930181],[0.684 0.15 ],[0.688 0.205]
6,3,[0.6874 0.1864],[0.0004899  0.03419708],[0.687 0.121],[0.688 0.213]
7,4,[0.688  0.1586],[0.00063246 0.02662029],[0.687 0.124],[0.689 0.184]
8,4,[0.686  0.1664],[0.00126491 0.0238126 ],[0.684 0.132],[0.687 0.2  ]
9,4,[0.687  0.1602],[0.00209762 0.02521428],[0.683 0.132],[0.689 0.193]
10,5,[0.6866 0.1696],[0.00149666 0.00553534],[0.684 0.163],[0.688 0.178]
11,3,[0.687 0.162],[0.00167332 0.01782134],[0.684 0.13 ],[0.689 0.185]
12,4,[0.6884 0.1546],[0.0010198  0.02205992],[0.687 0.124],[0.69  0.175]
13,3,[0.6884 0.171 ],[0.0010198  0.02476288],[0.687 0.124],[0.69  0.195]
14,4,[0.6876 0.1516],[0.0008     0.03321807],[0.687 0.109],[0.689 0.194]
15,3,[0.6882 0.1372],[0.0016     0.01445545],[0.685 0.128],[0.689 0.166]
16,2,[0.6882 0.1296],[0.0016     0.01272164],[0.685 0.111],[0.689 0.151]
17,4,[0.688  0.1374],[0.00154919 0.01341044],[0.685 0.128],[0.689 0.164]
18,4,[0.6868 0.2114],[0.0016    0.1192956],[0.684 0.128],[0.688 0.446]
19,2,[0.6862 0.2672],[0.00183303 0.14779229],[0.684 0.126],[0.688 0.446]
20,4,[0.6876 0.1582],[0.002498   0.02231054],[0.683 0.128],[0.69 0.19]
21,3,[0.6872 0.2142],[0.00271293 0.12146341],[0.683 0.143],[0.69  0.456]
22,5,[0.6888 0.1548],[0.0009798  0.02691022],[0.688 0.127],[0.69  0.203]
23,5,[0.6874 0.1678],[0.0010198  0.03917857],[0.686 0.122],[0.689 0.215]
24,4,[0.688  0.1548],[0.00178885 0.03690745],[0.686 0.106],[0.691 0.2  ]
25,4,[0.6884 0.1516],[0.0008     0.03120641],[0.687 0.122],[0.689 0.202]
