gen,nevals,avg,std,min,max
0,50,[0.67466 0.21366],[0.00538    0.11579371],[0.668 0.098],[0.686 0.526]
1,3,[0.6712 0.2904],[0.00172047 0.14155508],[0.669 0.133],[0.674 0.462]
2,4,[0.6722 0.1574],[0.00132665 0.01943811],[0.67  0.133],[0.674 0.189]
3,2,[0.672  0.2168],[0.00167332 0.12277198],[0.67 0.15],[0.674 0.462]
4,4,[0.67  0.224],[0.00126491 0.10815359],[0.668 0.165],[0.672 0.44 ]
5,5,[0.6736 0.1692],[0.00377359 0.0223195 ],[0.671 0.143],[0.681 0.2  ]
6,4,[0.675  0.1556],[0.00509902 0.03417953],[0.669 0.098],[0.682 0.2  ]
7,5,[0.6758 0.2176],[0.00430813 0.12673847],[0.671 0.126],[0.681 0.466]
8,3,[0.6738 0.217 ],[0.00278568 0.12877422],[0.671 0.116],[0.679 0.466]
9,4,[0.6704 0.301 ],[0.00149666 0.13539867],[0.668 0.176],[0.672 0.47 ]
10,2,[0.6708 0.3006],[0.0009798  0.12599619],[0.67  0.176],[0.672 0.462]
11,5,[0.6722 0.313 ],[0.0004     0.12759624],[0.672 0.2  ],[0.673 0.478]
12,5,[0.674  0.3002],[0.00501996 0.14650106],[0.671 0.16 ],[0.684 0.48 ]
13,3,[0.6738 0.3518],[0.00523068 0.14996853],[0.669 0.16 ],[0.684 0.484]
14,3,[0.6722 0.307 ],[0.0004     0.14578203],[0.672 0.155],[0.673 0.484]
15,5,[0.6742 0.233 ],[0.0066453  0.11998333],[0.668 0.134],[0.686 0.468]
16,3,[0.6764 0.2172],[0.00567803 0.11345202],[0.67  0.134],[0.684 0.438]
17,4,[0.6782 0.2438],[0.00688186 0.11010795],[0.67  0.171],[0.686 0.462]
18,3,[0.6814 0.1704],[0.0008     0.03402117],[0.681 0.121],[0.683 0.201]
19,3,[0.683 0.159],[0.00063246 0.03801579],[0.682 0.092],[0.684 0.191]
20,4,[0.6828 0.1354],[0.00172047 0.02581937],[0.681 0.092],[0.686 0.173]
21,4,[0.6828 0.1362],[0.0016     0.02641515],[0.682 0.092],[0.686 0.173]
22,5,[0.682  0.1428],[0.00063246 0.02298173],[0.681 0.115],[0.683 0.185]
23,4,[0.6842 0.1582],[0.00183303 0.02052706],[0.682 0.129],[0.686 0.177]
24,4,[0.6834 0.1644],[0.00162481 0.01589465],[0.681 0.141],[0.686 0.186]
25,4,[0.6774 0.2418],[0.0058515  0.14867468],[0.67  0.144],[0.686 0.538]
