gen,nevals,avg,std,min,max
0,50,[0.66812 0.29046],[0.00251905 0.13832776],[0.662 0.149],[0.673 0.546]
1,3,[0.6678 0.2522],[0.00172047 0.11418476],[0.666 0.164],[0.671 0.478]
2,4,[0.6684 0.2564],[0.00241661 0.1079196 ],[0.666 0.197],[0.673 0.472]
3,3,[0.6672 0.2018],[0.0004     0.00318748],[0.667 0.199],[0.668 0.208]
4,5,[0.667  0.2086],[0.00063246 0.00233238],[0.666 0.205],[0.668 0.212]
5,5,[0.6666 0.2424],[0.00355528 0.10783803],[0.661 0.143],[0.672 0.452]
6,2,[0.6698 0.3502],[0.00271293 0.12472754],[0.666 0.192],[0.672 0.452]
7,3,[0.6678 0.2522],[0.00213542 0.10205371],[0.666 0.191],[0.672 0.456]
8,3,[0.6674 0.2552],[0.00135647 0.1162659 ],[0.666 0.171],[0.67  0.486]
9,4,[0.6682 0.253 ],[0.0024     0.09761352],[0.667 0.199],[0.673 0.448]
10,4,[0.6688 0.3666],[0.00263818 0.1255605 ],[0.666 0.212],[0.673 0.484]
11,5,[0.668  0.3084],[0.00268328 0.12712293],[0.665 0.199],[0.673 0.466]
12,5,[0.6676 0.2942],[0.00241661 0.13653483],[0.665 0.152],[0.672 0.466]
13,4,[0.6692 0.305 ],[0.00278568 0.13054042],[0.666 0.177],[0.673 0.474]
14,3,[0.6676 0.3456],[0.00233238 0.14104836],[0.666 0.169],[0.672 0.47 ]
15,5,[0.6684 0.309 ],[0.00287054 0.12780297],[0.664 0.189],[0.672 0.474]
16,4,[0.6676 0.3126],[0.00195959 0.14923753],[0.665 0.175],[0.671 0.516]
17,5,[0.6666 0.2528],[0.00149666 0.11535926],[0.664 0.158],[0.668 0.48 ]
18,4,[0.6684 0.3606],[0.00205913 0.12310256],[0.666 0.205],[0.672 0.48 ]
19,3,[0.667  0.2028],[0.00109545 0.01647301],[0.666 0.171],[0.669 0.216]
20,5,[0.6692 0.4344],[0.0024    0.1215592],[0.666 0.2  ],[0.672 0.546]
21,4,[0.6674 0.3072],[0.0010198 0.141296 ],[0.666 0.179],[0.669 0.484]
22,4,[0.6668 0.3008],[0.00116619 0.13236676],[0.666 0.19 ],[0.669 0.484]
23,4,[0.6658 0.1954],[0.00146969 0.00852291],[0.663 0.188],[0.667 0.211]
24,3,[0.667  0.1926],[0.        0.0051225],[0.667 0.186],[0.667 0.2  ]
25,3,[0.6676 0.2666],[0.0012     0.13008397],[0.667 0.186],[0.67  0.526]
