accuracy,recall,precision,f1,mcc,spd,aod,eod
0.901,0.657,0.835,0.703,0.459,0.161,0.12,0.181
0.904,0.733,0.796,0.759,0.525,0.193,0.101,0.115
0.903,0.713,0.803,0.747,0.508,0.182,0.103,0.129
0.898,0.744,0.776,0.758,0.519,0.192,0.089,0.088
0.898,0.749,0.775,0.761,0.523,0.201,0.094,0.088
0.906,0.775,0.791,0.783,0.566,0.175,0.051,0.033
0.896,0.698,0.782,0.729,0.472,0.199,0.131,0.167
0.903,0.764,0.786,0.774,0.549,0.19,0.072,0.055
0.902,0.764,0.783,0.773,0.547,0.185,0.067,0.052
0.901,0.756,0.782,0.768,0.537,0.21,0.098,0.086
0.901,0.756,0.781,0.768,0.536,0.207,0.1,0.104
0.9,0.696,0.799,0.732,0.485,0.21,0.15,0.204
0.899,0.708,0.789,0.739,0.49,0.193,0.116,0.138
0.899,0.7,0.79,0.733,0.481,0.182,0.104,0.119
0.902,0.731,0.79,0.756,0.518,0.209,0.115,0.122
0.902,0.732,0.79,0.756,0.519,0.201,0.105,0.109
0.901,0.724,0.791,0.751,0.51,0.192,0.108,0.135
0.901,0.706,0.796,0.739,0.493,0.177,0.095,0.106
0.902,0.724,0.795,0.752,0.514,0.18,0.091,0.104
0.9,0.725,0.786,0.75,0.507,0.185,0.094,0.104
0.9,0.724,0.787,0.75,0.507,0.184,0.091,0.094
0.902,0.722,0.796,0.751,0.512,0.193,0.108,0.13
0.903,0.732,0.794,0.758,0.523,0.2,0.108,0.122
0.901,0.729,0.79,0.754,0.515,0.189,0.097,0.108
0.902,0.721,0.794,0.75,0.51,0.206,0.118,0.13
0.902,0.737,0.789,0.759,0.524,0.19,0.093,0.1
0.9,0.727,0.787,0.751,0.51,0.198,0.108,0.12
0.899,0.722,0.784,0.748,0.503,0.18,0.087,0.09
0.9,0.726,0.784,0.75,0.507,0.194,0.097,0.093
0.903,0.729,0.794,0.756,0.519,0.206,0.121,0.149
0.899,0.719,0.784,0.746,0.5,0.201,0.123,0.157
0.903,0.729,0.794,0.756,0.519,0.193,0.108,0.137
0.901,0.73,0.788,0.754,0.515,0.205,0.118,0.143
0.902,0.732,0.789,0.756,0.518,0.21,0.126,0.159
0.9,0.726,0.786,0.751,0.508,0.208,0.125,0.154
0.902,0.726,0.795,0.754,0.516,0.2,0.115,0.139
0.903,0.728,0.796,0.756,0.52,0.211,0.124,0.146
0.902,0.731,0.79,0.756,0.518,0.176,0.077,0.076
0.901,0.722,0.791,0.749,0.508,0.201,0.123,0.161
0.901,0.722,0.791,0.75,0.508,0.177,0.09,0.106
0.904,0.726,0.799,0.755,0.519,0.198,0.117,0.154
0.9,0.724,0.785,0.749,0.505,0.214,0.136,0.177
0.894,0.699,0.77,0.726,0.464,0.197,0.123,0.147
0.903,0.728,0.796,0.756,0.52,0.203,0.122,0.159
0.898,0.711,0.785,0.74,0.49,0.18,0.103,0.134
0.898,0.715,0.782,0.741,0.492,0.202,0.104,0.083
0.902,0.722,0.794,0.751,0.511,0.217,0.132,0.153
0.901,0.731,0.788,0.755,0.516,0.192,0.1,0.114
0.902,0.725,0.792,0.752,0.513,0.197,0.109,0.126
0.893,0.697,0.769,0.725,0.46,0.179,0.103,0.118
0.899,0.725,0.782,0.749,0.504,0.199,0.117,0.148
0.9,0.743,0.78,0.759,0.521,0.191,0.092,0.101
0.893,0.701,0.768,0.727,0.464,0.175,0.099,0.121
0.901,0.724,0.789,0.75,0.509,0.187,0.103,0.128
0.904,0.732,0.799,0.759,0.526,0.196,0.108,0.13
0.896,0.743,0.771,0.756,0.514,0.2,0.093,0.08
0.902,0.722,0.793,0.75,0.51,0.203,0.126,0.168
0.899,0.721,0.783,0.746,0.5,0.219,0.144,0.185
0.9,0.719,0.786,0.746,0.501,0.21,0.131,0.165
0.903,0.73,0.796,0.757,0.522,0.189,0.102,0.128
0.901,0.726,0.788,0.751,0.51,0.192,0.106,0.129
0.903,0.727,0.797,0.755,0.519,0.195,0.108,0.13
0.904,0.725,0.8,0.755,0.519,0.187,0.101,0.124
0.901,0.722,0.791,0.75,0.509,0.198,0.113,0.133
0.902,0.73,0.791,0.755,0.517,0.196,0.105,0.119
0.901,0.727,0.788,0.752,0.511,0.203,0.119,0.147
0.903,0.725,0.796,0.754,0.516,0.212,0.13,0.16
0.903,0.734,0.794,0.759,0.524,0.205,0.108,0.11
0.899,0.752,0.778,0.764,0.53,0.184,0.071,0.054
0.9,0.725,0.786,0.75,0.507,0.203,0.123,0.158
0.901,0.733,0.786,0.755,0.516,0.185,0.09,0.097
0.901,0.712,0.796,0.744,0.501,0.193,0.121,0.162
0.902,0.718,0.798,0.749,0.51,0.177,0.091,0.106
0.903,0.705,0.808,0.742,0.503,0.185,0.112,0.145
0.901,0.729,0.79,0.754,0.515,0.183,0.089,0.096
0.903,0.707,0.805,0.743,0.503,0.191,0.123,0.172
0.901,0.709,0.798,0.742,0.499,0.184,0.106,0.131
0.9,0.723,0.786,0.749,0.505,0.208,0.12,0.135
0.9,0.728,0.786,0.752,0.511,0.187,0.096,0.109
0.9,0.732,0.785,0.754,0.514,0.187,0.092,0.099
0.902,0.737,0.791,0.76,0.525,0.177,0.078,0.08
0.902,0.728,0.793,0.755,0.517,0.186,0.1,0.124
0.901,0.724,0.789,0.75,0.509,0.195,0.112,0.141
0.903,0.73,0.795,0.756,0.521,0.177,0.084,0.096
0.901,0.73,0.789,0.754,0.515,0.178,0.086,0.099
0.9,0.724,0.788,0.75,0.508,0.194,0.108,0.127
0.9,0.723,0.786,0.749,0.505,0.188,0.097,0.102
0.902,0.73,0.793,0.756,0.519,0.195,0.106,0.126
0.897,0.702,0.784,0.733,0.479,0.185,0.112,0.144
0.903,0.724,0.799,0.754,0.518,0.191,0.108,0.137
0.903,0.732,0.794,0.758,0.522,0.187,0.097,0.116
0.902,0.73,0.792,0.755,0.518,0.207,0.122,0.153
0.902,0.729,0.794,0.755,0.519,0.204,0.129,0.182
0.901,0.732,0.787,0.755,0.515,0.19,0.087,0.074
0.901,0.724,0.788,0.75,0.508,0.185,0.096,0.108
0.904,0.735,0.796,0.76,0.527,0.198,0.103,0.115
0.897,0.711,0.781,0.738,0.487,0.191,0.107,0.12
0.899,0.708,0.788,0.738,0.489,0.191,0.123,0.17
0.901,0.726,0.789,0.752,0.512,0.19,0.103,0.123
0.902,0.73,0.793,0.756,0.519,0.199,0.113,0.14
0.901,0.725,0.789,0.751,0.51,0.196,0.109,0.126
0.902,0.727,0.793,0.754,0.516,0.189,0.101,0.122
0.899,0.738,0.78,0.756,0.516,0.19,0.087,0.081
0.901,0.718,0.793,0.747,0.505,0.191,0.113,0.145
0.897,0.711,0.779,0.738,0.486,0.172,0.087,0.098
0.903,0.732,0.796,0.758,0.524,0.197,0.106,0.123
0.902,0.725,0.795,0.753,0.515,0.202,0.119,0.147
0.902,0.725,0.792,0.752,0.512,0.188,0.103,0.127
0.898,0.742,0.777,0.758,0.518,0.168,0.063,0.055
0.897,0.71,0.78,0.737,0.485,0.183,0.106,0.135
0.901,0.727,0.789,0.753,0.513,0.189,0.095,0.099
0.904,0.73,0.8,0.758,0.526,0.182,0.089,0.097
0.9,0.711,0.789,0.741,0.494,0.176,0.09,0.096
0.906,0.714,0.806,0.748,0.511,0.206,0.143,0.195
0.899,0.66,0.801,0.701,0.439,0.168,0.117,0.148
0.902,0.655,0.827,0.7,0.45,0.169,0.133,0.195
0.9,0.661,0.808,0.702,0.445,0.169,0.12,0.155
0.904,0.705,0.799,0.74,0.495,0.189,0.119,0.149
0.904,0.698,0.805,0.735,0.491,0.192,0.125,0.155
0.904,0.745,0.788,0.764,0.531,0.199,0.096,0.085
0.902,0.659,0.827,0.703,0.455,0.155,0.113,0.164
0.9,0.725,0.777,0.747,0.499,0.179,0.077,0.046
0.898,0.68,0.787,0.716,0.455,0.182,0.105,0.092
0.905,0.694,0.812,0.734,0.492,0.189,0.121,0.144
0.906,0.745,0.794,0.766,0.536,0.216,0.112,0.096
0.902,0.666,0.818,0.71,0.46,0.167,0.115,0.15
0.904,0.712,0.798,0.744,0.503,0.19,0.109,0.117
0.908,0.723,0.808,0.755,0.523,0.196,0.116,0.137
0.909,0.758,0.8,0.777,0.556,0.197,0.09,0.079
0.905,0.701,0.806,0.738,0.496,0.168,0.083,0.074
0.905,0.737,0.792,0.76,0.526,0.206,0.113,0.115
0.905,0.74,0.79,0.762,0.528,0.204,0.087,0.034
0.903,0.694,0.804,0.732,0.486,0.193,0.13,0.164
0.906,0.748,0.794,0.768,0.54,0.198,0.093,0.081
0.904,0.698,0.806,0.736,0.493,0.181,0.113,0.139
0.902,0.684,0.805,0.724,0.474,0.183,0.122,0.152
0.906,0.718,0.802,0.75,0.513,0.196,0.118,0.138
0.905,0.703,0.806,0.74,0.498,0.2,0.132,0.164
0.904,0.712,0.797,0.744,0.502,0.174,0.085,0.073
0.907,0.725,0.803,0.756,0.522,0.179,0.09,0.092
0.909,0.726,0.813,0.759,0.531,0.188,0.107,0.13
0.906,0.711,0.808,0.746,0.509,0.197,0.123,0.145
0.896,0.686,0.775,0.718,0.453,0.194,0.12,0.117
0.903,0.668,0.823,0.712,0.466,0.171,0.123,0.169
0.906,0.749,0.791,0.767,0.538,0.196,0.086,0.062
0.901,0.651,0.827,0.696,0.445,0.16,0.124,0.183
0.9,0.727,0.778,0.749,0.503,0.185,0.079,0.04
0.905,0.715,0.802,0.748,0.51,0.189,0.108,0.117
0.905,0.705,0.807,0.741,0.502,0.173,0.096,0.11
0.902,0.708,0.791,0.739,0.492,0.177,0.105,0.133
0.906,0.716,0.802,0.749,0.511,0.206,0.127,0.144
0.9,0.649,0.822,0.692,0.437,0.166,0.131,0.188
0.905,0.696,0.811,0.735,0.494,0.182,0.12,0.161
0.909,0.752,0.802,0.774,0.552,0.195,0.089,0.075
0.901,0.681,0.8,0.72,0.466,0.194,0.127,0.138
0.904,0.695,0.806,0.733,0.488,0.191,0.128,0.162
0.903,0.716,0.793,0.746,0.503,0.19,0.091,0.061
0.898,0.629,0.83,0.671,0.413,0.156,0.134,0.201
0.906,0.744,0.792,0.765,0.534,0.197,0.097,0.09
0.901,0.673,0.808,0.714,0.461,0.174,0.126,0.176
0.903,0.734,0.787,0.757,0.518,0.198,0.099,0.085
0.906,0.748,0.794,0.768,0.54,0.188,0.078,0.053
0.904,0.742,0.789,0.762,0.528,0.23,0.127,0.11
0.905,0.694,0.812,0.734,0.492,0.181,0.115,0.144
0.901,0.662,0.814,0.704,0.451,0.178,0.139,0.198
0.902,0.664,0.821,0.708,0.459,0.168,0.123,0.172
0.901,0.653,0.825,0.697,0.446,0.161,0.125,0.185
0.903,0.693,0.802,0.731,0.483,0.181,0.118,0.152
0.906,0.693,0.819,0.735,0.497,0.187,0.124,0.156
0.907,0.748,0.796,0.769,0.541,0.205,0.095,0.068
0.903,0.694,0.802,0.732,0.485,0.197,0.135,0.17
0.906,0.718,0.802,0.75,0.513,0.2,0.115,0.118
0.906,0.741,0.793,0.763,0.531,0.191,0.087,0.07
0.901,0.662,0.812,0.704,0.45,0.177,0.127,0.159
0.908,0.75,0.8,0.772,0.548,0.191,0.087,0.078
0.9,0.692,0.79,0.727,0.472,0.162,0.081,0.07
0.907,0.747,0.797,0.768,0.541,0.191,0.084,0.063
0.902,0.683,0.802,0.722,0.47,0.193,0.133,0.162
0.907,0.749,0.796,0.769,0.543,0.194,0.092,0.087
0.902,0.687,0.802,0.725,0.475,0.192,0.124,0.138
0.901,0.691,0.793,0.726,0.473,0.177,0.104,0.111
0.896,0.682,0.778,0.715,0.45,0.176,0.101,0.092
0.907,0.744,0.796,0.766,0.538,0.178,0.071,0.048
0.899,0.689,0.788,0.723,0.466,0.161,0.079,0.063
0.897,0.697,0.774,0.726,0.465,0.184,0.105,0.102
0.904,0.697,0.807,0.735,0.492,0.186,0.12,0.15
0.903,0.695,0.802,0.732,0.485,0.198,0.126,0.138
0.897,0.68,0.779,0.714,0.448,0.188,0.124,0.141
0.903,0.741,0.783,0.76,0.523,0.193,0.079,0.036
0.906,0.7,0.812,0.739,0.5,0.18,0.113,0.144
0.9,0.714,0.782,0.741,0.491,0.212,0.13,0.135
0.906,0.743,0.792,0.764,0.533,0.189,0.083,0.063
0.9,0.704,0.786,0.735,0.482,0.202,0.116,0.105
0.898,0.707,0.777,0.735,0.479,0.18,0.091,0.077
0.897,0.692,0.775,0.723,0.459,0.191,0.124,0.145
0.899,0.682,0.788,0.718,0.458,0.181,0.105,0.095
0.9,0.69,0.791,0.726,0.471,0.189,0.121,0.14
0.903,0.72,0.789,0.748,0.504,0.201,0.108,0.093
0.901,0.704,0.789,0.736,0.486,0.194,0.11,0.104
0.901,0.702,0.789,0.735,0.483,0.184,0.099,0.087
0.899,0.709,0.778,0.737,0.483,0.184,0.086,0.05
0.901,0.714,0.785,0.742,0.494,0.205,0.127,0.144
0.901,0.704,0.79,0.736,0.486,0.168,0.075,0.047
0.907,0.721,0.805,0.754,0.52,0.2,0.124,0.154
0.903,0.704,0.795,0.738,0.491,0.156,0.069,0.056
0.898,0.703,0.775,0.731,0.473,0.192,0.111,0.11
0.899,0.707,0.779,0.735,0.481,0.202,0.118,0.114
0.902,0.724,0.785,0.749,0.505,0.196,0.101,0.088
0.898,0.7,0.778,0.73,0.472,0.169,0.077,0.045
0.907,0.716,0.809,0.751,0.518,0.191,0.117,0.146
0.904,0.719,0.794,0.749,0.508,0.187,0.097,0.091
0.899,0.702,0.783,0.733,0.478,0.197,0.12,0.128
0.906,0.716,0.806,0.75,0.514,0.178,0.097,0.109
0.9,0.691,0.79,0.726,0.471,0.171,0.09,0.079
0.901,0.708,0.785,0.738,0.487,0.183,0.104,0.114
0.906,0.721,0.803,0.753,0.518,0.204,0.114,0.109
0.906,0.71,0.805,0.745,0.507,0.197,0.127,0.16
0.907,0.72,0.807,0.753,0.519,0.195,0.116,0.136
0.907,0.709,0.812,0.746,0.51,0.166,0.081,0.078
0.907,0.717,0.809,0.751,0.518,0.208,0.137,0.174
0.903,0.713,0.794,0.745,0.501,0.198,0.11,0.104
0.907,0.72,0.808,0.754,0.521,0.206,0.127,0.15
0.906,0.714,0.807,0.749,0.513,0.183,0.109,0.136
0.906,0.712,0.808,0.747,0.511,0.205,0.134,0.164
0.908,0.721,0.812,0.756,0.525,0.19,0.116,0.15
0.908,0.722,0.812,0.757,0.527,0.195,0.12,0.153
0.902,0.708,0.792,0.74,0.493,0.21,0.136,0.155
0.906,0.716,0.806,0.75,0.514,0.18,0.102,0.124
0.907,0.718,0.806,0.752,0.517,0.204,0.135,0.177
0.909,0.719,0.815,0.755,0.525,0.204,0.133,0.171
0.908,0.718,0.812,0.753,0.522,0.195,0.124,0.163
0.906,0.714,0.807,0.749,0.513,0.202,0.129,0.158
0.905,0.71,0.804,0.745,0.506,0.2,0.133,0.173
0.908,0.724,0.809,0.757,0.526,0.19,0.108,0.126
0.907,0.717,0.809,0.752,0.519,0.195,0.119,0.144
0.909,0.728,0.813,0.761,0.534,0.202,0.121,0.147
0.906,0.714,0.804,0.748,0.51,0.205,0.141,0.192
0.905,0.708,0.804,0.743,0.503,0.193,0.122,0.15
0.901,0.713,0.787,0.742,0.494,0.185,0.092,0.073
0.907,0.715,0.807,0.75,0.514,0.191,0.113,0.133
0.906,0.721,0.803,0.753,0.517,0.193,0.111,0.125
0.906,0.716,0.802,0.749,0.511,0.218,0.138,0.151
0.905,0.72,0.8,0.751,0.514,0.203,0.122,0.14
0.907,0.723,0.804,0.755,0.521,0.199,0.119,0.142
0.901,0.713,0.785,0.741,0.493,0.178,0.087,0.073
0.906,0.71,0.806,0.745,0.506,0.191,0.121,0.155
0.905,0.715,0.801,0.747,0.508,0.208,0.137,0.169
0.904,0.694,0.807,0.732,0.488,0.175,0.103,0.115
0.9,0.706,0.782,0.736,0.482,0.18,0.098,0.096
0.904,0.713,0.799,0.746,0.505,0.189,0.107,0.114
0.905,0.709,0.803,0.743,0.503,0.19,0.119,0.148
0.903,0.704,0.797,0.738,0.493,0.193,0.123,0.15
0.899,0.713,0.778,0.74,0.488,0.194,0.108,0.105
0.905,0.696,0.809,0.735,0.492,0.185,0.123,0.161
0.904,0.715,0.796,0.746,0.505,0.196,0.114,0.123
0.901,0.716,0.785,0.743,0.495,0.198,0.096,0.058
0.907,0.723,0.804,0.754,0.52,0.191,0.105,0.114
0.902,0.718,0.789,0.746,0.502,0.196,0.1,0.076
0.906,0.699,0.816,0.739,0.502,0.19,0.122,0.148
0.901,0.684,0.797,0.721,0.467,0.181,0.128,0.174
0.894,0.681,0.783,0.716,0.453,0.199,0.114,0.096
0.897,0.749,0.775,0.761,0.523,0.218,0.089,0.037
0.893,0.661,0.791,0.699,0.432,0.193,0.133,0.158
0.893,0.671,0.783,0.707,0.441,0.18,0.113,0.135
0.898,0.758,0.777,0.767,0.535,0.204,0.071,0.02
0.892,0.719,0.765,0.739,0.482,0.204,0.094,0.054
0.9,0.762,0.781,0.771,0.542,0.209,0.082,0.051
0.896,0.753,0.773,0.762,0.526,0.196,0.065,0.011
0.897,0.693,0.792,0.728,0.475,0.196,0.115,0.121
0.894,0.684,0.782,0.718,0.456,0.189,0.114,0.127
0.892,0.692,0.771,0.722,0.457,0.169,0.079,0.062
0.897,0.748,0.775,0.76,0.522,0.212,0.084,0.033
0.896,0.729,0.776,0.749,0.503,0.193,0.072,0.018
0.897,0.69,0.794,0.726,0.473,0.211,0.134,0.15
0.897,0.754,0.774,0.763,0.527,0.204,0.077,0.035
0.896,0.742,0.774,0.756,0.514,0.211,0.095,0.069
0.894,0.713,0.773,0.737,0.482,0.207,0.098,0.054
0.897,0.72,0.781,0.745,0.498,0.196,0.087,0.051
0.899,0.761,0.779,0.77,0.54,0.187,0.046,0.02
0.897,0.706,0.787,0.736,0.486,0.204,0.107,0.085
0.895,0.69,0.784,0.723,0.464,0.215,0.136,0.146
0.901,0.762,0.785,0.773,0.546,0.202,0.074,0.041
0.9,0.76,0.781,0.77,0.541,0.198,0.057,0.016
0.901,0.71,0.799,0.743,0.501,0.194,0.097,0.085
0.891,0.627,0.807,0.666,0.395,0.166,0.129,0.177
0.898,0.716,0.785,0.743,0.496,0.198,0.093,0.065
0.899,0.698,0.797,0.733,0.486,0.193,0.108,0.109
0.892,0.647,0.791,0.686,0.414,0.194,0.142,0.173
0.9,0.76,0.781,0.77,0.541,0.207,0.075,0.03
0.893,0.632,0.813,0.673,0.407,0.171,0.131,0.178
0.903,0.765,0.79,0.777,0.555,0.184,0.045,0.012
0.892,0.639,0.797,0.678,0.407,0.185,0.139,0.176
0.896,0.692,0.789,0.727,0.472,0.212,0.133,0.147
0.895,0.69,0.783,0.723,0.464,0.202,0.119,0.118
0.898,0.715,0.787,0.744,0.498,0.191,0.089,0.067
0.896,0.668,0.803,0.708,0.451,0.215,0.155,0.189
0.903,0.763,0.791,0.775,0.552,0.2,0.062,0.003
0.899,0.715,0.792,0.745,0.501,0.199,0.099,0.082
0.898,0.761,0.777,0.769,0.538,0.191,0.055,0.002
0.899,0.759,0.779,0.768,0.538,0.198,0.072,0.039
0.9,0.761,0.78,0.77,0.541,0.211,0.079,0.032
0.896,0.752,0.773,0.762,0.525,0.195,0.063,0.007
0.895,0.655,0.802,0.696,0.433,0.207,0.151,0.181
0.894,0.746,0.767,0.755,0.512,0.197,0.074,0.034
0.894,0.65,0.805,0.69,0.427,0.202,0.154,0.197
0.9,0.728,0.789,0.753,0.514,0.192,0.079,0.047
0.897,0.705,0.786,0.736,0.484,0.198,0.101,0.081
0.893,0.671,0.781,0.707,0.439,0.196,0.129,0.148
0.898,0.762,0.776,0.769,0.538,0.201,0.064,0.009
0.895,0.746,0.77,0.757,0.516,0.195,0.067,0.015
0.898,0.709,0.788,0.739,0.491,0.198,0.101,0.083
0.896,0.669,0.801,0.709,0.451,0.196,0.128,0.14
0.899,0.757,0.779,0.767,0.536,0.203,0.072,0.025
0.894,0.733,0.768,0.748,0.5,0.197,0.083,0.051
0.893,0.735,0.766,0.749,0.501,0.213,0.092,0.043
0.898,0.706,0.791,0.737,0.489,0.193,0.101,0.094
0.893,0.727,0.766,0.744,0.491,0.196,0.089,0.071
0.892,0.658,0.786,0.696,0.425,0.219,0.165,0.202
0.896,0.685,0.793,0.721,0.465,0.198,0.125,0.142
0.9,0.7,0.799,0.736,0.49,0.195,0.107,0.104
0.896,0.67,0.8,0.709,0.451,0.201,0.139,0.17
0.894,0.73,0.768,0.747,0.497,0.223,0.111,0.083
0.895,0.673,0.793,0.711,0.45,0.194,0.121,0.127
0.898,0.749,0.777,0.762,0.525,0.219,0.102,0.084
0.893,0.735,0.765,0.749,0.499,0.19,0.073,0.035
0.896,0.74,0.775,0.756,0.514,0.193,0.075,0.041
0.895,0.682,0.786,0.717,0.457,0.218,0.15,0.18
0.895,0.668,0.794,0.706,0.444,0.203,0.142,0.174
0.893,0.733,0.765,0.747,0.496,0.206,0.099,0.088
0.895,0.673,0.792,0.71,0.449,0.186,0.119,0.141
0.896,0.733,0.776,0.751,0.507,0.177,0.055,0.002
0.894,0.665,0.791,0.703,0.438,0.203,0.139,0.159
0.894,0.667,0.791,0.705,0.44,0.191,0.118,0.117
0.896,0.69,0.786,0.724,0.467,0.182,0.096,0.087
0.898,0.699,0.791,0.732,0.481,0.211,0.127,0.131
0.898,0.711,0.786,0.74,0.492,0.209,0.115,0.11
0.896,0.738,0.774,0.754,0.511,0.193,0.074,0.033
0.898,0.68,0.804,0.72,0.468,0.2,0.122,0.124
0.896,0.739,0.775,0.755,0.513,0.193,0.077,0.05
0.894,0.664,0.793,0.703,0.439,0.182,0.114,0.123
0.897,0.692,0.791,0.727,0.473,0.2,0.118,0.122
0.897,0.701,0.786,0.732,0.479,0.202,0.121,0.137
0.898,0.741,0.779,0.758,0.519,0.178,0.049,0.011
0.896,0.672,0.797,0.711,0.452,0.217,0.154,0.182
0.896,0.703,0.784,0.733,0.48,0.184,0.087,0.065
0.896,0.692,0.787,0.725,0.469,0.219,0.136,0.135
0.896,0.696,0.784,0.728,0.472,0.206,0.118,0.109
0.893,0.727,0.767,0.745,0.493,0.218,0.118,0.117
0.898,0.701,0.79,0.734,0.483,0.208,0.122,0.125
0.897,0.742,0.776,0.757,0.516,0.192,0.076,0.05
0.897,0.694,0.789,0.728,0.473,0.195,0.111,0.112
0.894,0.697,0.776,0.727,0.466,0.197,0.098,0.065
0.892,0.658,0.787,0.696,0.426,0.18,0.115,0.126
0.896,0.695,0.787,0.728,0.473,0.201,0.116,0.113
0.897,0.698,0.788,0.731,0.477,0.184,0.096,0.093
0.893,0.725,0.767,0.743,0.49,0.207,0.104,0.091
0.896,0.688,0.788,0.723,0.465,0.206,0.121,0.113
0.889,0.635,0.782,0.672,0.39,0.175,0.134,0.177
0.895,0.686,0.785,0.721,0.461,0.199,0.123,0.135
0.9,0.709,0.798,0.742,0.499,0.208,0.114,0.106
0.897,0.7,0.787,0.732,0.479,0.217,0.13,0.127
0.895,0.688,0.783,0.722,0.461,0.186,0.098,0.084
0.896,0.695,0.786,0.728,0.473,0.195,0.107,0.099
0.897,0.698,0.79,0.732,0.48,0.189,0.102,0.1
0.895,0.69,0.786,0.723,0.465,0.194,0.108,0.101
0.898,0.698,0.791,0.732,0.481,0.189,0.096,0.08
0.897,0.697,0.788,0.73,0.476,0.187,0.1,0.096
0.894,0.685,0.781,0.718,0.456,0.194,0.113,0.111
0.897,0.718,0.782,0.743,0.495,0.214,0.109,0.084
0.896,0.694,0.786,0.727,0.471,0.193,0.105,0.096
0.897,0.688,0.793,0.724,0.469,0.199,0.118,0.12
0.897,0.7,0.79,0.733,0.481,0.188,0.099,0.096
0.896,0.696,0.786,0.729,0.474,0.202,0.115,0.109
0.898,0.708,0.79,0.739,0.491,0.198,0.105,0.099
0.894,0.685,0.783,0.719,0.457,0.197,0.117,0.118
0.897,0.702,0.788,0.734,0.483,0.192,0.092,0.062
0.896,0.708,0.78,0.736,0.482,0.218,0.127,0.123
0.896,0.698,0.785,0.73,0.475,0.187,0.093,0.073
0.894,0.689,0.779,0.721,0.459,0.204,0.131,0.153
0.898,0.709,0.789,0.74,0.492,0.209,0.122,0.135
0.898,0.702,0.792,0.735,0.485,0.194,0.1,0.085
0.9,0.713,0.795,0.745,0.502,0.209,0.115,0.114
0.898,0.719,0.784,0.745,0.499,0.186,0.076,0.038
0.896,0.694,0.787,0.727,0.472,0.19,0.104,0.098
0.897,0.71,0.784,0.739,0.489,0.199,0.096,0.067
0.897,0.711,0.783,0.739,0.489,0.2,0.101,0.084
0.901,0.718,0.797,0.748,0.508,0.194,0.091,0.072
0.896,0.693,0.788,0.727,0.472,0.191,0.103,0.092
0.899,0.715,0.79,0.744,0.5,0.21,0.11,0.094
0.899,0.709,0.794,0.741,0.495,0.207,0.113,0.106
0.899,0.714,0.79,0.744,0.499,0.205,0.099,0.065
0.897,0.712,0.783,0.74,0.49,0.193,0.097,0.087
0.895,0.65,0.807,0.692,0.43,0.178,0.123,0.15
0.898,0.703,0.792,0.736,0.487,0.207,0.121,0.127
0.899,0.705,0.793,0.738,0.49,0.21,0.123,0.128
0.895,0.651,0.812,0.693,0.435,0.189,0.141,0.188
0.899,0.722,0.786,0.748,0.504,0.191,0.081,0.048
