accuracy,recall,precision,f1,mcc,spd,aod,eod
0.799,0.813,0.752,0.766,0.562,0.33,0.185,0.14
0.839,0.755,0.796,0.771,0.549,0.181,0.093,0.106
0.805,0.812,0.756,0.77,0.565,0.287,0.135,0.081
0.839,0.754,0.797,0.771,0.549,0.178,0.089,0.1
0.799,0.812,0.753,0.766,0.562,0.319,0.173,0.127
0.8,0.812,0.752,0.766,0.561,0.317,0.17,0.123
0.805,0.812,0.756,0.771,0.565,0.286,0.134,0.08
0.799,0.812,0.752,0.766,0.561,0.317,0.171,0.124
0.802,0.812,0.754,0.768,0.563,0.303,0.153,0.104
0.811,0.808,0.759,0.774,0.564,0.239,0.083,0.027
0.802,0.812,0.754,0.768,0.563,0.306,0.159,0.111
0.799,0.812,0.752,0.766,0.562,0.321,0.176,0.13
0.8,0.812,0.753,0.767,0.562,0.31,0.161,0.112
0.811,0.808,0.759,0.774,0.564,0.241,0.086,0.029
0.814,0.806,0.76,0.775,0.564,0.227,0.071,0.014
0.81,0.808,0.758,0.773,0.563,0.247,0.092,0.035
0.821,0.799,0.765,0.778,0.563,0.174,0.015,0.048
0.81,0.807,0.757,0.772,0.562,0.246,0.09,0.032
0.8,0.812,0.752,0.766,0.561,0.316,0.17,0.123
0.813,0.807,0.76,0.775,0.564,0.23,0.074,0.017
0.813,0.808,0.76,0.775,0.566,0.233,0.079,0.024
0.81,0.808,0.758,0.773,0.563,0.246,0.09,0.033
0.802,0.812,0.754,0.768,0.563,0.306,0.157,0.108
0.812,0.808,0.759,0.774,0.564,0.239,0.085,0.029
0.844,0.755,0.805,0.774,0.558,0.155,0.05,0.039
0.845,0.763,0.802,0.779,0.564,0.179,0.084,0.092
0.844,0.755,0.804,0.774,0.557,0.158,0.053,0.044
0.844,0.753,0.805,0.773,0.556,0.153,0.049,0.038
0.809,0.814,0.757,0.773,0.569,0.262,0.108,0.054
0.845,0.762,0.802,0.778,0.562,0.175,0.078,0.082
0.846,0.764,0.803,0.78,0.566,0.18,0.085,0.093
0.841,0.746,0.803,0.767,0.545,0.138,0.025,0.0
0.808,0.816,0.757,0.773,0.57,0.27,0.116,0.063
0.845,0.76,0.803,0.777,0.562,0.169,0.068,0.065
0.846,0.765,0.803,0.781,0.566,0.183,0.091,0.104
0.845,0.764,0.802,0.779,0.565,0.178,0.082,0.087
0.807,0.816,0.756,0.772,0.569,0.277,0.122,0.069
0.809,0.814,0.757,0.773,0.568,0.261,0.108,0.056
0.808,0.815,0.757,0.772,0.569,0.267,0.112,0.058
0.801,0.817,0.753,0.767,0.567,0.31,0.158,0.108
0.8,0.818,0.753,0.767,0.567,0.324,0.176,0.13
0.846,0.765,0.804,0.781,0.568,0.185,0.094,0.107
0.809,0.813,0.757,0.772,0.567,0.26,0.106,0.052
0.846,0.766,0.802,0.781,0.567,0.186,0.094,0.108
0.846,0.766,0.803,0.782,0.568,0.187,0.096,0.111
0.799,0.818,0.753,0.767,0.567,0.332,0.182,0.133
0.846,0.765,0.802,0.78,0.566,0.183,0.089,0.1
0.813,0.81,0.759,0.774,0.566,0.233,0.077,0.022
0.846,0.765,0.802,0.78,0.566,0.182,0.088,0.097
0.822,0.805,0.765,0.779,0.568,0.169,0.008,0.054
0.821,0.805,0.764,0.779,0.568,0.174,0.013,0.048
0.821,0.806,0.764,0.779,0.568,0.178,0.017,0.045
0.847,0.767,0.803,0.782,0.57,0.19,0.099,0.115
0.825,0.79,0.766,0.776,0.555,0.109,0.056,0.128
0.802,0.816,0.754,0.768,0.566,0.299,0.147,0.095
0.801,0.817,0.754,0.768,0.567,0.308,0.157,0.106
0.846,0.765,0.803,0.781,0.566,0.183,0.09,0.101
0.84,0.741,0.803,0.764,0.541,0.125,0.008,0.025
0.802,0.817,0.754,0.768,0.567,0.305,0.152,0.101
0.808,0.816,0.757,0.772,0.57,0.274,0.12,0.066
0.845,0.758,0.804,0.776,0.56,0.162,0.059,0.054
0.812,0.813,0.759,0.774,0.569,0.244,0.089,0.035
0.8,0.819,0.754,0.768,0.569,0.332,0.182,0.134
0.799,0.817,0.753,0.766,0.566,0.32,0.171,0.124
0.809,0.814,0.757,0.773,0.568,0.258,0.102,0.046
0.8,0.818,0.753,0.767,0.568,0.327,0.178,0.129
0.799,0.818,0.752,0.766,0.566,0.326,0.178,0.131
0.799,0.817,0.752,0.766,0.565,0.316,0.165,0.115
0.846,0.765,0.802,0.78,0.566,0.183,0.09,0.1
0.846,0.765,0.803,0.781,0.566,0.183,0.089,0.1
0.799,0.817,0.753,0.767,0.567,0.322,0.174,0.127
0.846,0.766,0.802,0.781,0.567,0.187,0.094,0.107
0.846,0.766,0.804,0.782,0.568,0.187,0.094,0.107
0.846,0.764,0.803,0.78,0.566,0.18,0.085,0.093
0.803,0.816,0.754,0.769,0.567,0.292,0.136,0.08
0.799,0.817,0.752,0.766,0.566,0.32,0.17,0.121
0.799,0.818,0.753,0.767,0.567,0.328,0.179,0.132
0.845,0.762,0.802,0.779,0.563,0.175,0.077,0.081
0.813,0.811,0.759,0.775,0.567,0.233,0.077,0.022
0.803,0.817,0.754,0.769,0.567,0.299,0.146,0.093
0.799,0.817,0.752,0.766,0.565,0.319,0.17,0.121
0.84,0.743,0.802,0.765,0.542,0.133,0.019,0.01
0.8,0.816,0.752,0.767,0.565,0.312,0.161,0.111
0.799,0.818,0.752,0.766,0.566,0.326,0.178,0.131
0.799,0.817,0.753,0.767,0.566,0.321,0.173,0.126
0.845,0.76,0.803,0.778,0.562,0.169,0.068,0.066
0.802,0.817,0.754,0.769,0.568,0.304,0.15,0.096
0.804,0.816,0.755,0.77,0.567,0.289,0.134,0.078
0.811,0.813,0.758,0.774,0.568,0.247,0.092,0.037
0.802,0.817,0.754,0.769,0.568,0.3,0.147,0.095
0.801,0.817,0.753,0.768,0.567,0.31,0.158,0.106
0.799,0.816,0.752,0.766,0.565,0.319,0.169,0.121
0.802,0.817,0.754,0.768,0.568,0.306,0.152,0.099
0.802,0.817,0.754,0.769,0.568,0.305,0.152,0.099
0.817,0.81,0.762,0.778,0.57,0.212,0.055,0.002
0.802,0.817,0.754,0.768,0.568,0.307,0.154,0.102
0.822,0.804,0.765,0.779,0.568,0.164,0.004,0.058
0.799,0.817,0.752,0.766,0.565,0.317,0.167,0.117
0.802,0.817,0.754,0.769,0.567,0.3,0.147,0.094
0.82,0.806,0.764,0.779,0.568,0.178,0.017,0.045
0.821,0.805,0.764,0.779,0.567,0.171,0.01,0.05
0.816,0.81,0.761,0.777,0.569,0.219,0.062,0.007
0.812,0.811,0.759,0.774,0.567,0.235,0.079,0.024
0.807,0.815,0.757,0.772,0.569,0.27,0.116,0.063
0.819,0.806,0.763,0.778,0.567,0.183,0.022,0.04
0.801,0.817,0.754,0.768,0.567,0.308,0.156,0.105
0.801,0.817,0.753,0.767,0.566,0.311,0.16,0.11
0.819,0.807,0.763,0.778,0.568,0.187,0.026,0.036
0.799,0.818,0.752,0.766,0.566,0.328,0.179,0.131
0.807,0.816,0.757,0.772,0.57,0.278,0.123,0.07
0.803,0.816,0.754,0.769,0.566,0.292,0.137,0.081
0.799,0.818,0.753,0.767,0.567,0.329,0.18,0.132
0.8,0.819,0.754,0.767,0.569,0.336,0.19,0.145
0.8,0.818,0.753,0.767,0.567,0.326,0.178,0.13
0.799,0.818,0.753,0.767,0.567,0.323,0.175,0.13
0.8,0.819,0.754,0.768,0.569,0.335,0.188,0.144
0.799,0.818,0.753,0.767,0.567,0.328,0.179,0.131
0.8,0.819,0.754,0.768,0.569,0.333,0.184,0.138
0.799,0.818,0.753,0.767,0.567,0.324,0.175,0.128
0.8,0.816,0.752,0.766,0.565,0.314,0.163,0.113
0.843,0.75,0.804,0.77,0.552,0.146,0.035,0.015
0.799,0.818,0.753,0.766,0.567,0.328,0.179,0.131
0.801,0.819,0.754,0.768,0.569,0.339,0.194,0.152
0.8,0.818,0.753,0.767,0.567,0.324,0.175,0.128
0.8,0.818,0.753,0.767,0.568,0.328,0.179,0.131
0.8,0.818,0.753,0.767,0.568,0.327,0.179,0.131
0.8,0.818,0.753,0.767,0.567,0.325,0.177,0.13
0.8,0.818,0.753,0.767,0.567,0.323,0.175,0.128
0.799,0.818,0.753,0.767,0.567,0.324,0.175,0.128
0.799,0.819,0.753,0.767,0.568,0.332,0.182,0.133
0.799,0.818,0.753,0.766,0.567,0.331,0.181,0.132
0.824,0.799,0.766,0.779,0.564,0.141,0.021,0.086
0.802,0.817,0.754,0.768,0.567,0.307,0.154,0.102
0.799,0.818,0.753,0.767,0.567,0.323,0.175,0.128
0.799,0.818,0.753,0.767,0.567,0.33,0.181,0.132
0.802,0.817,0.754,0.769,0.567,0.299,0.146,0.092
0.803,0.816,0.754,0.769,0.567,0.293,0.138,0.082
0.799,0.817,0.753,0.766,0.566,0.321,0.173,0.127
0.845,0.762,0.802,0.778,0.562,0.174,0.076,0.08
0.802,0.817,0.754,0.768,0.567,0.307,0.154,0.102
0.8,0.816,0.752,0.767,0.565,0.312,0.161,0.11
0.799,0.818,0.753,0.766,0.567,0.331,0.182,0.132
0.799,0.818,0.753,0.766,0.567,0.328,0.179,0.131
0.799,0.818,0.753,0.767,0.567,0.323,0.174,0.128
0.802,0.817,0.754,0.769,0.567,0.3,0.147,0.094
0.802,0.817,0.754,0.768,0.568,0.305,0.152,0.099
0.8,0.818,0.753,0.767,0.567,0.324,0.175,0.128
0.8,0.818,0.753,0.767,0.567,0.323,0.175,0.128
0.843,0.751,0.805,0.771,0.553,0.147,0.038,0.019
0.802,0.817,0.754,0.768,0.568,0.308,0.156,0.105
0.802,0.817,0.754,0.768,0.567,0.306,0.154,0.102
0.799,0.818,0.753,0.767,0.567,0.329,0.18,0.131
0.799,0.817,0.753,0.766,0.566,0.32,0.17,0.121
0.802,0.817,0.754,0.768,0.568,0.306,0.152,0.099
0.845,0.764,0.802,0.78,0.565,0.182,0.088,0.097
0.845,0.764,0.802,0.78,0.565,0.179,0.083,0.09
0.8,0.818,0.753,0.767,0.567,0.325,0.177,0.13
0.802,0.817,0.754,0.769,0.568,0.305,0.152,0.099
0.8,0.816,0.752,0.766,0.565,0.314,0.163,0.113
0.846,0.766,0.803,0.781,0.568,0.187,0.095,0.109
0.845,0.762,0.802,0.778,0.562,0.174,0.075,0.077
0.845,0.764,0.802,0.78,0.565,0.179,0.083,0.09
0.8,0.819,0.754,0.768,0.569,0.333,0.186,0.141
0.804,0.816,0.755,0.769,0.567,0.291,0.135,0.078
0.802,0.817,0.754,0.768,0.568,0.308,0.156,0.105
0.8,0.819,0.753,0.767,0.568,0.334,0.186,0.14
0.802,0.817,0.754,0.768,0.567,0.304,0.151,0.098
0.8,0.816,0.752,0.766,0.565,0.313,0.163,0.113
0.8,0.819,0.754,0.768,0.569,0.334,0.186,0.14
0.8,0.819,0.754,0.768,0.569,0.332,0.184,0.137
0.802,0.817,0.754,0.769,0.568,0.304,0.151,0.099
0.799,0.816,0.752,0.766,0.565,0.315,0.164,0.113
0.8,0.819,0.754,0.767,0.569,0.335,0.187,0.142
0.799,0.817,0.753,0.767,0.566,0.32,0.172,0.124
0.802,0.817,0.754,0.769,0.567,0.3,0.147,0.094
0.799,0.816,0.752,0.766,0.565,0.319,0.17,0.121
0.799,0.817,0.752,0.766,0.566,0.319,0.17,0.122
0.8,0.819,0.754,0.768,0.569,0.335,0.187,0.141
0.8,0.819,0.754,0.767,0.569,0.335,0.187,0.14
0.8,0.819,0.754,0.768,0.569,0.333,0.185,0.139
0.84,0.754,0.8,0.772,0.552,0.188,0.102,0.122
0.841,0.757,0.8,0.774,0.555,0.193,0.109,0.134
0.801,0.814,0.754,0.768,0.565,0.337,0.198,0.168
0.803,0.813,0.755,0.769,0.565,0.31,0.164,0.125
0.84,0.749,0.803,0.769,0.549,0.174,0.084,0.097
0.8,0.813,0.754,0.768,0.564,0.328,0.186,0.151
0.838,0.744,0.801,0.765,0.543,0.166,0.075,0.082
0.837,0.735,0.804,0.758,0.534,0.139,0.033,0.016
0.841,0.754,0.801,0.772,0.553,0.184,0.096,0.113
0.833,0.721,0.805,0.747,0.519,0.103,0.02,0.067
0.82,0.805,0.766,0.78,0.57,0.206,0.048,0.004
0.84,0.75,0.802,0.77,0.549,0.177,0.087,0.1
0.841,0.755,0.801,0.773,0.554,0.189,0.101,0.12
0.804,0.813,0.756,0.771,0.566,0.304,0.158,0.119
0.828,0.707,0.803,0.734,0.501,0.078,0.054,0.12
0.8,0.813,0.754,0.768,0.564,0.328,0.186,0.153
0.84,0.749,0.803,0.769,0.548,0.174,0.085,0.098
0.822,0.795,0.766,0.778,0.56,0.16,0.002,0.064
0.801,0.813,0.754,0.768,0.564,0.318,0.172,0.133
0.836,0.733,0.804,0.757,0.533,0.135,0.027,0.007
0.801,0.814,0.754,0.768,0.566,0.335,0.196,0.165
0.833,0.722,0.805,0.748,0.52,0.106,0.015,0.06
0.801,0.813,0.754,0.768,0.564,0.316,0.17,0.13
0.812,0.812,0.76,0.776,0.57,0.263,0.109,0.061
0.807,0.812,0.757,0.772,0.567,0.288,0.138,0.095
0.84,0.755,0.8,0.773,0.553,0.189,0.103,0.121
0.84,0.753,0.801,0.771,0.552,0.184,0.096,0.113
0.802,0.815,0.755,0.769,0.567,0.341,0.203,0.175
0.84,0.75,0.801,0.77,0.549,0.178,0.089,0.102
0.84,0.749,0.802,0.769,0.548,0.174,0.086,0.099
0.802,0.813,0.755,0.769,0.565,0.311,0.164,0.123
0.84,0.754,0.8,0.772,0.552,0.186,0.099,0.116
0.84,0.755,0.8,0.773,0.553,0.19,0.105,0.127
0.841,0.757,0.8,0.774,0.555,0.194,0.11,0.134
0.84,0.754,0.8,0.772,0.552,0.186,0.1,0.118
0.84,0.749,0.802,0.769,0.549,0.174,0.085,0.098
0.799,0.812,0.753,0.766,0.562,0.328,0.185,0.149
0.8,0.813,0.753,0.767,0.563,0.331,0.189,0.155
0.8,0.814,0.754,0.768,0.564,0.338,0.2,0.17
0.841,0.757,0.8,0.774,0.555,0.194,0.111,0.137
0.84,0.749,0.802,0.769,0.548,0.174,0.084,0.097
0.809,0.813,0.759,0.774,0.569,0.278,0.128,0.085
0.84,0.752,0.801,0.771,0.551,0.182,0.093,0.108
0.84,0.756,0.8,0.773,0.554,0.192,0.107,0.128
0.84,0.756,0.8,0.773,0.553,0.192,0.108,0.131
0.84,0.749,0.802,0.769,0.548,0.176,0.087,0.101
0.84,0.751,0.801,0.77,0.55,0.18,0.091,0.106
0.84,0.75,0.801,0.769,0.549,0.177,0.087,0.1
0.801,0.815,0.755,0.769,0.566,0.335,0.196,0.165
0.804,0.812,0.756,0.77,0.565,0.302,0.155,0.115
0.8,0.813,0.753,0.767,0.563,0.327,0.184,0.149
0.801,0.813,0.754,0.768,0.564,0.32,0.175,0.136
0.823,0.798,0.767,0.779,0.563,0.167,0.008,0.05
0.823,0.8,0.767,0.78,0.566,0.175,0.016,0.039
0.84,0.756,0.8,0.773,0.554,0.19,0.106,0.128
0.8,0.813,0.754,0.768,0.564,0.326,0.183,0.149
0.801,0.814,0.755,0.769,0.566,0.339,0.201,0.172
0.801,0.815,0.755,0.769,0.567,0.34,0.202,0.173
0.804,0.812,0.756,0.77,0.565,0.303,0.155,0.114
0.801,0.813,0.754,0.768,0.564,0.319,0.174,0.136
0.802,0.814,0.755,0.769,0.566,0.339,0.201,0.173
0.801,0.814,0.754,0.768,0.565,0.339,0.201,0.171
0.801,0.813,0.754,0.768,0.564,0.322,0.178,0.141
0.84,0.755,0.8,0.773,0.553,0.19,0.105,0.127
0.801,0.814,0.754,0.768,0.565,0.338,0.2,0.171
0.801,0.815,0.755,0.769,0.567,0.341,0.203,0.175
0.801,0.813,0.754,0.768,0.564,0.324,0.181,0.146
0.801,0.814,0.755,0.768,0.566,0.339,0.201,0.172
0.801,0.813,0.754,0.768,0.564,0.322,0.178,0.142
0.801,0.814,0.754,0.768,0.566,0.339,0.201,0.172
0.801,0.815,0.755,0.769,0.566,0.34,0.202,0.173
0.8,0.814,0.754,0.767,0.564,0.331,0.19,0.157
0.801,0.815,0.755,0.769,0.566,0.34,0.201,0.173
0.801,0.815,0.755,0.769,0.566,0.34,0.202,0.173
0.801,0.814,0.754,0.768,0.565,0.338,0.199,0.169
0.801,0.813,0.754,0.768,0.563,0.32,0.175,0.136
0.84,0.751,0.801,0.77,0.55,0.18,0.091,0.105
0.801,0.814,0.754,0.768,0.565,0.338,0.2,0.171
0.801,0.814,0.754,0.768,0.565,0.338,0.2,0.171
0.841,0.757,0.801,0.774,0.555,0.193,0.112,0.14
0.801,0.815,0.755,0.769,0.567,0.342,0.204,0.176
0.84,0.755,0.8,0.773,0.553,0.189,0.104,0.127
0.801,0.815,0.755,0.769,0.566,0.34,0.201,0.173
0.801,0.814,0.754,0.768,0.565,0.339,0.2,0.171
0.838,0.742,0.802,0.764,0.54,0.16,0.067,0.07
0.841,0.757,0.801,0.774,0.556,0.194,0.113,0.141
0.801,0.814,0.754,0.768,0.565,0.339,0.201,0.171
0.84,0.754,0.8,0.772,0.552,0.187,0.1,0.117
0.84,0.754,0.8,0.772,0.552,0.188,0.101,0.12
0.816,0.81,0.763,0.778,0.572,0.241,0.087,0.04
0.807,0.813,0.757,0.772,0.568,0.289,0.14,0.098
0.801,0.814,0.754,0.768,0.565,0.339,0.201,0.171
0.818,0.808,0.765,0.78,0.571,0.22,0.063,0.011
0.801,0.813,0.754,0.768,0.564,0.324,0.18,0.144
0.801,0.815,0.755,0.769,0.566,0.34,0.202,0.173
0.801,0.813,0.754,0.768,0.564,0.321,0.175,0.137
0.801,0.813,0.754,0.768,0.564,0.326,0.183,0.149
0.801,0.813,0.754,0.768,0.564,0.319,0.173,0.133
0.815,0.81,0.762,0.777,0.57,0.243,0.089,0.043
0.816,0.81,0.763,0.778,0.571,0.241,0.088,0.043
0.802,0.812,0.755,0.769,0.564,0.311,0.163,0.122
0.814,0.81,0.762,0.777,0.57,0.245,0.091,0.045
0.818,0.809,0.765,0.78,0.572,0.223,0.067,0.016
0.812,0.81,0.761,0.776,0.569,0.256,0.103,0.057
0.801,0.813,0.754,0.768,0.564,0.318,0.173,0.133
0.801,0.813,0.754,0.768,0.564,0.317,0.171,0.13
0.807,0.813,0.758,0.773,0.568,0.29,0.14,0.096
0.805,0.813,0.756,0.771,0.566,0.302,0.154,0.114
0.805,0.813,0.756,0.771,0.567,0.299,0.151,0.11
0.801,0.813,0.754,0.768,0.564,0.32,0.175,0.137
0.8,0.813,0.754,0.767,0.564,0.328,0.186,0.152
0.807,0.812,0.758,0.773,0.567,0.285,0.136,0.094
0.806,0.813,0.757,0.772,0.568,0.292,0.142,0.098
0.804,0.813,0.755,0.77,0.565,0.305,0.158,0.119
0.816,0.809,0.763,0.779,0.571,0.234,0.079,0.03
0.805,0.813,0.756,0.771,0.567,0.302,0.154,0.114
0.805,0.813,0.757,0.771,0.567,0.3,0.152,0.111
0.801,0.813,0.754,0.768,0.564,0.321,0.177,0.139
0.819,0.809,0.765,0.78,0.572,0.221,0.065,0.015
0.807,0.813,0.758,0.772,0.568,0.291,0.141,0.098
0.805,0.813,0.757,0.771,0.567,0.3,0.152,0.111
0.818,0.808,0.765,0.78,0.571,0.22,0.063,0.011
0.807,0.813,0.758,0.772,0.568,0.29,0.141,0.099
0.819,0.808,0.766,0.78,0.572,0.215,0.056,0.003
0.805,0.813,0.756,0.771,0.567,0.3,0.152,0.111
0.8,0.813,0.754,0.768,0.564,0.326,0.184,0.149
0.805,0.813,0.757,0.771,0.567,0.301,0.153,0.113
0.84,0.755,0.8,0.773,0.554,0.189,0.104,0.127
0.806,0.813,0.757,0.772,0.567,0.292,0.143,0.1
0.818,0.809,0.765,0.78,0.572,0.224,0.068,0.018
0.819,0.808,0.765,0.78,0.572,0.222,0.065,0.014
0.801,0.814,0.755,0.769,0.565,0.335,0.195,0.163
0.819,0.808,0.766,0.78,0.572,0.216,0.06,0.009
0.801,0.814,0.754,0.768,0.565,0.336,0.196,0.164
0.8,0.813,0.754,0.767,0.564,0.328,0.185,0.15
0.8,0.813,0.753,0.767,0.563,0.329,0.187,0.152
0.801,0.813,0.754,0.768,0.564,0.317,0.171,0.13
