accuracy,recall,precision,f1,mcc,spd,aod,eod
0.832,0.721,0.8,0.746,0.515,0.163,0.135,0.215
0.798,0.726,0.732,0.729,0.458,0.177,0.105,0.123
0.801,0.726,0.737,0.731,0.463,0.17,0.089,0.096
0.812,0.701,0.761,0.721,0.459,0.155,0.115,0.167
0.819,0.74,0.762,0.75,0.502,0.227,0.169,0.213
0.807,0.651,0.79,0.675,0.419,0.116,0.105,0.173
0.801,0.723,0.736,0.729,0.459,0.168,0.083,0.081
0.821,0.717,0.775,0.737,0.488,0.207,0.215,0.342
0.805,0.708,0.745,0.722,0.451,0.158,0.116,0.17
0.8,0.723,0.734,0.728,0.457,0.188,0.112,0.122
0.827,0.731,0.782,0.75,0.51,0.17,0.107,0.144
0.832,0.736,0.791,0.756,0.524,0.187,0.146,0.215
0.8,0.723,0.735,0.728,0.457,0.158,0.088,0.11
0.797,0.719,0.73,0.724,0.449,0.173,0.094,0.099
0.821,0.7,0.787,0.725,0.479,0.133,0.068,0.084
0.82,0.72,0.772,0.739,0.489,0.177,0.134,0.191
0.79,0.632,0.746,0.65,0.36,0.098,0.048,0.047
0.81,0.736,0.748,0.742,0.484,0.184,0.093,0.092
0.843,0.764,0.8,0.779,0.563,0.181,0.095,0.118
0.798,0.724,0.731,0.727,0.455,0.168,0.064,0.036
0.804,0.731,0.74,0.735,0.471,0.18,0.094,0.097
0.815,0.749,0.755,0.752,0.504,0.161,0.065,0.065
0.838,0.768,0.789,0.777,0.556,0.208,0.131,0.166
0.789,0.622,0.751,0.639,0.35,0.097,0.07,0.097
0.804,0.735,0.74,0.737,0.474,0.178,0.076,0.057
0.798,0.72,0.732,0.725,0.452,0.174,0.083,0.071
0.839,0.753,0.796,0.77,0.548,0.168,0.085,0.107
0.802,0.729,0.738,0.733,0.467,0.159,0.063,0.05
0.795,0.643,0.754,0.663,0.38,0.15,0.18,0.297
0.79,0.712,0.721,0.717,0.434,0.159,0.071,0.06
0.841,0.761,0.798,0.776,0.557,0.17,0.067,0.063
0.838,0.746,0.8,0.766,0.543,0.158,0.09,0.129
0.835,0.759,0.786,0.771,0.544,0.197,0.127,0.169
0.807,0.672,0.766,0.695,0.427,0.131,0.104,0.159
0.83,0.734,0.785,0.753,0.517,0.205,0.171,0.247
0.756,0.731,0.695,0.706,0.425,0.48,0.543,0.741
0.789,0.608,0.773,0.621,0.344,0.075,0.043,0.057
0.848,0.764,0.811,0.782,0.573,0.177,0.096,0.125
0.808,0.679,0.764,0.702,0.435,0.138,0.087,0.11
0.817,0.708,0.769,0.728,0.473,0.159,0.099,0.126
0.802,0.667,0.754,0.689,0.412,0.133,0.09,0.119
0.836,0.76,0.788,0.772,0.547,0.201,0.125,0.156
0.845,0.75,0.813,0.773,0.559,0.164,0.095,0.135
0.811,0.738,0.75,0.743,0.487,0.256,0.219,0.289
0.848,0.764,0.812,0.783,0.574,0.181,0.101,0.131
0.8,0.652,0.759,0.674,0.397,0.072,0.0,0.018
0.818,0.721,0.766,0.738,0.485,0.172,0.109,0.138
0.839,0.746,0.802,0.767,0.545,0.156,0.067,0.075
0.837,0.766,0.788,0.776,0.554,0.202,0.112,0.126
0.847,0.764,0.811,0.782,0.573,0.182,0.103,0.135
0.837,0.768,0.788,0.777,0.555,0.2,0.108,0.122
0.814,0.711,0.762,0.729,0.47,0.163,0.115,0.16
0.841,0.757,0.799,0.774,0.554,0.172,0.086,0.104
0.847,0.764,0.81,0.782,0.573,0.181,0.101,0.13
0.841,0.754,0.802,0.772,0.553,0.175,0.098,0.127
0.844,0.773,0.798,0.784,0.57,0.19,0.099,0.118
0.843,0.755,0.804,0.774,0.557,0.174,0.09,0.109
0.802,0.66,0.762,0.682,0.409,0.111,0.06,0.074
0.816,0.706,0.768,0.727,0.47,0.161,0.118,0.169
0.843,0.762,0.802,0.778,0.563,0.169,0.08,0.097
0.804,0.68,0.752,0.701,0.426,0.088,0.021,0.026
0.842,0.752,0.804,0.772,0.553,0.161,0.075,0.09
0.839,0.755,0.796,0.771,0.549,0.184,0.108,0.137
0.842,0.755,0.804,0.774,0.557,0.167,0.081,0.099
0.81,0.741,0.748,0.745,0.49,0.183,0.088,0.083
0.761,0.55,0.702,0.534,0.202,0.042,0.035,0.051
0.846,0.764,0.808,0.782,0.571,0.177,0.098,0.129
0.809,0.74,0.748,0.744,0.488,0.171,0.074,0.065
0.84,0.762,0.796,0.776,0.557,0.184,0.091,0.102
0.808,0.741,0.746,0.744,0.488,0.186,0.111,0.134
0.835,0.767,0.784,0.775,0.551,0.197,0.104,0.116
0.843,0.763,0.801,0.779,0.563,0.171,0.084,0.105
0.817,0.74,0.759,0.749,0.5,0.172,0.073,0.062
0.811,0.743,0.75,0.746,0.493,0.178,0.073,0.054
0.835,0.767,0.785,0.775,0.551,0.187,0.096,0.112
0.844,0.766,0.803,0.781,0.568,0.176,0.087,0.105
0.811,0.74,0.75,0.745,0.49,0.167,0.064,0.047
0.806,0.731,0.742,0.737,0.474,0.149,0.045,0.023
0.836,0.746,0.794,0.765,0.539,0.168,0.084,0.097
0.813,0.739,0.752,0.745,0.491,0.173,0.083,0.086
0.803,0.737,0.738,0.738,0.476,0.167,0.061,0.037
0.809,0.74,0.748,0.744,0.488,0.178,0.079,0.068
0.81,0.742,0.748,0.745,0.49,0.182,0.087,0.081
0.811,0.74,0.75,0.745,0.49,0.174,0.081,0.078
0.812,0.745,0.752,0.748,0.497,0.172,0.061,0.035
0.803,0.728,0.739,0.733,0.467,0.18,0.098,0.104
0.806,0.74,0.743,0.741,0.483,0.164,0.07,0.067
0.812,0.744,0.751,0.747,0.494,0.183,0.089,0.087
0.806,0.737,0.743,0.74,0.48,0.168,0.058,0.029
0.801,0.719,0.736,0.726,0.454,0.173,0.091,0.092
0.816,0.748,0.754,0.751,0.501,0.168,0.037,0.014
0.815,0.753,0.753,0.753,0.506,0.176,0.057,0.025
0.81,0.734,0.746,0.74,0.48,0.151,0.047,0.026
0.807,0.73,0.741,0.735,0.471,0.169,0.075,0.064
0.82,0.715,0.768,0.734,0.48,0.113,0.011,0.068
0.816,0.747,0.755,0.751,0.502,0.161,0.055,0.038
0.82,0.754,0.759,0.757,0.514,0.173,0.054,0.024
0.818,0.752,0.757,0.754,0.509,0.17,0.053,0.023
0.81,0.673,0.768,0.697,0.431,0.12,0.057,0.061
0.814,0.731,0.752,0.74,0.483,0.121,0.001,0.048
0.811,0.745,0.748,0.746,0.492,0.233,0.161,0.187
0.802,0.703,0.736,0.715,0.437,0.282,0.34,0.524
0.834,0.752,0.783,0.765,0.535,0.184,0.091,0.095
0.795,0.721,0.725,0.723,0.446,0.164,0.067,0.049
0.812,0.741,0.749,0.745,0.49,0.168,0.052,0.015
0.822,0.733,0.766,0.746,0.498,0.159,0.078,0.088
0.805,0.737,0.739,0.738,0.476,0.16,0.036,0.012
0.836,0.748,0.79,0.765,0.537,0.156,0.058,0.055
0.813,0.742,0.75,0.746,0.491,0.171,0.06,0.031
0.825,0.752,0.768,0.759,0.52,0.148,0.034,0.01
0.797,0.724,0.728,0.726,0.452,0.165,0.066,0.045
0.814,0.75,0.752,0.751,0.502,0.162,0.053,0.035
0.813,0.725,0.753,0.736,0.476,0.129,0.032,0.018
0.795,0.714,0.725,0.719,0.439,0.163,0.083,0.084
0.794,0.719,0.724,0.722,0.443,0.178,0.086,0.072
0.802,0.728,0.734,0.731,0.462,0.146,0.032,0.008
0.849,0.767,0.809,0.784,0.575,0.153,0.054,0.061
0.805,0.74,0.739,0.739,0.478,0.166,0.055,0.025
0.811,0.729,0.747,0.737,0.476,0.179,0.109,0.133
0.807,0.683,0.752,0.704,0.429,0.148,0.09,0.106
0.802,0.734,0.735,0.735,0.47,0.179,0.068,0.035
0.817,0.739,0.756,0.746,0.494,0.156,0.068,0.072
0.803,0.73,0.737,0.733,0.466,0.17,0.066,0.041
0.808,0.737,0.743,0.74,0.48,0.171,0.066,0.044
0.808,0.728,0.744,0.735,0.471,0.156,0.063,0.054
0.804,0.719,0.738,0.727,0.457,0.125,0.016,0.018
0.8,0.733,0.732,0.732,0.465,0.217,0.12,0.103
0.825,0.769,0.766,0.768,0.535,0.218,0.144,0.184
0.847,0.764,0.806,0.781,0.569,0.155,0.052,0.051
0.805,0.737,0.739,0.738,0.476,0.174,0.073,0.057
0.797,0.719,0.727,0.723,0.447,0.164,0.082,0.082
0.832,0.745,0.782,0.76,0.525,0.17,0.089,0.108
0.809,0.743,0.745,0.744,0.488,0.173,0.054,0.016
0.806,0.747,0.741,0.744,0.488,0.191,0.095,0.09
0.789,0.716,0.718,0.717,0.434,0.167,0.063,0.031
0.824,0.729,0.771,0.745,0.498,0.205,0.171,0.244
0.855,0.77,0.82,0.79,0.588,0.165,0.059,0.055
0.802,0.718,0.734,0.725,0.452,0.157,0.071,0.067
0.817,0.716,0.761,0.733,0.475,0.174,0.105,0.124
0.819,0.726,0.763,0.74,0.487,0.151,0.057,0.045
0.811,0.75,0.747,0.749,0.497,0.158,0.04,0.006
0.839,0.751,0.795,0.769,0.545,0.164,0.075,0.085
0.801,0.669,0.745,0.689,0.407,0.119,0.054,0.053
0.817,0.729,0.757,0.741,0.485,0.178,0.114,0.146
0.813,0.704,0.758,0.723,0.459,0.156,0.106,0.145
0.827,0.725,0.78,0.745,0.503,0.118,0.035,0.041
0.817,0.716,0.762,0.733,0.476,0.156,0.091,0.115
0.803,0.733,0.736,0.735,0.469,0.158,0.048,0.019
0.803,0.726,0.737,0.731,0.463,0.164,0.077,0.075
0.816,0.748,0.754,0.751,0.502,0.244,0.185,0.231
0.809,0.727,0.745,0.735,0.472,0.163,0.074,0.07
0.821,0.726,0.768,0.742,0.492,0.16,0.081,0.091
0.795,0.721,0.725,0.723,0.447,0.17,0.056,0.012
0.804,0.741,0.738,0.739,0.478,0.163,0.05,0.019
0.794,0.703,0.723,0.711,0.425,0.115,0.027,0.012
0.806,0.74,0.74,0.74,0.481,0.162,0.04,0.003
0.794,0.718,0.724,0.721,0.441,0.15,0.038,0.002
0.793,0.721,0.723,0.722,0.444,0.177,0.092,0.089
0.818,0.722,0.763,0.737,0.483,0.182,0.133,0.181
0.808,0.739,0.743,0.741,0.482,0.167,0.049,0.012
0.802,0.722,0.735,0.728,0.457,0.15,0.064,0.062
0.796,0.718,0.726,0.722,0.444,0.145,0.038,0.003
0.804,0.733,0.738,0.735,0.471,0.17,0.085,0.09
0.806,0.717,0.741,0.727,0.458,0.149,0.075,0.087
0.813,0.75,0.75,0.75,0.5,0.18,0.075,0.061
0.806,0.736,0.741,0.738,0.477,0.178,0.083,0.074
0.807,0.741,0.742,0.742,0.483,0.167,0.058,0.034
0.799,0.724,0.731,0.727,0.455,0.151,0.037,0.004
0.804,0.72,0.738,0.728,0.458,0.168,0.092,0.1
0.815,0.738,0.753,0.745,0.491,0.162,0.054,0.029
0.807,0.742,0.741,0.742,0.484,0.17,0.052,0.014
0.807,0.745,0.742,0.744,0.487,0.161,0.045,0.011
0.839,0.747,0.798,0.766,0.542,0.171,0.074,0.071
0.805,0.727,0.738,0.732,0.465,0.156,0.057,0.038
0.801,0.713,0.734,0.722,0.447,0.137,0.052,0.048
0.835,0.763,0.782,0.772,0.545,0.212,0.122,0.134
0.813,0.747,0.75,0.748,0.497,0.167,0.065,0.053
0.8,0.723,0.732,0.727,0.455,0.158,0.053,0.024
0.809,0.746,0.744,0.745,0.49,0.177,0.07,0.051
0.794,0.723,0.725,0.724,0.447,0.174,0.079,0.063
0.805,0.731,0.739,0.735,0.47,0.172,0.095,0.111
0.814,0.746,0.751,0.748,0.497,0.175,0.069,0.05
0.82,0.725,0.765,0.741,0.489,0.164,0.084,0.093
0.806,0.726,0.74,0.732,0.465,0.163,0.069,0.056
0.797,0.718,0.728,0.722,0.445,0.162,0.067,0.048
0.792,0.715,0.722,0.718,0.437,0.152,0.066,0.06
0.802,0.719,0.735,0.726,0.454,0.162,0.085,0.093
0.834,0.728,0.795,0.751,0.519,0.161,0.092,0.118
0.82,0.702,0.775,0.725,0.472,0.151,0.104,0.146
0.807,0.725,0.741,0.733,0.466,0.165,0.08,0.08
0.807,0.732,0.742,0.737,0.474,0.17,0.096,0.116
0.81,0.733,0.747,0.739,0.479,0.157,0.069,0.07
0.826,0.733,0.775,0.749,0.506,0.179,0.104,0.122
0.814,0.745,0.751,0.748,0.497,0.175,0.059,0.028
0.806,0.736,0.74,0.738,0.476,0.149,0.039,0.011
0.796,0.723,0.727,0.725,0.451,0.175,0.086,0.078
0.797,0.714,0.727,0.72,0.441,0.118,0.002,0.045
0.791,0.709,0.719,0.713,0.427,0.154,0.046,0.004
0.808,0.736,0.742,0.739,0.479,0.168,0.059,0.032
0.805,0.722,0.739,0.73,0.461,0.145,0.06,0.06
0.8,0.709,0.733,0.719,0.441,0.14,0.054,0.045
0.797,0.72,0.728,0.724,0.448,0.155,0.057,0.038
0.809,0.732,0.744,0.738,0.476,0.169,0.076,0.069
0.797,0.712,0.728,0.719,0.44,0.158,0.083,0.09
0.812,0.746,0.749,0.747,0.494,0.178,0.079,0.07
0.802,0.724,0.734,0.729,0.458,0.171,0.092,0.099
0.79,0.715,0.719,0.717,0.434,0.161,0.06,0.032
0.795,0.716,0.725,0.72,0.441,0.151,0.044,0.008
0.798,0.723,0.729,0.726,0.452,0.17,0.085,0.084
0.8,0.731,0.733,0.732,0.464,0.176,0.094,0.102
0.801,0.722,0.734,0.727,0.455,0.146,0.057,0.051
0.801,0.724,0.733,0.728,0.457,0.168,0.078,0.071
0.797,0.724,0.728,0.726,0.452,0.168,0.071,0.053
0.792,0.714,0.721,0.717,0.434,0.178,0.104,0.111
0.83,0.736,0.783,0.754,0.517,0.169,0.093,0.112
0.805,0.732,0.739,0.735,0.471,0.176,0.081,0.069
0.807,0.72,0.743,0.73,0.463,0.155,0.075,0.08
0.825,0.734,0.773,0.749,0.505,0.163,0.08,0.089
0.783,0.703,0.709,0.706,0.412,0.144,0.059,0.047
0.805,0.72,0.739,0.728,0.459,0.156,0.066,0.056
0.794,0.743,0.727,0.734,0.469,0.197,0.089,0.064
0.805,0.735,0.739,0.737,0.474,0.162,0.044,0.004
0.8,0.719,0.732,0.725,0.451,0.168,0.078,0.067
0.802,0.729,0.734,0.731,0.463,0.16,0.074,0.075
0.811,0.741,0.748,0.744,0.489,0.172,0.085,0.091
0.794,0.711,0.724,0.717,0.435,0.132,0.05,0.048
0.801,0.724,0.733,0.728,0.456,0.188,0.115,0.129
0.792,0.716,0.722,0.719,0.438,0.184,0.1,0.095
0.796,0.711,0.726,0.717,0.436,0.141,0.056,0.048
0.8,0.732,0.732,0.732,0.463,0.189,0.096,0.086
0.789,0.713,0.717,0.715,0.43,0.143,0.046,0.024
0.805,0.723,0.739,0.73,0.462,0.153,0.067,0.066
0.797,0.715,0.728,0.721,0.443,0.163,0.081,0.08
0.788,0.719,0.717,0.718,0.436,0.196,0.122,0.132
0.815,0.695,0.766,0.717,0.455,0.147,0.109,0.16
0.8,0.725,0.732,0.729,0.458,0.148,0.027,0.024
0.807,0.735,0.745,0.74,0.48,0.166,0.07,0.064
0.837,0.742,0.8,0.763,0.539,0.169,0.102,0.141
0.809,0.722,0.75,0.733,0.471,0.174,0.094,0.104
0.803,0.727,0.739,0.732,0.466,0.17,0.071,0.057
0.827,0.721,0.789,0.744,0.505,0.164,0.082,0.089
0.837,0.74,0.801,0.762,0.538,0.168,0.084,0.1
0.834,0.751,0.788,0.766,0.537,0.17,0.081,0.096
0.83,0.739,0.785,0.756,0.522,0.13,0.019,0.001
0.807,0.733,0.746,0.739,0.478,0.174,0.079,0.072
0.801,0.721,0.737,0.728,0.458,0.178,0.102,0.116
0.841,0.751,0.804,0.771,0.552,0.181,0.096,0.116
0.798,0.72,0.733,0.726,0.453,0.181,0.084,0.066
0.839,0.754,0.798,0.771,0.55,0.175,0.083,0.094
0.823,0.752,0.767,0.759,0.519,0.171,0.064,0.054
0.806,0.733,0.744,0.738,0.477,0.178,0.085,0.083
0.833,0.765,0.782,0.772,0.546,0.194,0.107,0.131
0.801,0.724,0.737,0.73,0.461,0.164,0.061,0.039
0.817,0.747,0.758,0.752,0.505,0.182,0.075,0.061
0.83,0.743,0.784,0.759,0.525,0.175,0.076,0.071
0.816,0.729,0.76,0.742,0.488,0.164,0.09,0.114
0.81,0.737,0.749,0.743,0.486,0.172,0.053,0.015
0.837,0.749,0.795,0.767,0.543,0.148,0.051,0.056
0.83,0.744,0.783,0.76,0.526,0.155,0.059,0.062
0.818,0.746,0.76,0.753,0.506,0.185,0.084,0.078
0.811,0.718,0.754,0.732,0.471,0.142,0.056,0.055
0.822,0.734,0.77,0.748,0.502,0.178,0.121,0.169
0.809,0.745,0.747,0.746,0.493,0.196,0.107,0.116
0.797,0.714,0.731,0.721,0.444,0.159,0.076,0.078
0.842,0.741,0.815,0.766,0.551,0.174,0.116,0.168
0.81,0.736,0.749,0.742,0.486,0.166,0.064,0.053
0.82,0.739,0.765,0.75,0.504,0.182,0.101,0.119
0.805,0.716,0.744,0.728,0.459,0.166,0.09,0.103
0.791,0.707,0.723,0.714,0.429,0.164,0.077,0.068
0.793,0.731,0.728,0.729,0.459,0.203,0.118,0.125
0.818,0.708,0.774,0.729,0.477,0.155,0.08,0.089
0.835,0.753,0.79,0.768,0.542,0.185,0.089,0.094
0.817,0.746,0.758,0.752,0.505,0.184,0.073,0.053
0.838,0.741,0.804,0.763,0.541,0.153,0.063,0.072
0.794,0.695,0.728,0.707,0.421,0.163,0.064,0.031
0.805,0.718,0.743,0.729,0.461,0.166,0.08,0.079
0.808,0.734,0.746,0.74,0.48,0.178,0.077,0.065
0.84,0.761,0.797,0.776,0.557,0.158,0.045,0.031
0.84,0.767,0.793,0.778,0.56,0.189,0.103,0.13
0.812,0.657,0.81,0.683,0.441,0.1,0.056,0.082
0.805,0.731,0.742,0.736,0.473,0.206,0.128,0.143
0.807,0.735,0.745,0.74,0.481,0.171,0.066,0.048
0.834,0.762,0.784,0.772,0.546,0.186,0.097,0.118
0.81,0.738,0.749,0.743,0.486,0.171,0.063,0.042
0.811,0.737,0.751,0.744,0.488,0.166,0.062,0.047
0.807,0.741,0.746,0.743,0.486,0.168,0.061,0.044
0.844,0.763,0.804,0.78,0.566,0.188,0.106,0.136
0.81,0.734,0.749,0.741,0.483,0.192,0.122,0.152
0.831,0.76,0.779,0.769,0.539,0.188,0.099,0.119
0.836,0.758,0.789,0.771,0.546,0.178,0.087,0.102
0.823,0.738,0.77,0.751,0.507,0.183,0.111,0.14
0.836,0.766,0.787,0.775,0.552,0.197,0.106,0.126
0.803,0.733,0.74,0.737,0.474,0.184,0.088,0.081
0.809,0.719,0.749,0.731,0.468,0.171,0.099,0.117
0.796,0.698,0.732,0.711,0.428,0.134,0.059,0.064
0.808,0.708,0.752,0.724,0.458,0.137,0.043,0.026
0.812,0.731,0.753,0.74,0.483,0.151,0.048,0.032
0.823,0.742,0.769,0.753,0.51,0.174,0.083,0.088
0.807,0.735,0.746,0.74,0.48,0.194,0.114,0.13
0.804,0.719,0.742,0.729,0.461,0.168,0.081,0.08
0.817,0.729,0.762,0.742,0.489,0.166,0.092,0.115
0.807,0.729,0.745,0.736,0.473,0.259,0.237,0.327
0.818,0.732,0.763,0.745,0.494,0.157,0.075,0.088
0.819,0.735,0.765,0.747,0.499,0.155,0.058,0.053
0.81,0.717,0.753,0.731,0.469,0.16,0.09,0.113
0.822,0.726,0.775,0.744,0.498,0.178,0.114,0.149
0.808,0.713,0.749,0.727,0.461,0.156,0.084,0.101
0.819,0.736,0.764,0.748,0.499,0.188,0.116,0.144
0.815,0.734,0.758,0.744,0.492,0.179,0.114,0.152
0.814,0.724,0.758,0.738,0.481,0.169,0.096,0.118
0.814,0.75,0.755,0.752,0.504,0.263,0.2,0.245
0.792,0.708,0.724,0.715,0.432,0.179,0.1,0.101
0.807,0.718,0.746,0.73,0.463,0.155,0.06,0.048
0.804,0.715,0.743,0.727,0.458,0.149,0.066,0.069
0.82,0.726,0.769,0.742,0.493,0.196,0.136,0.176
0.796,0.717,0.73,0.723,0.446,0.18,0.083,0.064
0.82,0.734,0.766,0.747,0.499,0.207,0.15,0.197
0.818,0.709,0.772,0.73,0.477,0.147,0.056,0.045
0.811,0.706,0.757,0.724,0.46,0.189,0.154,0.218
0.822,0.74,0.768,0.752,0.507,0.167,0.076,0.081
0.793,0.642,0.747,0.661,0.374,0.091,0.004,0.039
0.793,0.716,0.726,0.721,0.442,0.174,0.085,0.078
0.818,0.711,0.771,0.731,0.478,0.183,0.143,0.201
0.819,0.734,0.765,0.747,0.499,0.152,0.059,0.059
0.82,0.718,0.774,0.738,0.489,0.166,0.092,0.108
0.812,0.693,0.767,0.715,0.455,0.145,0.077,0.088
0.821,0.714,0.776,0.735,0.486,0.174,0.117,0.154
0.813,0.686,0.775,0.71,0.452,0.136,0.072,0.086
0.793,0.709,0.725,0.716,0.433,0.177,0.098,0.102
0.795,0.72,0.728,0.724,0.448,0.173,0.078,0.064
0.816,0.727,0.761,0.741,0.487,0.17,0.075,0.065
0.803,0.654,0.772,0.677,0.41,0.15,0.165,0.27
0.809,0.7,0.755,0.718,0.451,0.165,0.1,0.119
0.813,0.741,0.754,0.747,0.494,0.174,0.066,0.046
0.784,0.612,0.746,0.625,0.331,0.101,0.081,0.114
0.816,0.697,0.775,0.72,0.465,0.164,0.118,0.161
0.805,0.708,0.745,0.722,0.451,0.152,0.065,0.058
0.816,0.739,0.759,0.748,0.498,0.211,0.13,0.146
0.804,0.678,0.756,0.7,0.427,0.201,0.226,0.357
0.808,0.685,0.76,0.707,0.439,0.174,0.145,0.204
0.819,0.748,0.762,0.755,0.51,0.255,0.219,0.302
0.787,0.615,0.753,0.63,0.342,0.076,0.026,0.019
0.818,0.703,0.778,0.726,0.474,0.134,0.039,0.019
0.812,0.737,0.752,0.744,0.489,0.141,0.033,0.014
0.817,0.733,0.761,0.745,0.493,0.221,0.166,0.216
0.811,0.68,0.776,0.704,0.445,0.136,0.084,0.11
0.811,0.742,0.751,0.746,0.493,0.176,0.059,0.028
0.808,0.677,0.768,0.701,0.436,0.142,0.094,0.124
0.823,0.709,0.786,0.733,0.489,0.113,0.003,0.035
0.838,0.747,0.799,0.767,0.543,0.192,0.128,0.175
0.816,0.718,0.764,0.735,0.479,0.188,0.142,0.196
0.804,0.657,0.774,0.681,0.415,0.16,0.188,0.313
0.828,0.735,0.782,0.753,0.516,0.185,0.123,0.167
0.809,0.665,0.78,0.69,0.43,0.113,0.079,0.123
0.807,0.747,0.745,0.746,0.492,0.282,0.247,0.328
0.823,0.748,0.769,0.757,0.516,0.164,0.062,0.057
0.833,0.73,0.799,0.753,0.524,0.168,0.096,0.122
0.833,0.727,0.801,0.751,0.523,0.167,0.106,0.146
0.812,0.693,0.767,0.716,0.455,0.129,0.042,0.027
0.819,0.715,0.771,0.735,0.483,0.174,0.116,0.154
0.818,0.674,0.809,0.702,0.463,0.144,0.148,0.251
0.825,0.714,0.788,0.737,0.497,0.156,0.091,0.118
0.833,0.723,0.804,0.749,0.521,0.179,0.16,0.258
0.835,0.74,0.797,0.761,0.534,0.197,0.155,0.228
0.819,0.733,0.765,0.746,0.497,0.159,0.063,0.058
0.822,0.705,0.787,0.73,0.485,0.137,0.071,0.093
0.841,0.743,0.81,0.767,0.55,0.175,0.102,0.135
0.829,0.719,0.796,0.744,0.51,0.155,0.084,0.108
0.834,0.748,0.789,0.765,0.536,0.172,0.09,0.114
0.809,0.681,0.765,0.704,0.439,0.123,0.077,0.114
0.814,0.691,0.775,0.715,0.459,0.191,0.197,0.311
0.816,0.691,0.781,0.716,0.464,0.122,0.061,0.083
0.822,0.718,0.777,0.739,0.492,0.171,0.106,0.134
0.837,0.766,0.789,0.776,0.555,0.221,0.14,0.174
