accuracy,recall,precision,f1,mcc,spd,aod,eod
0.848,0.764,0.812,0.783,0.575,0.089,0.046,0.068
0.809,0.737,0.747,0.742,0.484,0.1,0.041,0.029
0.807,0.735,0.745,0.739,0.479,0.098,0.051,0.057
0.848,0.764,0.811,0.782,0.573,0.091,0.045,0.063
0.809,0.738,0.747,0.743,0.485,0.089,0.025,0.008
0.807,0.726,0.745,0.734,0.47,0.087,0.041,0.047
0.848,0.764,0.811,0.782,0.573,0.089,0.046,0.068
0.806,0.73,0.743,0.736,0.473,0.095,0.05,0.057
0.847,0.763,0.81,0.782,0.571,0.088,0.041,0.058
0.848,0.764,0.812,0.783,0.574,0.09,0.047,0.068
0.805,0.735,0.742,0.738,0.477,0.072,0.017,0.011
0.848,0.765,0.812,0.783,0.574,0.091,0.046,0.065
0.848,0.764,0.812,0.783,0.574,0.089,0.043,0.061
0.81,0.741,0.749,0.745,0.49,0.089,0.026,0.011
0.848,0.764,0.812,0.783,0.574,0.088,0.044,0.063
0.814,0.747,0.753,0.75,0.5,0.099,0.047,0.05
0.807,0.735,0.744,0.739,0.479,0.083,0.023,0.011
0.848,0.763,0.811,0.782,0.573,0.09,0.045,0.066
0.83,0.75,0.779,0.762,0.528,0.082,0.022,0.015
0.813,0.746,0.753,0.749,0.498,0.085,0.028,0.023
0.848,0.765,0.813,0.783,0.575,0.089,0.044,0.064
0.848,0.764,0.812,0.783,0.574,0.09,0.045,0.064
0.821,0.743,0.766,0.753,0.508,0.1,0.038,0.026
0.812,0.746,0.752,0.749,0.497,0.091,0.037,0.037
0.813,0.747,0.753,0.75,0.5,0.088,0.029,0.021
0.838,0.765,0.789,0.776,0.554,0.086,0.042,0.063
0.838,0.751,0.795,0.769,0.545,0.081,0.036,0.051
0.812,0.744,0.751,0.747,0.494,0.07,0.013,0.009
0.81,0.743,0.748,0.746,0.491,0.096,0.05,0.06
0.848,0.764,0.811,0.783,0.573,0.089,0.044,0.063
0.846,0.763,0.807,0.781,0.569,0.091,0.045,0.061
0.81,0.741,0.748,0.745,0.489,0.091,0.038,0.038
0.834,0.768,0.782,0.774,0.549,0.101,0.046,0.05
0.811,0.739,0.75,0.744,0.489,0.086,0.033,0.032
0.848,0.763,0.811,0.782,0.573,0.087,0.041,0.058
0.848,0.764,0.811,0.783,0.574,0.09,0.044,0.061
0.848,0.763,0.811,0.782,0.573,0.089,0.045,0.066
0.812,0.744,0.752,0.748,0.496,0.09,0.03,0.02
0.834,0.763,0.784,0.772,0.547,0.086,0.024,0.018
0.814,0.746,0.754,0.75,0.5,0.094,0.041,0.042
0.848,0.765,0.811,0.783,0.574,0.091,0.048,0.069
0.811,0.743,0.749,0.746,0.492,0.091,0.038,0.037
0.848,0.764,0.812,0.783,0.574,0.088,0.042,0.059
0.792,0.708,0.723,0.715,0.431,0.081,0.039,0.045
0.821,0.756,0.763,0.759,0.519,0.099,0.044,0.046
0.805,0.654,0.776,0.677,0.412,0.05,0.014,0.011
0.816,0.75,0.757,0.753,0.506,0.107,0.057,0.065
0.811,0.743,0.75,0.746,0.492,0.091,0.03,0.019
0.848,0.764,0.811,0.782,0.573,0.089,0.044,0.063
0.815,0.741,0.756,0.748,0.497,0.091,0.049,0.065
0.804,0.68,0.752,0.701,0.425,0.063,0.025,0.027
0.825,0.732,0.777,0.749,0.507,0.084,0.034,0.035
0.791,0.695,0.723,0.706,0.417,0.088,0.05,0.057
0.813,0.706,0.761,0.725,0.464,0.077,0.038,0.047
0.807,0.678,0.762,0.7,0.431,0.074,0.055,0.085
0.835,0.731,0.801,0.755,0.527,0.072,0.018,0.014
0.808,0.672,0.768,0.696,0.43,0.071,0.044,0.061
0.818,0.711,0.77,0.731,0.478,0.086,0.048,0.062
0.827,0.71,0.795,0.736,0.498,0.085,0.072,0.121
0.825,0.704,0.796,0.731,0.491,0.072,0.031,0.037
0.819,0.7,0.779,0.724,0.472,0.045,0.014,0.037
0.801,0.644,0.773,0.666,0.397,0.051,0.03,0.045
0.81,0.726,0.75,0.736,0.475,0.072,0.011,0.006
0.821,0.72,0.773,0.739,0.49,0.079,0.038,0.05
0.806,0.673,0.761,0.696,0.425,0.07,0.039,0.05
0.811,0.744,0.749,0.746,0.493,0.111,0.054,0.049
0.816,0.7,0.772,0.722,0.466,0.051,0.011,0.016
0.811,0.697,0.761,0.717,0.453,0.082,0.054,0.077
0.835,0.729,0.803,0.753,0.527,0.091,0.046,0.055
0.809,0.734,0.748,0.74,0.481,0.09,0.047,0.061
0.819,0.701,0.779,0.725,0.474,0.063,0.017,0.015
0.802,0.72,0.738,0.728,0.457,0.087,0.028,0.012
0.811,0.678,0.775,0.702,0.442,0.06,0.023,0.027
0.803,0.663,0.759,0.686,0.411,0.067,0.045,0.065
0.805,0.731,0.742,0.736,0.473,0.096,0.039,0.029
0.811,0.733,0.75,0.741,0.483,0.081,0.03,0.032
0.812,0.729,0.753,0.739,0.481,0.087,0.056,0.083
0.798,0.725,0.732,0.728,0.457,0.095,0.042,0.036
0.816,0.74,0.757,0.748,0.496,0.088,0.03,0.022
0.806,0.733,0.743,0.738,0.476,0.077,0.015,0.001
0.808,0.744,0.746,0.745,0.49,0.096,0.047,0.052
0.81,0.672,0.775,0.697,0.435,0.051,0.012,0.011
0.818,0.738,0.762,0.748,0.499,0.068,0.011,0.004
0.803,0.739,0.739,0.739,0.478,0.091,0.044,0.052
0.831,0.766,0.778,0.772,0.544,0.082,0.025,0.028
0.798,0.752,0.735,0.742,0.486,0.115,0.051,0.038
0.811,0.676,0.776,0.701,0.441,0.056,0.025,0.037
0.812,0.743,0.751,0.747,0.494,0.09,0.032,0.026
0.815,0.717,0.762,0.734,0.477,0.077,0.035,0.044
0.803,0.66,0.764,0.683,0.412,0.07,0.05,0.072
0.811,0.699,0.761,0.719,0.456,0.068,0.034,0.048
0.803,0.728,0.74,0.733,0.467,0.093,0.05,0.06
0.813,0.742,0.752,0.747,0.494,0.089,0.033,0.027
0.802,0.705,0.74,0.718,0.443,0.062,0.016,0.014
0.811,0.684,0.769,0.707,0.445,0.071,0.047,0.073
0.811,0.744,0.75,0.747,0.494,0.089,0.031,0.026
0.808,0.745,0.743,0.744,0.488,0.101,0.049,0.047
0.848,0.765,0.809,0.783,0.572,0.07,0.009,0.001
0.855,0.77,0.821,0.79,0.59,0.081,0.018,0.008
0.801,0.724,0.733,0.728,0.457,0.075,0.021,0.009
0.822,0.726,0.768,0.742,0.492,0.085,0.048,0.064
0.815,0.726,0.755,0.738,0.48,0.061,0.008,0.003
0.798,0.724,0.729,0.726,0.453,0.088,0.052,0.067
0.824,0.729,0.771,0.745,0.499,0.073,0.02,0.011
0.813,0.75,0.75,0.75,0.5,0.089,0.03,0.02
0.803,0.713,0.737,0.723,0.45,0.069,0.008,0.019
0.803,0.731,0.736,0.733,0.467,0.084,0.048,0.064
0.81,0.741,0.746,0.743,0.487,0.082,0.029,0.024
0.811,0.742,0.747,0.744,0.488,0.109,0.063,0.069
0.827,0.727,0.779,0.746,0.504,0.066,0.007,0.01
0.839,0.749,0.796,0.768,0.544,0.082,0.036,0.044
0.811,0.741,0.747,0.744,0.487,0.08,0.03,0.03
0.797,0.723,0.728,0.725,0.451,0.09,0.036,0.023
0.818,0.753,0.757,0.755,0.509,0.085,0.032,0.031
0.811,0.744,0.747,0.746,0.491,0.092,0.032,0.016
0.811,0.738,0.747,0.742,0.485,0.092,0.047,0.052
0.794,0.633,0.75,0.652,0.364,0.041,0.005,0.033
0.807,0.735,0.742,0.738,0.477,0.081,0.029,0.022
0.814,0.745,0.752,0.748,0.496,0.092,0.05,0.061
0.813,0.742,0.75,0.746,0.493,0.085,0.034,0.033
0.806,0.697,0.744,0.714,0.439,0.056,0.002,0.017
0.82,0.709,0.771,0.73,0.476,0.057,0.001,0.024
0.813,0.745,0.749,0.747,0.495,0.083,0.022,0.006
0.806,0.745,0.741,0.743,0.486,0.096,0.047,0.049
0.819,0.751,0.758,0.754,0.509,0.076,0.026,0.029
0.798,0.725,0.73,0.727,0.455,0.082,0.025,0.008
0.817,0.729,0.757,0.741,0.485,0.085,0.057,0.086
0.798,0.722,0.729,0.725,0.451,0.075,0.028,0.027
0.83,0.734,0.782,0.752,0.513,0.077,0.032,0.036
0.79,0.65,0.725,0.669,0.368,0.077,0.06,0.081
0.837,0.762,0.786,0.772,0.547,0.082,0.033,0.042
0.814,0.743,0.752,0.747,0.494,0.086,0.032,0.025
0.802,0.691,0.738,0.707,0.426,0.05,0.014,0.051
0.855,0.77,0.821,0.79,0.589,0.082,0.022,0.016
0.807,0.734,0.742,0.738,0.477,0.088,0.067,0.109
0.824,0.752,0.766,0.758,0.517,0.078,0.009,0.016
0.847,0.764,0.805,0.781,0.567,0.082,0.027,0.027
0.805,0.736,0.739,0.738,0.475,0.072,0.018,0.011
0.825,0.761,0.766,0.763,0.526,0.094,0.044,0.05
0.811,0.741,0.748,0.744,0.488,0.09,0.044,0.048
0.804,0.728,0.738,0.733,0.466,0.095,0.058,0.072
0.812,0.686,0.764,0.709,0.443,0.067,0.023,0.014
0.823,0.721,0.774,0.74,0.491,0.059,0.002,0.016
0.802,0.731,0.735,0.733,0.466,0.078,0.017,0.003
0.793,0.718,0.723,0.72,0.441,0.082,0.017,0.013
0.82,0.712,0.771,0.732,0.479,0.067,0.016,0.006
0.854,0.769,0.82,0.789,0.587,0.08,0.017,0.005
0.828,0.748,0.773,0.759,0.521,0.083,0.036,0.043
0.848,0.762,0.81,0.781,0.57,0.083,0.023,0.013
0.839,0.744,0.799,0.764,0.54,0.065,0.007,0.041
0.835,0.747,0.789,0.763,0.533,0.081,0.032,0.036
0.824,0.738,0.769,0.751,0.506,0.092,0.064,0.096
0.847,0.763,0.807,0.781,0.568,0.08,0.017,0.004
0.83,0.744,0.778,0.758,0.52,0.063,0.011,0.009
0.824,0.727,0.773,0.745,0.498,0.093,0.04,0.03
0.828,0.737,0.778,0.753,0.513,0.09,0.064,0.1
0.819,0.736,0.76,0.746,0.495,0.091,0.055,0.074
0.836,0.756,0.786,0.769,0.542,0.078,0.019,0.01
0.816,0.732,0.756,0.742,0.488,0.082,0.053,0.081
0.815,0.727,0.754,0.739,0.481,0.063,0.025,0.04
0.84,0.746,0.799,0.766,0.542,0.078,0.03,0.035
0.81,0.684,0.761,0.707,0.439,0.033,0.02,0.044
0.827,0.75,0.771,0.759,0.52,0.086,0.034,0.033
0.798,0.727,0.73,0.728,0.457,0.087,0.042,0.046
0.826,0.727,0.777,0.746,0.502,0.059,0.007,0.001
0.798,0.723,0.729,0.726,0.452,0.092,0.058,0.076
0.813,0.688,0.766,0.711,0.447,0.058,0.011,0.0
0.827,0.738,0.774,0.753,0.511,0.086,0.034,0.029
0.812,0.743,0.748,0.745,0.491,0.101,0.058,0.068
0.836,0.756,0.787,0.769,0.542,0.092,0.047,0.06
0.812,0.742,0.748,0.745,0.49,0.075,0.023,0.021
0.831,0.706,0.805,0.734,0.501,0.084,0.062,0.093
0.804,0.729,0.738,0.733,0.467,0.089,0.045,0.05
0.812,0.744,0.749,0.746,0.493,0.085,0.04,0.048
0.8,0.727,0.732,0.729,0.459,0.08,0.036,0.041
0.813,0.741,0.749,0.745,0.491,0.079,0.026,0.02
0.801,0.728,0.734,0.731,0.461,0.081,0.036,0.038
0.798,0.726,0.73,0.728,0.455,0.076,0.04,0.055
0.801,0.732,0.733,0.733,0.466,0.09,0.053,0.069
0.828,0.724,0.782,0.745,0.503,0.066,0.015,0.009
0.807,0.737,0.742,0.739,0.478,0.083,0.038,0.042
0.799,0.724,0.73,0.727,0.455,0.085,0.033,0.025
0.803,0.73,0.736,0.733,0.466,0.092,0.042,0.038
0.802,0.73,0.735,0.732,0.465,0.081,0.028,0.019
0.79,0.724,0.72,0.722,0.443,0.108,0.052,0.037
0.805,0.735,0.738,0.737,0.474,0.085,0.033,0.029
0.81,0.738,0.746,0.742,0.484,0.075,0.02,0.012
0.799,0.718,0.73,0.724,0.448,0.085,0.052,0.071
0.796,0.726,0.727,0.726,0.453,0.1,0.045,0.031
0.803,0.731,0.736,0.733,0.466,0.084,0.025,0.007
0.787,0.707,0.714,0.71,0.42,0.076,0.024,0.009
0.786,0.714,0.714,0.714,0.428,0.096,0.044,0.032
0.796,0.72,0.726,0.723,0.446,0.074,0.03,0.032
0.793,0.715,0.723,0.719,0.438,0.088,0.039,0.031
0.814,0.745,0.751,0.748,0.496,0.08,0.029,0.028
0.809,0.737,0.744,0.74,0.481,0.09,0.036,0.029
0.802,0.729,0.735,0.732,0.464,0.079,0.024,0.014
0.794,0.72,0.724,0.722,0.444,0.096,0.044,0.034
0.804,0.735,0.737,0.736,0.473,0.09,0.043,0.046
0.807,0.739,0.742,0.74,0.481,0.091,0.055,0.075
0.807,0.738,0.741,0.739,0.479,0.094,0.047,0.051
0.804,0.733,0.737,0.735,0.47,0.088,0.048,0.062
0.805,0.736,0.739,0.737,0.475,0.094,0.055,0.071
0.805,0.735,0.739,0.737,0.474,0.093,0.042,0.038
0.804,0.734,0.737,0.736,0.472,0.083,0.029,0.021
0.803,0.739,0.736,0.738,0.475,0.099,0.056,0.065
0.806,0.735,0.74,0.738,0.475,0.079,0.03,0.03
0.808,0.738,0.743,0.74,0.481,0.092,0.05,0.061
0.808,0.74,0.743,0.741,0.483,0.087,0.046,0.059
0.813,0.711,0.756,0.728,0.464,0.079,0.029,0.019
0.815,0.715,0.758,0.731,0.471,0.061,0.002,0.02
0.829,0.747,0.776,0.759,0.522,0.083,0.035,0.039
0.821,0.737,0.764,0.748,0.5,0.103,0.058,0.063
0.811,0.703,0.753,0.721,0.453,0.064,0.008,0.013
0.814,0.725,0.754,0.737,0.478,0.057,0.018,0.029
0.832,0.74,0.784,0.757,0.522,0.085,0.053,0.079
0.819,0.72,0.765,0.737,0.483,0.087,0.054,0.073
0.806,0.734,0.741,0.737,0.475,0.077,0.019,0.005
0.82,0.732,0.762,0.745,0.493,0.077,0.025,0.019
0.825,0.742,0.77,0.754,0.511,0.095,0.046,0.047
0.817,0.715,0.761,0.732,0.474,0.068,0.032,0.044
0.806,0.733,0.74,0.736,0.473,0.076,0.037,0.051
0.835,0.735,0.793,0.756,0.525,0.08,0.042,0.059
0.808,0.737,0.743,0.74,0.48,0.095,0.051,0.058
0.82,0.741,0.761,0.75,0.502,0.077,0.032,0.039
0.811,0.729,0.749,0.738,0.477,0.073,0.021,0.013
0.819,0.713,0.767,0.732,0.478,0.044,0.018,0.045
0.804,0.731,0.737,0.734,0.468,0.081,0.042,0.053
0.808,0.739,0.742,0.741,0.481,0.097,0.051,0.056
0.818,0.713,0.765,0.732,0.475,0.064,0.015,0.008
0.83,0.745,0.777,0.759,0.522,0.076,0.026,0.026
0.812,0.684,0.767,0.707,0.443,0.059,0.019,0.017
0.843,0.757,0.801,0.774,0.556,0.065,0.003,0.011
0.802,0.73,0.735,0.732,0.464,0.086,0.046,0.058
0.813,0.716,0.754,0.731,0.469,0.074,0.038,0.05
0.843,0.757,0.8,0.774,0.555,0.074,0.018,0.013
0.806,0.733,0.74,0.736,0.473,0.076,0.032,0.038
0.82,0.733,0.762,0.746,0.495,0.085,0.042,0.049
0.83,0.74,0.78,0.756,0.518,0.088,0.034,0.025
0.831,0.733,0.785,0.752,0.515,0.077,0.024,0.016
0.813,0.731,0.751,0.74,0.482,0.064,0.008,0.006
0.823,0.73,0.769,0.745,0.497,0.077,0.033,0.038
0.827,0.699,0.801,0.727,0.489,0.069,0.042,0.063
0.833,0.729,0.792,0.751,0.517,0.069,0.02,0.016
0.84,0.749,0.798,0.768,0.545,0.082,0.022,0.008
0.814,0.743,0.751,0.747,0.495,0.084,0.037,0.042
0.815,0.718,0.757,0.733,0.473,0.083,0.025,0.004
0.835,0.749,0.786,0.764,0.534,0.071,0.016,0.012
0.825,0.739,0.771,0.752,0.509,0.082,0.018,0.005
0.839,0.755,0.794,0.771,0.548,0.084,0.016,0.007
0.808,0.733,0.743,0.738,0.476,0.08,0.039,0.051
0.819,0.724,0.763,0.739,0.485,0.06,0.01,0.004
0.833,0.743,0.785,0.76,0.527,0.074,0.034,0.049
0.818,0.723,0.766,0.739,0.487,0.087,0.064,0.101
0.794,0.712,0.727,0.719,0.439,0.086,0.046,0.053
0.811,0.736,0.751,0.743,0.487,0.077,0.015,0.006
0.816,0.694,0.777,0.718,0.464,0.048,0.004,0.0
0.816,0.739,0.758,0.747,0.496,0.088,0.052,0.072
0.834,0.742,0.793,0.761,0.533,0.079,0.037,0.049
0.824,0.722,0.78,0.742,0.498,0.068,0.023,0.024
0.817,0.74,0.76,0.749,0.499,0.073,0.031,0.043
0.814,0.746,0.755,0.75,0.501,0.092,0.046,0.054
0.803,0.718,0.74,0.727,0.457,0.084,0.063,0.099
0.811,0.688,0.766,0.711,0.448,0.056,0.018,0.02
0.804,0.726,0.741,0.733,0.467,0.084,0.032,0.023
0.814,0.731,0.757,0.742,0.488,0.079,0.024,0.015
0.814,0.738,0.755,0.746,0.493,0.096,0.05,0.056
0.831,0.723,0.798,0.747,0.515,0.073,0.046,0.075
0.796,0.707,0.73,0.716,0.436,0.074,0.032,0.033
0.822,0.72,0.775,0.74,0.493,0.074,0.042,0.064
0.835,0.735,0.799,0.758,0.53,0.063,0.022,0.035
0.809,0.743,0.747,0.745,0.49,0.102,0.064,0.082
0.825,0.705,0.795,0.731,0.492,0.057,0.018,0.024
0.833,0.726,0.801,0.751,0.522,0.062,0.016,0.019
0.801,0.72,0.737,0.728,0.457,0.082,0.052,0.075
0.806,0.735,0.744,0.739,0.478,0.083,0.023,0.006
0.837,0.741,0.8,0.763,0.539,0.077,0.027,0.026
0.803,0.724,0.74,0.731,0.464,0.063,0.021,0.028
0.796,0.716,0.73,0.722,0.446,0.09,0.071,0.111
0.82,0.733,0.767,0.747,0.499,0.09,0.058,0.084
0.811,0.739,0.75,0.744,0.489,0.086,0.053,0.08
0.834,0.75,0.789,0.766,0.538,0.077,0.019,0.009
0.842,0.756,0.804,0.774,0.557,0.076,0.023,0.024
0.815,0.744,0.756,0.749,0.5,0.077,0.025,0.023
0.811,0.731,0.752,0.74,0.482,0.089,0.05,0.064
0.817,0.741,0.76,0.749,0.501,0.093,0.048,0.057
0.819,0.713,0.774,0.734,0.483,0.064,0.032,0.052
0.821,0.713,0.778,0.734,0.486,0.065,0.027,0.037
0.806,0.734,0.744,0.739,0.478,0.067,0.006,0.012
0.82,0.735,0.766,0.748,0.501,0.079,0.048,0.074
0.796,0.669,0.738,0.689,0.402,0.1,0.095,0.14
0.819,0.748,0.762,0.754,0.51,0.09,0.027,0.01
0.842,0.756,0.805,0.775,0.558,0.077,0.021,0.016
0.83,0.718,0.799,0.743,0.511,0.066,0.018,0.016
0.814,0.735,0.756,0.744,0.49,0.07,0.022,0.023
0.849,0.757,0.82,0.78,0.573,0.075,0.018,0.013
0.811,0.738,0.751,0.744,0.488,0.075,0.024,0.023
0.814,0.74,0.756,0.747,0.496,0.087,0.05,0.07
0.819,0.721,0.769,0.738,0.487,0.071,0.046,0.078
0.818,0.746,0.76,0.753,0.506,0.095,0.05,0.061
0.805,0.732,0.743,0.737,0.475,0.083,0.025,0.011
0.814,0.749,0.754,0.751,0.502,0.096,0.053,0.068
0.815,0.739,0.757,0.747,0.496,0.064,0.01,0.005
0.818,0.731,0.764,0.745,0.494,0.087,0.055,0.08
0.814,0.739,0.755,0.746,0.493,0.082,0.032,0.032
0.794,0.717,0.727,0.722,0.445,0.081,0.023,0.003
0.817,0.751,0.759,0.755,0.509,0.088,0.046,0.064
0.816,0.745,0.758,0.751,0.503,0.091,0.052,0.072
0.817,0.713,0.768,0.732,0.478,0.062,0.015,0.013
0.812,0.736,0.752,0.743,0.487,0.079,0.031,0.033
0.819,0.736,0.763,0.747,0.499,0.092,0.06,0.087
0.811,0.737,0.751,0.744,0.489,0.085,0.043,0.056
0.807,0.737,0.745,0.741,0.482,0.091,0.041,0.04
0.811,0.737,0.751,0.743,0.488,0.084,0.038,0.044
0.805,0.737,0.743,0.739,0.479,0.088,0.033,0.025
0.808,0.73,0.747,0.738,0.477,0.086,0.04,0.044
0.813,0.737,0.753,0.745,0.49,0.078,0.037,0.05
0.805,0.738,0.742,0.74,0.48,0.093,0.042,0.041
0.811,0.736,0.75,0.743,0.487,0.085,0.04,0.047
0.812,0.744,0.752,0.747,0.495,0.091,0.032,0.019
0.806,0.734,0.744,0.739,0.478,0.077,0.017,0.001
0.806,0.738,0.744,0.741,0.482,0.098,0.048,0.048
0.809,0.736,0.747,0.741,0.483,0.085,0.037,0.04
0.811,0.739,0.75,0.745,0.49,0.084,0.033,0.033
0.813,0.739,0.753,0.746,0.492,0.082,0.037,0.045
0.813,0.739,0.754,0.746,0.492,0.08,0.035,0.043
0.815,0.744,0.757,0.75,0.501,0.086,0.038,0.042
0.81,0.74,0.749,0.744,0.489,0.11,0.072,0.092
0.81,0.739,0.75,0.744,0.489,0.09,0.044,0.051
0.813,0.747,0.754,0.75,0.5,0.096,0.059,0.082
0.816,0.744,0.757,0.75,0.501,0.086,0.04,0.049
0.809,0.737,0.748,0.742,0.485,0.084,0.047,0.065
0.809,0.737,0.749,0.742,0.485,0.085,0.036,0.037
0.807,0.732,0.746,0.738,0.478,0.069,0.012,0.0
0.806,0.738,0.744,0.741,0.482,0.093,0.042,0.04
0.806,0.739,0.743,0.741,0.482,0.093,0.041,0.038
0.811,0.74,0.751,0.745,0.491,0.083,0.036,0.041
0.805,0.727,0.743,0.734,0.469,0.087,0.058,0.088
0.814,0.739,0.754,0.746,0.494,0.078,0.026,0.023
0.813,0.74,0.753,0.746,0.493,0.081,0.035,0.041
0.806,0.738,0.744,0.741,0.482,0.094,0.047,0.051
0.81,0.736,0.75,0.742,0.486,0.09,0.047,0.057
0.811,0.737,0.751,0.743,0.488,0.079,0.029,0.029
0.796,0.724,0.73,0.727,0.454,0.088,0.043,0.047
0.815,0.743,0.756,0.749,0.499,0.086,0.038,0.042
0.813,0.739,0.753,0.746,0.492,0.091,0.044,0.048
0.808,0.735,0.747,0.741,0.482,0.085,0.038,0.042
0.811,0.736,0.75,0.742,0.486,0.086,0.047,0.063
0.816,0.742,0.757,0.749,0.499,0.087,0.04,0.044
0.806,0.727,0.744,0.735,0.471,0.09,0.053,0.07
0.811,0.738,0.751,0.744,0.489,0.085,0.041,0.051
0.835,0.742,0.795,0.762,0.535,0.066,0.012,0.006
0.809,0.738,0.747,0.742,0.485,0.083,0.029,0.021
0.808,0.738,0.746,0.742,0.485,0.099,0.06,0.078
0.804,0.734,0.741,0.737,0.475,0.099,0.053,0.058
0.815,0.742,0.757,0.749,0.499,0.086,0.041,0.049
0.833,0.764,0.782,0.772,0.546,0.085,0.038,0.051
0.827,0.753,0.775,0.762,0.527,0.076,0.03,0.041
0.813,0.742,0.754,0.748,0.496,0.084,0.033,0.032
0.809,0.738,0.748,0.742,0.485,0.093,0.046,0.049
0.832,0.764,0.781,0.772,0.545,0.098,0.053,0.07
0.807,0.737,0.746,0.741,0.482,0.082,0.025,0.014
0.804,0.73,0.741,0.735,0.47,0.094,0.052,0.062
0.807,0.739,0.745,0.742,0.484,0.089,0.038,0.035
0.833,0.746,0.789,0.763,0.533,0.064,0.017,0.024
0.805,0.735,0.742,0.738,0.477,0.096,0.056,0.068
0.808,0.738,0.746,0.742,0.484,0.087,0.036,0.034
0.849,0.758,0.818,0.78,0.573,0.073,0.016,0.013
0.807,0.736,0.745,0.74,0.481,0.087,0.039,0.041
0.829,0.749,0.779,0.762,0.528,0.08,0.032,0.038
0.849,0.757,0.82,0.78,0.573,0.073,0.016,0.01
0.809,0.739,0.748,0.743,0.487,0.084,0.038,0.043
0.849,0.757,0.819,0.78,0.573,0.072,0.015,0.01
0.81,0.737,0.749,0.743,0.486,0.09,0.04,0.039
0.808,0.738,0.746,0.742,0.485,0.078,0.031,0.035
0.81,0.737,0.749,0.743,0.487,0.09,0.046,0.056
0.808,0.734,0.746,0.74,0.48,0.081,0.024,0.013
0.804,0.733,0.741,0.737,0.474,0.094,0.052,0.063
0.81,0.737,0.749,0.742,0.486,0.08,0.026,0.018
0.804,0.734,0.741,0.737,0.474,0.091,0.041,0.039
0.796,0.725,0.731,0.728,0.456,0.093,0.045,0.044
0.805,0.732,0.743,0.737,0.474,0.093,0.05,0.058
