accuracy,recall,precision,f1,mcc,spd,aod,eod
0.621,0.618,0.619,0.618,0.237,0.116,0.098,0.063
0.589,0.582,0.586,0.58,0.168,0.048,0.033,0.018
0.622,0.617,0.62,0.617,0.237,0.093,0.078,0.017
0.615,0.611,0.613,0.611,0.224,0.068,0.046,0.041
0.601,0.596,0.599,0.595,0.195,0.06,0.048,0.008
0.598,0.592,0.595,0.591,0.187,0.035,0.022,0.018
0.599,0.591,0.597,0.588,0.188,0.044,0.029,0.0
0.608,0.603,0.607,0.601,0.209,0.071,0.058,0.006
0.601,0.594,0.599,0.592,0.193,0.067,0.052,0.022
0.621,0.616,0.619,0.616,0.235,0.119,0.099,0.077
0.597,0.591,0.595,0.589,0.186,0.071,0.06,0.011
0.586,0.579,0.583,0.576,0.162,0.078,0.068,0.033
0.598,0.591,0.596,0.589,0.187,0.08,0.066,0.034
0.621,0.616,0.619,0.616,0.235,0.099,0.079,0.059
0.625,0.621,0.623,0.62,0.244,0.073,0.05,0.043
0.627,0.622,0.625,0.622,0.247,0.099,0.079,0.045
0.629,0.625,0.628,0.625,0.253,0.064,0.046,0.007
0.621,0.617,0.619,0.617,0.237,0.116,0.096,0.072
0.595,0.588,0.593,0.586,0.181,0.064,0.05,0.021
0.625,0.62,0.623,0.62,0.244,0.109,0.092,0.044
0.627,0.622,0.625,0.622,0.247,0.124,0.103,0.078
0.623,0.619,0.622,0.619,0.241,0.12,0.102,0.062
0.617,0.613,0.615,0.613,0.228,0.088,0.071,0.033
0.621,0.618,0.619,0.618,0.237,0.069,0.049,0.018
0.596,0.588,0.595,0.585,0.184,0.053,0.039,0.015
0.593,0.586,0.59,0.584,0.176,0.081,0.067,0.046
0.62,0.616,0.618,0.616,0.235,0.124,0.107,0.064
0.601,0.595,0.599,0.593,0.194,0.065,0.05,0.022
0.594,0.587,0.592,0.584,0.178,0.063,0.049,0.028
0.619,0.614,0.617,0.614,0.231,0.152,0.136,0.09
0.62,0.616,0.618,0.616,0.235,0.111,0.093,0.052
0.614,0.61,0.612,0.61,0.222,0.138,0.12,0.089
0.636,0.634,0.634,0.634,0.269,0.142,0.123,0.071
0.609,0.605,0.607,0.605,0.213,0.131,0.113,0.093
0.597,0.593,0.595,0.592,0.187,0.121,0.109,0.062
0.608,0.604,0.606,0.604,0.21,0.07,0.052,0.034
0.62,0.616,0.618,0.616,0.235,0.104,0.086,0.051
0.616,0.611,0.615,0.61,0.226,0.13,0.114,0.066
0.624,0.622,0.622,0.622,0.244,0.124,0.104,0.074
0.592,0.587,0.589,0.586,0.176,0.096,0.083,0.056
0.616,0.61,0.614,0.61,0.225,0.114,0.098,0.057
0.605,0.601,0.603,0.601,0.204,0.049,0.035,0.011
0.599,0.594,0.596,0.593,0.19,0.07,0.057,0.016
0.615,0.611,0.613,0.61,0.224,0.129,0.113,0.074
0.61,0.604,0.608,0.603,0.212,0.086,0.068,0.045
0.616,0.611,0.614,0.611,0.225,0.114,0.095,0.072
0.591,0.584,0.589,0.582,0.173,0.101,0.086,0.076
0.622,0.616,0.621,0.615,0.238,0.083,0.066,0.023
0.616,0.612,0.615,0.611,0.226,0.056,0.038,0.007
0.592,0.585,0.59,0.582,0.175,0.06,0.046,0.025
0.626,0.621,0.624,0.62,0.245,0.125,0.107,0.064
0.627,0.622,0.625,0.622,0.247,0.121,0.1,0.079
0.632,0.627,0.63,0.627,0.257,0.107,0.084,0.065
0.611,0.605,0.609,0.604,0.214,0.102,0.086,0.052
0.614,0.61,0.612,0.609,0.222,0.107,0.091,0.047
0.609,0.603,0.607,0.601,0.21,0.08,0.066,0.02
0.62,0.616,0.618,0.615,0.234,0.112,0.096,0.04
0.598,0.593,0.595,0.593,0.188,0.09,0.074,0.061
0.629,0.625,0.628,0.625,0.253,0.112,0.094,0.039
0.61,0.606,0.608,0.605,0.213,0.151,0.139,0.076
0.623,0.618,0.621,0.618,0.239,0.124,0.105,0.072
0.621,0.616,0.619,0.615,0.235,0.122,0.106,0.057
0.614,0.609,0.613,0.608,0.221,0.125,0.108,0.081
0.621,0.616,0.62,0.616,0.236,0.131,0.119,0.037
0.638,0.636,0.636,0.636,0.272,0.085,0.063,0.022
0.614,0.608,0.612,0.608,0.22,0.05,0.034,0.011
0.625,0.622,0.623,0.622,0.245,0.087,0.068,0.026
0.639,0.636,0.637,0.636,0.274,0.122,0.098,0.078
0.606,0.6,0.604,0.599,0.204,0.135,0.121,0.085
0.619,0.615,0.617,0.615,0.232,0.112,0.093,0.067
0.637,0.635,0.636,0.635,0.271,0.094,0.072,0.03
0.618,0.613,0.616,0.613,0.229,0.137,0.123,0.059
0.63,0.627,0.628,0.627,0.255,0.137,0.119,0.071
0.629,0.625,0.627,0.625,0.252,0.126,0.103,0.095
0.609,0.604,0.607,0.603,0.211,0.125,0.111,0.062
0.634,0.631,0.632,0.631,0.264,0.166,0.145,0.113
0.623,0.618,0.622,0.618,0.24,0.121,0.102,0.066
0.602,0.595,0.6,0.592,0.195,0.109,0.093,0.074
0.622,0.618,0.62,0.618,0.238,0.112,0.093,0.059
0.645,0.641,0.643,0.641,0.284,0.078,0.053,0.032
0.633,0.628,0.631,0.628,0.26,0.162,0.142,0.107
0.589,0.592,0.593,0.589,0.185,0.097,0.081,0.072
0.595,0.591,0.593,0.591,0.184,0.078,0.059,0.075
0.62,0.617,0.618,0.616,0.235,0.159,0.139,0.121
0.622,0.618,0.62,0.617,0.238,0.103,0.084,0.059
0.605,0.601,0.603,0.601,0.203,0.083,0.064,0.064
0.621,0.616,0.619,0.615,0.235,0.08,0.064,0.009
0.628,0.623,0.626,0.623,0.25,0.141,0.125,0.068
0.622,0.616,0.621,0.616,0.237,0.108,0.089,0.066
0.638,0.634,0.637,0.634,0.271,0.11,0.09,0.046
0.621,0.622,0.622,0.621,0.244,0.102,0.08,0.066
0.611,0.606,0.61,0.605,0.215,0.055,0.035,0.031
0.633,0.633,0.633,0.632,0.265,0.151,0.13,0.1
0.607,0.603,0.605,0.602,0.208,0.177,0.164,0.121
0.604,0.599,0.602,0.598,0.201,0.093,0.079,0.043
0.608,0.611,0.612,0.608,0.224,0.067,0.052,0.001
0.585,0.584,0.584,0.584,0.168,0.056,0.04,0.037
0.642,0.639,0.64,0.639,0.279,0.16,0.137,0.116
0.618,0.614,0.616,0.613,0.23,0.14,0.125,0.069
0.621,0.621,0.621,0.621,0.243,0.098,0.078,0.053
0.633,0.631,0.632,0.631,0.263,0.134,0.112,0.086
0.64,0.64,0.64,0.64,0.279,0.147,0.127,0.072
0.64,0.638,0.639,0.638,0.276,0.201,0.182,0.123
0.609,0.605,0.607,0.604,0.212,0.121,0.106,0.069
0.632,0.629,0.63,0.63,0.26,0.171,0.15,0.125
0.605,0.601,0.603,0.6,0.204,0.125,0.113,0.051
0.628,0.624,0.627,0.623,0.251,0.175,0.163,0.075
0.638,0.636,0.637,0.636,0.272,0.135,0.115,0.072
0.618,0.613,0.616,0.612,0.229,0.135,0.121,0.062
0.647,0.645,0.646,0.645,0.29,0.141,0.117,0.083
0.635,0.633,0.634,0.633,0.267,0.147,0.126,0.095
0.616,0.612,0.614,0.611,0.226,0.144,0.129,0.083
0.628,0.625,0.627,0.625,0.252,0.153,0.135,0.091
0.638,0.639,0.638,0.638,0.277,0.142,0.12,0.085
0.625,0.62,0.624,0.62,0.244,0.135,0.114,0.103
0.605,0.601,0.603,0.601,0.203,0.102,0.083,0.086
0.601,0.597,0.599,0.597,0.195,0.106,0.088,0.09
0.627,0.624,0.625,0.624,0.249,0.098,0.076,0.06
0.626,0.622,0.625,0.621,0.246,0.115,0.099,0.042
0.589,0.584,0.587,0.583,0.171,0.038,0.02,0.036
0.642,0.64,0.641,0.64,0.281,0.145,0.126,0.065
0.621,0.614,0.621,0.611,0.235,0.026,0.005,0.004
0.612,0.608,0.61,0.607,0.218,0.077,0.06,0.026
0.633,0.632,0.632,0.632,0.265,0.157,0.135,0.112
0.623,0.619,0.622,0.619,0.241,0.153,0.134,0.107
0.65,0.647,0.649,0.647,0.296,0.164,0.138,0.123
0.592,0.587,0.59,0.587,0.177,0.059,0.04,0.059
0.623,0.619,0.621,0.619,0.241,0.103,0.083,0.065
0.598,0.597,0.597,0.597,0.193,0.051,0.038,0.006
0.57,0.578,0.585,0.565,0.163,0.075,0.061,0.055
0.615,0.615,0.615,0.615,0.23,0.082,0.062,0.04
0.656,0.653,0.655,0.653,0.308,0.186,0.162,0.121
0.614,0.611,0.612,0.611,0.223,0.139,0.122,0.092
0.632,0.628,0.631,0.627,0.259,0.11,0.089,0.054
0.656,0.653,0.655,0.653,0.308,0.184,0.162,0.108
0.62,0.616,0.618,0.616,0.234,0.13,0.113,0.074
0.594,0.589,0.592,0.589,0.182,0.039,0.023,0.014
0.626,0.622,0.625,0.622,0.247,0.149,0.128,0.113
0.656,0.653,0.655,0.653,0.308,0.144,0.124,0.054
0.625,0.62,0.624,0.62,0.244,0.08,0.062,0.016
0.622,0.619,0.621,0.619,0.239,0.11,0.09,0.065
0.621,0.616,0.619,0.616,0.236,0.129,0.109,0.091
0.607,0.602,0.605,0.602,0.207,0.044,0.024,0.029
0.633,0.63,0.632,0.63,0.262,0.13,0.109,0.085
0.657,0.654,0.656,0.655,0.311,0.172,0.146,0.118
0.59,0.586,0.588,0.585,0.174,0.061,0.043,0.058
0.613,0.609,0.611,0.609,0.22,0.17,0.153,0.128
0.624,0.619,0.623,0.619,0.242,0.097,0.078,0.044
0.657,0.654,0.656,0.654,0.309,0.17,0.15,0.08
0.617,0.613,0.615,0.612,0.228,0.139,0.124,0.076
0.592,0.588,0.59,0.587,0.178,0.07,0.051,0.069
0.605,0.602,0.603,0.601,0.205,0.096,0.082,0.039
0.611,0.607,0.609,0.606,0.216,0.155,0.138,0.115
0.622,0.618,0.62,0.617,0.238,0.134,0.117,0.073
0.613,0.608,0.611,0.607,0.219,0.148,0.133,0.091
0.618,0.613,0.616,0.613,0.229,0.126,0.11,0.067
0.605,0.601,0.603,0.6,0.203,0.14,0.125,0.094
0.609,0.605,0.607,0.604,0.212,0.138,0.125,0.069
0.615,0.611,0.614,0.611,0.225,0.176,0.16,0.119
0.614,0.61,0.612,0.61,0.222,0.147,0.131,0.094
0.606,0.602,0.604,0.602,0.206,0.119,0.102,0.087
0.612,0.609,0.61,0.609,0.219,0.116,0.098,0.082
0.613,0.609,0.611,0.609,0.22,0.144,0.126,0.104
0.61,0.606,0.609,0.606,0.215,0.168,0.153,0.113
0.62,0.616,0.619,0.616,0.235,0.131,0.116,0.054
0.606,0.602,0.604,0.601,0.206,0.129,0.115,0.068
0.612,0.607,0.611,0.606,0.218,0.06,0.042,0.015
0.612,0.607,0.61,0.607,0.218,0.164,0.149,0.112
0.614,0.611,0.612,0.611,0.223,0.168,0.151,0.124
0.613,0.609,0.612,0.608,0.22,0.049,0.028,0.026
0.626,0.621,0.624,0.62,0.245,0.2,0.184,0.136
0.617,0.613,0.615,0.613,0.228,0.126,0.11,0.069
0.61,0.605,0.608,0.604,0.213,0.074,0.059,0.014
0.623,0.62,0.622,0.619,0.241,0.108,0.09,0.055
0.601,0.598,0.599,0.597,0.197,0.09,0.075,0.048
0.612,0.607,0.61,0.607,0.217,0.065,0.048,0.02
0.59,0.585,0.588,0.584,0.173,0.032,0.014,0.025
0.612,0.608,0.61,0.608,0.218,0.143,0.13,0.076
0.617,0.614,0.615,0.614,0.229,0.147,0.13,0.096
0.597,0.592,0.595,0.591,0.187,0.064,0.046,0.045
0.608,0.605,0.606,0.605,0.211,0.127,0.112,0.067
0.601,0.597,0.599,0.597,0.196,0.084,0.067,0.055
0.61,0.606,0.608,0.605,0.214,0.13,0.113,0.086
0.615,0.61,0.613,0.609,0.223,0.077,0.059,0.038
0.594,0.589,0.592,0.587,0.181,0.021,0.004,0.004
0.61,0.606,0.608,0.606,0.214,0.079,0.058,0.062
0.608,0.604,0.607,0.603,0.21,0.042,0.022,0.025
0.611,0.607,0.609,0.607,0.216,0.075,0.057,0.038
0.606,0.601,0.604,0.601,0.205,0.052,0.032,0.043
0.607,0.602,0.605,0.601,0.207,0.074,0.053,0.067
0.587,0.583,0.584,0.583,0.167,0.082,0.068,0.05
0.601,0.596,0.599,0.596,0.195,0.021,0.004,0.009
0.588,0.584,0.586,0.583,0.17,0.019,0.003,0.002
0.61,0.607,0.608,0.607,0.215,0.042,0.026,0.013
0.595,0.59,0.593,0.589,0.183,0.058,0.039,0.052
0.606,0.602,0.604,0.602,0.206,0.082,0.063,0.058
0.61,0.605,0.608,0.604,0.213,0.106,0.085,0.095
0.601,0.596,0.599,0.595,0.196,0.028,0.01,0.002
0.603,0.599,0.601,0.598,0.2,0.056,0.04,0.016
0.614,0.609,0.612,0.608,0.221,0.072,0.054,0.029
0.6,0.596,0.598,0.596,0.194,0.081,0.061,0.07
0.604,0.6,0.602,0.6,0.202,0.049,0.029,0.034
0.599,0.595,0.597,0.595,0.192,0.059,0.041,0.043
0.607,0.603,0.605,0.603,0.208,0.111,0.093,0.078
0.644,0.641,0.643,0.642,0.284,0.144,0.121,0.087
0.602,0.598,0.6,0.597,0.197,0.118,0.099,0.104
0.604,0.601,0.602,0.601,0.203,0.108,0.09,0.085
0.61,0.606,0.609,0.605,0.215,0.09,0.073,0.046
0.607,0.603,0.605,0.602,0.208,0.109,0.092,0.067
0.61,0.606,0.608,0.605,0.214,0.148,0.139,0.053
0.602,0.599,0.6,0.599,0.199,0.067,0.053,0.015
0.591,0.586,0.589,0.586,0.175,0.025,0.007,0.015
0.621,0.616,0.619,0.616,0.236,0.15,0.13,0.118
0.628,0.623,0.627,0.623,0.251,0.067,0.047,0.012
0.596,0.592,0.594,0.592,0.186,0.048,0.029,0.037
0.596,0.591,0.594,0.59,0.185,0.044,0.028,0.014
0.593,0.589,0.591,0.589,0.18,0.073,0.057,0.042
0.61,0.606,0.608,0.605,0.214,0.065,0.042,0.064
0.603,0.598,0.602,0.597,0.2,0.043,0.02,0.054
0.601,0.596,0.599,0.595,0.195,0.045,0.025,0.033
0.603,0.598,0.601,0.597,0.199,0.031,0.012,0.009
0.611,0.607,0.609,0.607,0.216,0.114,0.093,0.101
0.589,0.583,0.587,0.582,0.17,0.064,0.046,0.064
0.579,0.574,0.576,0.574,0.15,0.052,0.037,0.043
0.592,0.587,0.589,0.586,0.176,0.068,0.05,0.059
0.636,0.63,0.631,0.63,0.261,0.123,0.097,0.097
0.602,0.594,0.596,0.595,0.19,0.098,0.083,0.067
0.607,0.597,0.6,0.597,0.198,0.159,0.144,0.122
0.598,0.591,0.592,0.592,0.183,0.137,0.127,0.088
0.607,0.609,0.608,0.606,0.217,0.18,0.155,0.18
0.604,0.597,0.599,0.598,0.196,0.12,0.1,0.104
0.585,0.582,0.581,0.581,0.163,0.092,0.08,0.054
0.613,0.606,0.608,0.607,0.214,0.127,0.098,0.143
0.62,0.613,0.615,0.613,0.228,0.136,0.119,0.09
0.6,0.591,0.594,0.591,0.185,0.137,0.117,0.134
0.602,0.593,0.595,0.593,0.188,0.145,0.13,0.116
0.591,0.589,0.588,0.588,0.178,0.087,0.074,0.048
0.634,0.628,0.63,0.629,0.258,0.218,0.192,0.203
0.61,0.603,0.605,0.603,0.207,0.154,0.132,0.148
0.647,0.641,0.642,0.641,0.283,0.205,0.178,0.177
0.639,0.634,0.635,0.635,0.269,0.175,0.146,0.161
0.601,0.595,0.596,0.595,0.191,0.084,0.068,0.053
0.613,0.605,0.608,0.606,0.213,0.108,0.092,0.062
0.619,0.613,0.614,0.613,0.227,0.125,0.106,0.091
0.622,0.622,0.621,0.62,0.242,0.143,0.12,0.118
0.579,0.572,0.573,0.573,0.145,0.113,0.103,0.079
0.603,0.597,0.598,0.597,0.195,0.144,0.127,0.116
0.596,0.589,0.59,0.59,0.18,0.119,0.106,0.078
0.625,0.616,0.62,0.617,0.236,0.15,0.129,0.122
0.587,0.586,0.585,0.585,0.171,0.1,0.092,0.043
0.605,0.598,0.599,0.598,0.197,0.142,0.126,0.11
0.601,0.592,0.595,0.592,0.187,0.076,0.058,0.057
0.628,0.624,0.624,0.624,0.249,0.242,0.219,0.221
0.615,0.613,0.612,0.612,0.225,0.125,0.105,0.093
0.608,0.599,0.602,0.599,0.2,0.142,0.124,0.119
0.589,0.594,0.593,0.589,0.187,0.077,0.055,0.072
0.622,0.619,0.619,0.619,0.238,0.178,0.151,0.173
0.626,0.624,0.623,0.623,0.247,0.177,0.157,0.135
0.589,0.582,0.583,0.582,0.165,0.117,0.102,0.101
0.565,0.578,0.583,0.563,0.161,0.056,0.038,0.053
0.602,0.598,0.598,0.598,0.196,0.105,0.087,0.081
0.561,0.574,0.579,0.558,0.153,0.039,0.032,0.016
0.582,0.575,0.576,0.575,0.151,0.116,0.101,0.106
0.632,0.627,0.628,0.627,0.255,0.202,0.177,0.181
0.602,0.594,0.596,0.594,0.19,0.098,0.079,0.081
0.618,0.618,0.617,0.617,0.235,0.135,0.116,0.093
0.632,0.628,0.628,0.628,0.256,0.139,0.115,0.105
0.616,0.61,0.611,0.61,0.221,0.168,0.148,0.14
0.604,0.597,0.599,0.598,0.196,0.159,0.144,0.121
0.603,0.606,0.604,0.603,0.21,0.15,0.13,0.13
0.594,0.597,0.596,0.594,0.192,0.152,0.129,0.156
0.594,0.583,0.587,0.582,0.17,0.055,0.042,0.022
0.572,0.57,0.57,0.57,0.14,0.055,0.036,0.065
0.565,0.563,0.562,0.562,0.125,0.073,0.062,0.058
0.61,0.604,0.605,0.604,0.209,0.11,0.095,0.061
0.615,0.61,0.61,0.61,0.22,0.077,0.052,0.074
0.616,0.607,0.61,0.607,0.217,0.118,0.097,0.1
0.602,0.604,0.603,0.601,0.207,0.171,0.15,0.158
0.593,0.585,0.587,0.585,0.172,0.117,0.107,0.071
0.603,0.596,0.598,0.596,0.194,0.081,0.057,0.088
0.634,0.632,0.631,0.631,0.263,0.151,0.125,0.128
0.617,0.619,0.618,0.616,0.237,0.135,0.117,0.092
0.589,0.581,0.583,0.581,0.163,0.099,0.081,0.09
0.593,0.584,0.587,0.584,0.171,0.11,0.096,0.084
0.628,0.624,0.624,0.624,0.249,0.116,0.091,0.096
0.602,0.596,0.597,0.597,0.193,0.106,0.091,0.073
0.607,0.609,0.608,0.606,0.218,0.108,0.086,0.093
0.61,0.601,0.604,0.601,0.206,0.101,0.088,0.053
0.614,0.606,0.609,0.607,0.215,0.108,0.09,0.076
0.608,0.612,0.611,0.608,0.223,0.144,0.12,0.132
0.635,0.632,0.632,0.632,0.264,0.195,0.172,0.156
0.604,0.599,0.599,0.599,0.198,0.119,0.102,0.089
0.612,0.612,0.611,0.61,0.223,0.099,0.083,0.047
0.607,0.611,0.61,0.606,0.22,0.164,0.139,0.159
0.606,0.599,0.6,0.599,0.199,0.101,0.083,0.074
0.612,0.615,0.614,0.612,0.229,0.167,0.143,0.157
0.593,0.588,0.588,0.588,0.176,0.107,0.099,0.046
0.612,0.603,0.606,0.604,0.209,0.129,0.111,0.097
0.598,0.599,0.598,0.597,0.196,0.146,0.123,0.145
0.618,0.621,0.62,0.618,0.242,0.19,0.165,0.175
0.615,0.607,0.61,0.607,0.216,0.131,0.114,0.097
0.598,0.589,0.591,0.588,0.18,0.171,0.156,0.147
0.606,0.608,0.607,0.605,0.215,0.155,0.136,0.128
0.61,0.611,0.61,0.609,0.222,0.126,0.098,0.133
0.615,0.606,0.609,0.606,0.215,0.114,0.094,0.092
0.612,0.614,0.613,0.611,0.227,0.128,0.103,0.118
0.605,0.606,0.605,0.604,0.212,0.164,0.142,0.152
0.623,0.616,0.618,0.616,0.234,0.152,0.129,0.137
0.606,0.609,0.608,0.605,0.217,0.111,0.092,0.074
0.625,0.618,0.62,0.618,0.237,0.119,0.096,0.097
0.6,0.602,0.601,0.599,0.202,0.136,0.111,0.138
0.614,0.617,0.616,0.613,0.232,0.145,0.121,0.127
0.607,0.609,0.608,0.607,0.217,0.12,0.095,0.116
0.608,0.6,0.602,0.6,0.202,0.177,0.16,0.149
0.626,0.617,0.62,0.617,0.237,0.104,0.079,0.09
0.614,0.614,0.613,0.612,0.226,0.071,0.043,0.072
0.61,0.604,0.605,0.604,0.209,0.132,0.108,0.131
0.602,0.592,0.596,0.591,0.188,0.066,0.051,0.036
0.613,0.616,0.615,0.612,0.231,0.141,0.114,0.136
0.636,0.632,0.632,0.632,0.264,0.177,0.15,0.158
0.621,0.62,0.619,0.619,0.24,0.165,0.135,0.171
0.595,0.598,0.598,0.595,0.196,0.179,0.159,0.166
0.626,0.625,0.624,0.624,0.248,0.104,0.078,0.088
0.601,0.608,0.608,0.601,0.216,0.149,0.128,0.131
0.633,0.627,0.628,0.627,0.255,0.158,0.132,0.139
0.58,0.587,0.587,0.58,0.173,0.126,0.111,0.102
0.642,0.637,0.638,0.637,0.274,0.205,0.178,0.183
0.579,0.588,0.59,0.578,0.178,0.096,0.085,0.047
0.611,0.61,0.609,0.609,0.22,0.096,0.076,0.066
0.612,0.609,0.609,0.609,0.218,0.171,0.149,0.157
0.619,0.622,0.621,0.619,0.243,0.121,0.097,0.101
0.588,0.594,0.594,0.588,0.188,0.164,0.145,0.153
0.629,0.631,0.63,0.628,0.262,0.169,0.144,0.14
0.622,0.619,0.619,0.619,0.238,0.151,0.125,0.144
0.639,0.637,0.636,0.636,0.274,0.115,0.086,0.097
0.625,0.624,0.623,0.623,0.247,0.156,0.128,0.15
0.59,0.595,0.595,0.59,0.19,0.095,0.072,0.098
0.623,0.62,0.62,0.62,0.239,0.161,0.135,0.148
0.638,0.634,0.634,0.634,0.268,0.188,0.163,0.157
0.616,0.616,0.614,0.614,0.23,0.159,0.134,0.148
0.637,0.63,0.633,0.631,0.263,0.159,0.132,0.143
0.609,0.607,0.606,0.606,0.213,0.112,0.086,0.117
0.63,0.625,0.626,0.626,0.251,0.196,0.171,0.178
0.626,0.62,0.621,0.62,0.241,0.134,0.104,0.146
0.61,0.611,0.61,0.609,0.221,0.154,0.13,0.146
0.612,0.606,0.607,0.606,0.213,0.097,0.076,0.078
0.606,0.598,0.6,0.598,0.198,0.147,0.131,0.112
0.627,0.62,0.622,0.621,0.242,0.153,0.126,0.149
0.637,0.634,0.634,0.634,0.268,0.184,0.16,0.15
0.611,0.607,0.607,0.607,0.214,0.119,0.099,0.091
0.603,0.596,0.597,0.596,0.193,0.102,0.085,0.073
0.632,0.626,0.627,0.627,0.254,0.172,0.15,0.135
0.628,0.619,0.623,0.619,0.242,0.104,0.077,0.1
0.587,0.58,0.581,0.58,0.161,0.146,0.131,0.134
0.636,0.632,0.632,0.632,0.264,0.189,0.162,0.175
0.6,0.592,0.594,0.592,0.185,0.117,0.103,0.077
0.636,0.631,0.632,0.631,0.263,0.188,0.158,0.186
0.607,0.601,0.602,0.602,0.203,0.125,0.111,0.078
0.596,0.59,0.591,0.59,0.181,0.096,0.081,0.064
0.58,0.571,0.573,0.571,0.145,0.092,0.081,0.066
0.575,0.567,0.568,0.567,0.135,0.047,0.033,0.038
0.579,0.577,0.577,0.577,0.154,0.108,0.094,0.085
0.593,0.588,0.588,0.588,0.176,0.106,0.089,0.089
0.585,0.578,0.579,0.578,0.156,0.141,0.126,0.126
0.577,0.572,0.572,0.572,0.143,0.14,0.13,0.11
0.598,0.591,0.592,0.591,0.182,0.124,0.106,0.106
0.586,0.579,0.58,0.579,0.159,0.076,0.062,0.054
