gen,nevals,avg,std,min,max
0,50,[0.60414 0.1165 ],[0.02722353 0.17594672],[0.541 0.01 ],[0.67  1.108]
1,1,[0.608  0.0726],[0.02710719 0.0325306 ],[0.578 0.014],[0.641 0.108]
2,3,[0.62  0.081],[0.02136352 0.01867619],[0.596 0.059],[0.65  0.108]
3,5,[0.603  0.0708],[0.0139714  0.02841408],[0.58  0.036],[0.618 0.109]
4,5,[0.5962 0.1884],[0.0213579  0.25376414],[0.565 0.024],[0.632 0.694]
5,4,[0.6182 0.047 ],[0.01656985 0.01982927],[0.598 0.024],[0.646 0.075]
6,5,[0.5996 0.0712],[0.01327554 0.0324    ],[0.582 0.035],[0.621 0.124]
7,4,[0.6006 0.0598],[0.01315447 0.03559438],[0.587 0.01 ],[0.618 0.119]
8,2,[0.5966 0.0854],[0.03019006 0.06264375],[0.548 0.01 ],[0.637 0.199]
9,5,[0.6216 0.0918],[0.01986555 0.02777337],[0.591 0.06 ],[0.65  0.132]
10,4,[0.6094 0.1108],[0.01621851 0.02910258],[0.588 0.06 ],[0.634 0.133]
11,4,[0.6028 0.0842],[0.01321212 0.0581529 ],[0.585 0.016],[0.621 0.183]
12,5,[0.6032 0.0812],[0.02173845 0.02945777],[0.574 0.046],[0.638 0.132]
13,4,[0.613  0.0832],[0.01417039 0.03355831],[0.588 0.043],[0.632 0.132]
14,3,[0.6112 0.1014],[0.01788183 0.08363157],[0.588 0.041],[0.639 0.263]
15,4,[0.606  0.1014],[0.01864403 0.08780797],[0.583 0.008],[0.634 0.263]
16,5,[0.613  0.0696],[0.02160555 0.04644394],[0.58  0.017],[0.64  0.142]
17,3,[0.6034 0.0656],[0.01224091 0.06179838],[0.58  0.011],[0.614 0.16 ]
18,2,[0.603 0.102],[0.00807465 0.04047715],[0.589 0.053],[0.614 0.16 ]
19,5,[0.5978 0.0984],[0.02355759 0.01806212],[0.552 0.08 ],[0.619 0.125]
20,5,[0.5962 0.1556],[0.02436719 0.09941348],[0.568 0.057],[0.637 0.29 ]
21,4,[0.6092 0.0584],[0.02137662 0.03722687],[0.578 0.01 ],[0.634 0.111]
22,3,[0.6042 0.0248],[0.01312098 0.02045874],[0.59 0.01],[0.622 0.062]
23,5,[0.6188 0.0704],[0.00861162 0.03335626],[0.603 0.021],[0.627 0.119]
24,2,[0.6108 0.0658],[0.01699882 0.03153665],[0.581 0.021],[0.627 0.109]
25,4,[0.6072 0.041 ],[0.01742871 0.02628307],[0.574 0.004],[0.621 0.08 ]
