gen,nevals,avg,std,min,max
0,50,[0.62372 0.11024],[0.02811337 0.09973235],[0.555 0.005],[0.685 0.708]
1,4,[0.6428 0.1122],[0.0196102  0.05722377],[0.616 0.057],[0.666 0.209]
2,3,[0.6326 0.1048],[0.01748828 0.05814602],[0.619 0.047],[0.666 0.209]
3,4,[0.6404 0.1462],[0.01870401 0.03534629],[0.618 0.106],[0.666 0.209]
4,4,[0.6418 0.1322],[0.01791536 0.02268392],[0.619 0.095],[0.659 0.164]
5,4,[0.639 0.119],[0.03129856 0.04155478],[0.586 0.054],[0.669 0.183]
6,4,[0.6224 0.0986],[0.03595887 0.07127861],[0.581 0.013],[0.669 0.213]
7,5,[0.6212 0.0796],[0.03765315 0.04901265],[0.555 0.024],[0.658 0.161]
8,4,[0.6298 0.0938],[0.02820922 0.05396073],[0.583 0.025],[0.658 0.162]
9,3,[0.639  0.1064],[0.02644239 0.01490772],[0.602 0.084],[0.665 0.123]
10,3,[0.642  0.0992],[0.03325658 0.04911782],[0.576 0.004],[0.665 0.136]
11,4,[0.6602 0.1448],[0.01090688 0.01696349],[0.647 0.128],[0.675 0.172]
12,4,[0.6386 0.1268],[0.03856734 0.06746377],[0.564 0.005],[0.675 0.208]
13,4,[0.6574 0.1604],[0.00781281 0.03907224],[0.645 0.113],[0.668 0.208]
14,2,[0.656 0.152],[0.00626099 0.03621602],[0.645 0.113],[0.663 0.208]
15,4,[0.6466 0.1294],[0.01851054 0.04765543],[0.614 0.068],[0.666 0.208]
16,4,[0.655  0.1234],[0.00935949 0.03410924],[0.643 0.076],[0.666 0.171]
17,1,[0.6456 0.1   ],[0.00949947 0.02635906],[0.634 0.076],[0.663 0.148]
18,3,[0.6514 0.131 ],[0.01107429 0.03732559],[0.634 0.076],[0.663 0.181]
19,5,[0.6474 0.1072],[0.01400857 0.02892335],[0.623 0.062],[0.665 0.146]
20,4,[0.6466 0.1204],[0.00900222 0.02279123],[0.631 0.075],[0.656 0.134]
21,3,[0.6466 0.1224],[0.00859302 0.02611972],[0.631 0.08 ],[0.655 0.158]
22,3,[0.6424 0.1352],[0.00781281 0.02908195],[0.632 0.08 ],[0.654 0.16 ]
23,4,[0.6378 0.136 ],[0.0129213  0.03883813],[0.62  0.064],[0.659 0.175]
24,3,[0.6312 0.1412],[0.0059127  0.01471598],[0.62  0.122],[0.637 0.16 ]
25,3,[0.6304 0.123 ],[0.00749933 0.02488373],[0.62  0.091],[0.643 0.151]
