gen,nevals,avg,std,min,max
0,50,[0.60942 0.1043 ],[0.03548357 0.09769693],[0.529 0.005],[0.662 0.672]
1,4,[0.6102 0.0882],[0.02551392 0.03426602],[0.581 0.047],[0.64  0.147]
2,4,[0.6004 0.0672],[0.02591988 0.05364476],[0.562 0.001],[0.633 0.15 ]
3,3,[0.6048 0.1178],[0.03931615 0.06574314],[0.532 0.002],[0.645 0.197]
4,5,[0.586  0.0612],[0.03113198 0.03754144],[0.536 0.008],[0.629 0.117]
5,4,[0.5764 0.194 ],[0.02997732 0.30873678],[0.536 0.002],[0.609 0.808]
6,4,[0.5854 0.2022],[0.02174029 0.30495403],[0.546 0.012],[0.609 0.808]
7,4,[0.5844 0.032 ],[0.01815048 0.03695403],[0.563 0.005],[0.609 0.105]
8,4,[0.5718 0.103 ],[0.02574801 0.09166024],[0.529 0.012],[0.609 0.245]
9,5,[0.5712 0.0758],[0.02675369 0.05328565],[0.548 0.01 ],[0.62 0.16]
10,5,[0.585  0.0552],[0.02751    0.04695274],[0.538 0.   ],[0.62  0.118]
11,5,[0.5756 0.158 ],[0.03230232 0.23604661],[0.524 0.032],[0.623 0.63 ]
12,5,[0.5856 0.0648],[0.01293986 0.05128509],[0.566 0.016],[0.604 0.151]
13,4,[0.5732 0.0474],[0.02196725 0.0454911 ],[0.538 0.003],[0.602 0.128]
14,3,[0.5752 0.056 ],[0.02307726 0.03913055],[0.547 0.024],[0.602 0.128]
15,3,[0.591 0.097],[0.02791415 0.0585901 ],[0.547 0.024],[0.635 0.18 ]
16,5,[0.5772 0.0718],[0.03213347 0.08796454],[0.539 0.004],[0.619 0.232]
17,5,[0.5922 0.0618],[0.02378571 0.04056304],[0.57  0.035],[0.638 0.142]
18,5,[0.588  0.0502],[0.02917533 0.04966045],[0.555 0.001],[0.635 0.133]
19,4,[0.5946 0.0758],[0.04303301 0.0484413 ],[0.537 0.007],[0.653 0.133]
20,4,[0.569  0.0796],[0.03722902 0.09109248],[0.536 0.007],[0.615 0.248]
21,4,[0.5996 0.0902],[0.03819215 0.08274394],[0.533 0.012],[0.636 0.248]
22,5,[0.6202 0.0768],[0.01631441 0.01699882],[0.598 0.053],[0.646 0.102]
23,5,[0.6138 0.0848],[0.0366082  0.05501418],[0.556 0.015],[0.663 0.142]
24,4,[0.5888 0.2792],[0.03750947 0.37088888],[0.523 0.069],[0.64 1.02]
25,4,[0.6094 0.1208],[0.01776063 0.03031435],[0.591 0.078],[0.641 0.168]
