gen,nevals,avg,std,min,max
0,50,[0.60658 0.0972 ],[0.02782667 0.10790829],[0.542 0.001],[0.656 0.766]
1,5,[0.6278 0.2464],[0.01298307 0.2881594 ],[0.611 0.077],[0.646 0.822]
2,2,[0.6222 0.2474],[0.01427445 0.28736082],[0.606 0.098],[0.639 0.822]
3,4,[0.6134 0.0832],[0.03155059 0.01690444],[0.559 0.053],[0.649 0.101]
4,4,[0.6098 0.0884],[0.03075971 0.04392539],[0.559 0.025],[0.647 0.157]
5,5,[0.6072 0.1278],[0.03926016 0.08862596],[0.556 0.002],[0.653 0.268]
6,4,[0.6112 0.0906],[0.036323   0.05173625],[0.556 0.002],[0.654 0.152]
7,1,[0.6228 0.0796],[0.03435346 0.04967736],[0.556 0.002],[0.654 0.152]
8,4,[0.6254 0.0784],[0.02242855 0.02202362],[0.604 0.052],[0.662 0.108]
9,2,[0.6272 0.0722],[0.02608754 0.01677379],[0.604 0.052],[0.662 0.099]
10,4,[0.6362 0.086 ],[0.01801555 0.02751727],[0.605 0.052],[0.655 0.133]
11,4,[0.6418 0.1066],[0.01850838 0.02911769],[0.605 0.052],[0.654 0.136]
12,3,[0.6262 0.1988],[0.03314453 0.24222585],[0.572 0.052],[0.66  0.682]
13,2,[0.598  0.3086],[0.0284183  0.30547903],[0.572 0.034],[0.649 0.682]
14,3,[0.6092 0.0956],[0.01679762 0.0386916 ],[0.596 0.052],[0.642 0.139]
15,4,[0.634  0.1162],[0.01550484 0.04538458],[0.605 0.052],[0.651 0.183]
16,4,[0.624  0.1178],[0.0297859  0.02038038],[0.568 0.087],[0.651 0.14 ]
17,5,[0.6226 0.1266],[0.01893779 0.0638047 ],[0.602 0.064],[0.653 0.243]
18,4,[0.6224 0.1134],[0.00708802 0.035012  ],[0.613 0.072],[0.63  0.177]
19,3,[0.6082 0.1024],[0.01859462 0.02019505],[0.574 0.069],[0.63  0.129]
20,4,[0.6112 0.094 ],[0.02013355 0.04467214],[0.578 0.04 ],[0.641 0.162]
21,3,[0.6198 0.2804],[0.01378985 0.30858814],[0.605 0.031],[0.641 0.888]
22,4,[0.6138 0.1066],[0.03433599 0.04844626],[0.553 0.028],[0.65  0.162]
23,5,[0.6214 0.123 ],[0.02460569 0.06670232],[0.578 0.013],[0.654 0.196]
24,5,[0.6254 0.1316],[0.01887432 0.04241038],[0.603 0.079],[0.646 0.19 ]
25,5,[0.6364 0.101 ],[0.01168931 0.02527449],[0.622 0.062],[0.65  0.135]
