gen,nevals,avg,std,min,max
0,50,[0.61302 0.10916],[0.02705956 0.03902787],[0.56  0.048],[0.671 0.208]
1,4,[0.5922 0.407 ],[0.0411456  0.41265385],[0.514 0.081],[0.624 1.114]
2,2,[0.6278 0.235 ],[0.02841408 0.205831  ],[0.588 0.112],[0.677 0.642]
3,5,[0.6372 0.1236],[0.01034215 0.04298651],[0.625 0.061],[0.652 0.183]
4,3,[0.6264 0.142 ],[0.01493452 0.0468615 ],[0.609 0.061],[0.65 0.19]
5,3,[0.6196 0.1322],[0.01773809 0.04283643],[0.602 0.061],[0.65 0.19]
6,4,[0.6222 0.1366],[0.02564683 0.03237653],[0.602 0.104],[0.672 0.189]
7,5,[0.6172 0.1212],[0.01428846 0.02457967],[0.605 0.084],[0.644 0.149]
8,4,[0.615  0.0994],[0.01391402 0.05235876],[0.6   0.008],[0.64  0.159]
9,4,[0.612  0.1038],[0.01296148 0.03287796],[0.591 0.069],[0.627 0.152]
10,4,[0.597  0.0974],[0.02568268 0.03366066],[0.568 0.053],[0.638 0.153]
11,4,[0.6256 0.2382],[0.02213233 0.19064354],[0.586 0.106],[0.646 0.614]
12,5,[0.627  0.1216],[0.02760435 0.04511585],[0.577 0.078],[0.661 0.201]
13,4,[0.607 0.119],[0.01982927 0.02868449],[0.585 0.084],[0.639 0.151]
14,3,[0.6112 0.1368],[0.02215762 0.02985565],[0.592 0.084],[0.652 0.171]
15,4,[0.6128 0.143 ],[0.02446549 0.02141962],[0.583 0.109],[0.653 0.171]
16,3,[0.6386 0.1442],[0.01454098 0.02828003],[0.617 0.099],[0.654 0.172]
17,4,[0.6076 0.1498],[0.03238271 0.09544716],[0.572 0.   ],[0.648 0.265]
18,5,[0.6234 0.2658],[0.03022979 0.31880364],[0.592 0.006],[0.668 0.89 ]
19,5,[0.6274 0.1588],[0.03044733 0.05035633],[0.586 0.065],[0.656 0.211]
20,5,[0.6286 0.1374],[0.03239506 0.05393552],[0.583 0.03 ],[0.668 0.173]
21,5,[0.6268 0.1308],[0.01667813 0.02337007],[0.605 0.105],[0.656 0.169]
22,3,[0.6218 0.1092],[0.01010742 0.03561123],[0.605 0.057],[0.636 0.169]
23,4,[0.6098 0.1664],[0.00970361 0.03252445],[0.597 0.108],[0.625 0.195]
24,3,[0.621 0.125],[0.01124278 0.04509102],[0.601 0.037],[0.635 0.156]
25,4,[0.6112 0.124 ],[0.01596747 0.03371646],[0.588 0.069],[0.626 0.159]
