gen,nevals,avg,std,min,max
0,50,[0.6135  0.12026],[0.0337741  0.18938995],[0.555 0.001],[0.672 1.262]
1,4,[0.603  0.0452],[0.02189977 0.03487922],[0.575 0.001],[0.637 0.086]
2,5,[0.5852 0.03  ],[0.01954891 0.01216553],[0.561 0.011],[0.606 0.049]
3,3,[0.5982 0.064 ],[0.0339258  0.04698085],[0.561 0.024],[0.649 0.149]
4,4,[0.605  0.0844],[0.03018609 0.05125856],[0.556 0.022],[0.649 0.149]
5,5,[0.5892 0.044 ],[0.0064622  0.01424079],[0.583 0.02 ],[0.601 0.059]
6,4,[0.6078 0.0546],[0.02028201 0.03676738],[0.582 0.02 ],[0.64  0.117]
7,5,[0.5982 0.0578],[0.03268884 0.04256947],[0.553 0.001],[0.633 0.117]
8,3,[0.621  0.1072],[0.03109341 0.06088152],[0.566 0.019],[0.661 0.201]
9,4,[0.5978 0.078 ],[0.01797109 0.04878934],[0.574 0.031],[0.62 0.17]
10,4,[0.6008 0.1724],[0.01724413 0.26656076],[0.578 0.008],[0.624 0.704]
11,3,[0.6114 0.0574],[0.01770424 0.01569204],[0.585 0.034],[0.634 0.074]
12,5,[0.5686 0.0304],[0.00770973 0.01887432],[0.556 0.   ],[0.577 0.057]
13,4,[0.5886 0.0958],[0.03254904 0.07491168],[0.555 0.029],[0.647 0.238]
14,3,[0.6464 0.117 ],[0.01387948 0.05541841],[0.627 0.029],[0.67  0.186]
15,5,[0.633  0.1072],[0.02710719 0.04938988],[0.579 0.019],[0.649 0.159]
16,4,[0.644  0.1666],[0.00493964 0.02092463],[0.635 0.135],[0.649 0.2  ]
17,4,[0.6474 0.1402],[0.00608605 0.02697703],[0.637 0.098],[0.656 0.168]
18,2,[0.6512 0.1384],[0.00444522 0.02768826],[0.646 0.094],[0.657 0.168]
19,1,[0.6504 0.1402],[0.00431741 0.02196725],[0.646 0.11 ],[0.656 0.168]
20,5,[0.6408 0.1442],[0.01584172 0.01413365],[0.615 0.118],[0.66  0.159]
21,4,[0.6392 0.13  ],[0.03180818 0.03992994],[0.576 0.053],[0.66  0.158]
22,5,[0.6536 0.1186],[0.00960417 0.03238889],[0.64 0.08],[0.668 0.17 ]
23,5,[0.6512 0.1244],[0.00331059 0.04652139],[0.647 0.072],[0.656 0.193]
24,4,[0.6446 0.1162],[0.03200375 0.06048934],[0.581 0.016],[0.667 0.193]
25,4,[0.6418 0.0934],[0.02702887 0.06394247],[0.59  0.001],[0.662 0.188]
