gen,nevals,avg,std,min,max
0,50,[0.61388 0.08964],[0.02797187 0.14554625],[0.545 0.001],[0.672 1.068]
1,5,[0.636 0.092],[0.0247548  0.02468198],[0.593 0.051],[0.667 0.123]
2,4,[0.6392 0.0792],[0.00511468 0.03371884],[0.634 0.029],[0.649 0.123]
3,3,[0.636  0.0706],[0.01167904 0.04643533],[0.614 0.004],[0.649 0.123]
4,4,[0.64   0.1022],[0.00517687 0.03590209],[0.634 0.035],[0.648 0.143]
5,5,[0.633  0.0968],[0.01313012 0.03421345],[0.621 0.067],[0.655 0.159]
6,4,[0.6294 0.056 ],[0.02487247 0.01787736],[0.587 0.024],[0.656 0.072]
7,5,[0.6194 0.0696],[0.02718529 0.03075451],[0.573 0.026],[0.658 0.116]
8,3,[0.6322 0.0764],[0.01321212 0.04625408],[0.618 0.031],[0.653 0.164]
9,3,[0.622  0.0782],[0.02299565 0.0493291 ],[0.587 0.021],[0.653 0.164]
10,5,[0.6152 0.0714],[0.01948743 0.03439535],[0.59  0.025],[0.645 0.127]
11,4,[0.6444 0.072 ],[0.01430524 0.03784178],[0.621 0.025],[0.663 0.127]
12,4,[0.6404 0.0978],[0.01276871 0.01325745],[0.629 0.083],[0.663 0.121]
13,4,[0.6478 0.0898],[0.01199    0.01235152],[0.628 0.075],[0.663 0.105]
14,4,[0.6488 0.1088],[0.01309045 0.01741723],[0.632 0.081],[0.665 0.131]
15,3,[0.6406 0.0906],[0.01228983 0.01217539],[0.632 0.075],[0.665 0.107]
16,4,[0.6376 0.0634],[0.00608605 0.0262267 ],[0.629 0.024],[0.645 0.088]
17,4,[0.638  0.0458],[0.00723878 0.02161851],[0.63  0.024],[0.649 0.085]
18,4,[0.6338 0.048 ],[0.00391918 0.0317805 ],[0.628 0.013],[0.64  0.095]
19,3,[0.6352 0.0768],[0.0082801  0.05595856],[0.628 0.013],[0.651 0.165]
20,4,[0.6466 0.1068],[0.00976934 0.0458624 ],[0.636 0.032],[0.663 0.165]
21,5,[0.63   0.0994],[0.01942164 0.05665898],[0.595 0.024],[0.65  0.171]
22,4,[0.6288 0.071 ],[0.02331008 0.01982927],[0.584 0.037],[0.65  0.096]
23,4,[0.6212 0.2124],[0.03861813 0.28787053],[0.545 0.014],[0.651 0.778]
24,5,[0.6048 0.0788],[0.02373521 0.06876162],[0.583 0.011],[0.641 0.198]
25,4,[0.6076 0.0686],[0.02417933 0.06841228],[0.576 0.009],[0.633 0.195]
