gen,nevals,avg,std,min,max
0,50,[0.61624 0.09744],[0.02832282 0.10842364],[0.537 0.004],[0.666 0.804]
1,4,[0.6046 0.0874],[0.01778314 0.03860881],[0.59  0.035],[0.639 0.124]
2,4,[0.6094 0.0796],[0.01040385 0.03987781],[0.59 0.01],[0.619 0.119]
3,5,[0.6078 0.1   ],[0.01296765 0.0305745 ],[0.586 0.042],[0.624 0.123]
4,3,[0.604  0.0884],[0.00935949 0.02254418],[0.586 0.051],[0.612 0.121]
5,5,[0.6142 0.062 ],[0.01831284 0.02066882],[0.59  0.026],[0.646 0.086]
6,3,[0.6162 0.093 ],[0.01636337 0.04325737],[0.591 0.054],[0.641 0.174]
7,4,[0.6006 0.1042],[0.02040196 0.04447201],[0.574 0.046],[0.626 0.166]
8,4,[0.5888 0.0926],[0.00702567 0.04400273],[0.58  0.019],[0.596 0.132]
9,4,[0.5958 0.0722],[0.0069685  0.02007386],[0.586 0.036],[0.605 0.09 ]
10,4,[0.5994 0.0774],[0.00781281 0.04014773],[0.586 0.009],[0.609 0.118]
11,4,[0.5936 0.1114],[0.005004   0.05372001],[0.587 0.009],[0.6   0.163]
12,4,[0.598  0.1154],[0.01568439 0.04064776],[0.58  0.072],[0.626 0.166]
13,2,[0.6028 0.0814],[0.01632667 0.02589672],[0.58 0.04],[0.626 0.119]
14,2,[0.6102 0.0656],[0.01784825 0.02903515],[0.58  0.015],[0.626 0.093]
15,5,[0.6074 0.0502],[0.01702469 0.027874  ],[0.587 0.021],[0.633 0.099]
16,3,[0.621  0.0622],[0.01634625 0.02424376],[0.604 0.041],[0.652 0.109]
17,3,[0.614  0.0548],[0.02826305 0.01894624],[0.576 0.035],[0.652 0.091]
18,5,[0.6262 0.0756],[0.02188515 0.02249978],[0.59  0.039],[0.65  0.103]
19,5,[0.6352 0.0526],[0.01522367 0.01596997],[0.612 0.034],[0.653 0.072]
20,1,[0.6276 0.0462],[0.01462327 0.01602997],[0.612 0.034],[0.651 0.076]
21,5,[0.6168 0.0644],[0.01384774 0.05284165],[0.6   0.006],[0.638 0.146]
22,5,[0.613  0.1008],[0.01188276 0.05093682],[0.601 0.015],[0.633 0.158]
23,4,[0.61  0.064],[0.01457395 0.03668787],[0.592 0.015],[0.631 0.114]
24,3,[0.6056 0.0566],[0.01820549 0.02729542],[0.587 0.015],[0.634 0.096]
25,2,[0.5914 0.0852],[0.02589672 0.04863497],[0.555 0.028],[0.636 0.165]
