gen,nevals,avg,std,min,max
0,50,[0.60932 0.10942],[0.02852539 0.1382346 ],[0.544 0.002],[0.655 1.02 ]
1,3,[0.5964 0.0942],[0.01433318 0.03518181],[0.58  0.036],[0.612 0.133]
2,4,[0.6196 0.0776],[0.01670449 0.03582513],[0.596 0.04 ],[0.646 0.133]
3,5,[0.6314 0.0916],[0.01564097 0.0396313 ],[0.612 0.054],[0.652 0.167]
4,2,[0.6234 0.0828],[0.01295531 0.01958979],[0.604 0.054],[0.637 0.111]
5,3,[0.6378 0.094 ],[0.00604649 0.02233383],[0.632 0.06 ],[0.649 0.119]
6,5,[0.6392 0.102 ],[0.00541849 0.03224903],[0.634 0.047],[0.649 0.137]
7,5,[0.6432 0.1008],[0.00584466 0.02199454],[0.635 0.069],[0.652 0.124]
8,5,[0.6318 0.1044],[0.00844748 0.02199636],[0.622 0.063],[0.646 0.123]
9,3,[0.6354 0.1074],[0.00793977 0.01459589],[0.626 0.089],[0.646 0.131]
10,4,[0.6236 0.082 ],[0.02187784 0.03555278],[0.585 0.013],[0.646 0.112]
11,4,[0.6242 0.0798],[0.02563123 0.02465279],[0.574 0.038],[0.646 0.108]
12,5,[0.6172 0.072 ],[0.01370255 0.01442221],[0.591 0.049],[0.627 0.093]
13,5,[0.6292 0.11  ],[0.01156547 0.02080385],[0.608 0.077],[0.641 0.129]
14,3,[0.6274 0.095 ],[0.00293939 0.02462519],[0.625 0.071],[0.633 0.127]
15,5,[0.6282 0.1072],[0.01090688 0.03196498],[0.607 0.047],[0.637 0.137]
16,3,[0.6244 0.0952],[0.020529   0.03126276],[0.596 0.047],[0.653 0.13 ]
17,4,[0.6278 0.1142],[0.01836736 0.04310174],[0.596 0.062],[0.653 0.187]
18,4,[0.624  0.1334],[0.01899474 0.04781046],[0.596 0.075],[0.645 0.208]
19,5,[0.6348 0.104 ],[0.00986712 0.02930529],[0.618 0.061],[0.643 0.136]
20,4,[0.6232 0.1106],[0.02060485 0.07120843],[0.586 0.053],[0.642 0.247]
21,2,[0.635  0.0816],[0.01501999 0.02017523],[0.605 0.062],[0.644 0.116]
22,5,[0.6154 0.0926],[0.02939796 0.07962562],[0.559 0.002],[0.639 0.208]
23,4,[0.6058 0.0468],[0.01901999 0.03019536],[0.573 0.002],[0.628 0.083]
24,3,[0.5994 0.1116],[0.02700074 0.07317541],[0.573 0.038],[0.646 0.219]
25,2,[0.6238 0.12  ],[0.0237773  0.04436665],[0.593 0.075],[0.646 0.174]
