gen,nevals,avg,std,min,max
0,50,[0.6128  0.08206],[0.02409896 0.11560665],[0.562 0.003],[0.657 0.798]
1,4,[0.613  0.0642],[0.03028531 0.01672603],[0.57  0.038],[0.653 0.087]
2,4,[0.6054 0.2   ],[0.02463006 0.30073044],[0.565 0.019],[0.641 0.8  ]
3,4,[0.6066 0.2176],[0.02810409 0.29243981],[0.565 0.03 ],[0.651 0.8  ]
4,5,[0.6148 0.0658],[0.0354367  0.03099935],[0.57  0.018],[0.675 0.108]
5,5,[0.6058 0.0748],[0.02286832 0.01936388],[0.589 0.044],[0.65  0.102]
6,3,[0.6068 0.0784],[0.02210339 0.02174029],[0.589 0.041],[0.65  0.102]
7,2,[0.611  0.0614],[0.02071714 0.03450565],[0.589 0.006],[0.649 0.102]
8,2,[0.6184 0.0688],[0.02536612 0.02016333],[0.59  0.041],[0.649 0.089]
9,5,[0.6184 0.0602],[0.04298186 0.02541968],[0.572 0.019],[0.67  0.094]
10,5,[0.6318 0.0764],[0.03405525 0.03925608],[0.588 0.013],[0.674 0.137]
11,4,[0.629 0.034],[0.03211853 0.03046309],[0.587 0.007],[0.667 0.08 ]
12,4,[0.6372 0.062 ],[0.0290682  0.03309985],[0.595 0.022],[0.667 0.104]
13,4,[0.6398 0.075 ],[0.0310316  0.05152087],[0.594 0.006],[0.667 0.142]
14,4,[0.645  0.0938],[0.02506791 0.04882376],[0.603 0.033],[0.671 0.178]
15,2,[0.6494 0.085 ],[0.01966316 0.05607852],[0.623 0.017],[0.671 0.178]
16,5,[0.6468 0.0718],[0.0235491  0.04244714],[0.602 0.007],[0.672 0.126]
17,4,[0.6474 0.0606],[0.02330322 0.0392306 ],[0.602 0.002],[0.666 0.111]
18,5,[0.6558 0.0554],[0.02719853 0.02510458],[0.602 0.021],[0.674 0.08 ]
19,4,[0.6362 0.053 ],[0.02964051 0.037502  ],[0.6 0. ],[0.674 0.086]
20,3,[0.646  0.0818],[0.03341257 0.00541849],[0.598 0.075],[0.674 0.091]
21,4,[0.66   0.0708],[0.02917533 0.03119872],[0.602 0.015],[0.68  0.111]
22,3,[0.6574 0.0838],[0.01938659 0.02455524],[0.628 0.039],[0.68  0.111]
23,5,[0.6512 0.045 ],[0.02318103 0.02738613],[0.605 0.001],[0.666 0.084]
24,4,[0.65   0.0666],[0.0191729  0.04935423],[0.613 0.001],[0.665 0.129]
25,3,[0.6602 0.088 ],[0.00538145 0.03041052],[0.65  0.042],[0.665 0.135]
