precision,recall,f1score,mcc,avg_stat_par,avg_eq_odds,avg_ao,wc_stat_par,wc_eq_odds,wc_ao,acc,model,fairness_method
0.8417242748049024,0.8482346871084249,0.8425512727405097,0.5684188017784664,0.1465,0.1305,0.094,0.226,0.231,0.158,0.8482346871084249,logreg,NO_ONE
0.8263450949182604,0.8347460750350114,0.8271743874351309,0.525187512117603,0.14600000000000002,0.16949999999999998,0.11399999999999999,0.223,0.245,0.168,0.8347460750350114,svm,NO_ONE
0.8375454485840632,0.8424117343554213,0.8392120726078736,0.5607685554601054,0.15150000000000002,0.08349999999999999,0.0775,0.251,0.232,0.173,0.8424117343554213,forest,NO_ONE
0.8188626641807758,0.8247217513083217,0.8209933992623624,0.5104503418093813,0.1565,0.1545,0.113,0.242,0.29,0.2,0.8247217513083217,knn,NO_ONE
0.8126578897042823,0.814402594530847,0.8134834803043244,0.4952576356043722,0.1275,0.022,0.042,0.213,0.118,0.102,0.814402594530847,tree,NO_ONE
