precision,recall,f1score,mcc,avg_stat_par,avg_eq_odds,avg_ao,wc_stat_par,wc_eq_odds,wc_ao,acc,model,fairness_method
0.8427157305539538,0.8491928945234761,0.8432147951452476,0.5719468522916146,0.136,0.096,0.0745,0.216,0.19,0.135,0.8491928945234761,logreg,NO_ONE
0.8264237184223775,0.8348934915604039,0.8267740960986204,0.5260240272777515,0.1235,0.0885,0.0685,0.204,0.203,0.142,0.8348934915604039,svm,NO_ONE
0.8378379203085076,0.8435173582958649,0.8394217882391269,0.5620943489780779,0.1315,0.0395,0.04,0.225,0.219,0.135,0.8435173582958649,forest,NO_ONE
0.8124604511378956,0.8195621729195843,0.8148283414253127,0.49429057484537015,0.1365,0.08099999999999999,0.07450000000000001,0.231,0.25,0.181,0.8195621729195843,knn,NO_ONE
0.8113289114476975,0.8142551780054544,0.8126512273011954,0.4933262742363028,0.1235,0.040999999999999995,0.045000000000000005,0.217,0.149,0.124,0.8142551780054544,tree,NO_ONE
