precision,recall,f1score,mcc,avg_stat_par,avg_eq_odds,avg_ao,wc_stat_par,wc_eq_odds,wc_ao,acc,model,fairness_method
0.8424414707996907,0.8486769366846023,0.8434860563284683,0.5712867627629754,0.15,0.1105,0.0865,0.238,0.235,0.166,0.8486769366846023,logreg,NO_ONE
0.8275936332277987,0.8356305741873664,0.8286938977725056,0.5296767818184686,0.14100000000000001,0.1215,0.09,0.227,0.244,0.171,0.8356305741873664,svm,NO_ONE
0.8373449660212432,0.8419694847792437,0.8389908672169127,0.5606190727819025,0.1485,0.053,0.061,0.248,0.211,0.162,0.8419694847792437,forest,NO_ONE
0.8138311659228005,0.8198570059703693,0.8160726160722325,0.4971761057463419,0.1545,0.13,0.10250000000000001,0.253,0.31,0.217,0.8198570059703693,knn,NO_ONE
0.8185025603652838,0.8189725068180143,0.8187340935541061,0.5112834785266345,0.1365,0.021,0.044000000000000004,0.228,0.111,0.101,0.8189725068180143,tree,NO_ONE
