,Accuracy,Recall,Precision,F1,MCC,SPD,AOD,EOD,Run
55,0.655,0.651,0.652,0.651,0.302,0.142,0.125,0.096,17
56,0.65,0.645,0.647,0.645,0.291,0.189,0.174,0.141,17
57,0.662,0.655,0.659,0.656,0.314,0.143,0.125,0.101,17
58,0.676,0.669,0.673,0.669,0.342,0.168,0.15,0.109,17
59,0.67,0.665,0.667,0.665,0.332,0.187,0.17,0.129,17
60,0.632,0.627,0.63,0.627,0.256,0.149,0.13,0.095,19
61,0.673,0.672,0.672,0.672,0.344,0.141,0.116,0.057,19
62,0.669,0.664,0.667,0.664,0.331,0.18,0.156,0.102,19
63,0.666,0.661,0.664,0.661,0.325,0.181,0.155,0.119,19
64,0.607,0.604,0.604,0.604,0.208,0.117,0.102,0.068,19
65,0.657,0.65,0.656,0.649,0.306,0.168,0.145,0.1,19
66,0.652,0.648,0.651,0.648,0.299,0.188,0.165,0.147,18
67,0.67,0.667,0.669,0.667,0.336,0.183,0.159,0.125,18
68,0.632,0.628,0.63,0.627,0.258,0.161,0.142,0.121,18
69,0.641,0.637,0.639,0.637,0.276,0.138,0.117,0.099,18
70,0.649,0.643,0.649,0.642,0.292,0.194,0.178,0.115,18
71,0.671,0.666,0.671,0.667,0.337,0.158,0.137,0.085,18
72,0.653,0.649,0.649,0.649,0.298,0.198,0.172,0.159,2
73,0.658,0.655,0.655,0.655,0.31,0.189,0.162,0.146,2
74,0.645,0.636,0.64,0.637,0.276,0.167,0.144,0.122,2
75,0.653,0.652,0.65,0.651,0.302,0.173,0.14,0.158,2
76,0.638,0.637,0.636,0.636,0.273,0.181,0.156,0.147,2
77,0.626,0.621,0.621,0.621,0.242,0.135,0.116,0.094,2
78,0.645,0.64,0.642,0.64,0.282,0.136,0.102,0.112,3
79,0.641,0.636,0.638,0.636,0.274,0.175,0.144,0.146,3
80,0.663,0.66,0.661,0.66,0.321,0.197,0.161,0.154,3
81,0.599,0.597,0.597,0.597,0.194,0.152,0.135,0.102,3
82,0.637,0.63,0.634,0.63,0.264,0.124,0.09,0.119,3
83,0.651,0.644,0.649,0.645,0.293,0.204,0.175,0.154,3
84,0.662,0.659,0.661,0.66,0.321,0.158,0.134,0.078,1
85,0.657,0.658,0.658,0.657,0.317,0.13,0.104,0.066,1
86,0.629,0.625,0.628,0.624,0.253,0.127,0.107,0.075,1
87,0.672,0.666,0.674,0.666,0.34,0.161,0.135,0.091,1
88,0.657,0.653,0.656,0.653,0.309,0.132,0.106,0.079,1
89,0.613,0.611,0.611,0.611,0.222,0.053,0.032,0.027,1
90,0.654,0.653,0.653,0.653,0.306,0.128,0.103,0.065,0
91,0.644,0.639,0.643,0.639,0.282,0.137,0.115,0.072,0
92,0.647,0.643,0.645,0.643,0.288,0.152,0.131,0.081,0
93,0.648,0.644,0.646,0.644,0.291,0.119,0.098,0.038,0
94,0.657,0.657,0.657,0.657,0.314,0.192,0.167,0.131,0
95,0.655,0.648,0.658,0.647,0.306,0.143,0.121,0.062,0
96,0.669,0.662,0.669,0.662,0.331,0.167,0.14,0.084,4
97,0.656,0.655,0.655,0.655,0.31,0.181,0.15,0.133,4
98,0.667,0.664,0.664,0.664,0.329,0.164,0.13,0.116,4
99,0.642,0.635,0.64,0.635,0.275,0.147,0.119,0.107,4
100,0.671,0.661,0.673,0.66,0.334,0.141,0.115,0.053,4
101,0.671,0.666,0.669,0.666,0.335,0.165,0.134,0.095,4
102,0.662,0.656,0.661,0.656,0.317,0.17,0.151,0.104,5
103,0.655,0.65,0.653,0.65,0.302,0.186,0.166,0.139,5
104,0.646,0.642,0.644,0.642,0.285,0.167,0.152,0.098,5
105,0.641,0.636,0.638,0.637,0.274,0.141,0.124,0.089,5
106,0.658,0.658,0.657,0.657,0.315,0.148,0.127,0.094,5
107,0.629,0.628,0.627,0.628,0.255,0.155,0.142,0.087,5
108,0.659,0.656,0.654,0.655,0.311,0.165,0.147,0.079,7
109,0.659,0.652,0.652,0.652,0.304,0.164,0.144,0.088,7
110,0.661,0.656,0.655,0.655,0.31,0.164,0.146,0.082,7
111,0.651,0.647,0.646,0.646,0.293,0.171,0.148,0.113,7
112,0.668,0.659,0.661,0.66,0.32,0.201,0.183,0.113,7
113,0.662,0.655,0.656,0.655,0.311,0.162,0.141,0.089,7
114,0.673,0.667,0.671,0.668,0.338,0.171,0.142,0.079,6
115,0.657,0.655,0.655,0.655,0.311,0.172,0.143,0.1,6
116,0.638,0.631,0.635,0.631,0.266,0.137,0.108,0.102,6
117,0.666,0.657,0.665,0.657,0.321,0.18,0.154,0.093,6
118,0.675,0.668,0.674,0.669,0.342,0.139,0.103,0.081,6
119,0.657,0.654,0.655,0.654,0.308,0.137,0.105,0.081,6
