accuracy,recall,precision,f1,mcc,spd,aod,eod
0.713,0.603,0.681,0.603,0.274,0.095,0.072,0.113
0.74,0.647,0.719,0.656,0.358,0.105,0.094,0.083
0.703,0.643,0.657,0.648,0.3,0.065,0.071,0.006
0.727,0.618,0.708,0.622,0.314,0.125,0.139,0.059
0.737,0.636,0.719,0.644,0.346,0.085,0.07,0.074
0.713,0.619,0.672,0.624,0.287,0.05,0.034,0.046
0.717,0.611,0.685,0.613,0.286,0.05,0.04,0.037
0.733,0.629,0.718,0.635,0.335,0.07,0.046,0.082
0.693,0.62,0.642,0.625,0.261,0.02,0.009,0.005
0.73,0.624,0.713,0.628,0.324,0.045,0.031,0.036
0.747,0.649,0.736,0.659,0.375,0.065,0.057,0.036
0.733,0.668,0.695,0.676,0.362,0.145,0.126,0.133
0.747,0.657,0.727,0.668,0.378,0.005,0.022,0.014
0.73,0.629,0.707,0.635,0.327,0.07,0.053,0.067
0.73,0.66,0.691,0.669,0.35,0.1,0.09,0.072
0.74,0.636,0.731,0.644,0.355,0.055,0.041,0.043
0.737,0.676,0.699,0.683,0.374,0.04,0.017,0.034
0.727,0.624,0.702,0.629,0.316,0.03,0.006,0.044
0.71,0.64,0.664,0.647,0.304,0.06,0.027,0.088
0.733,0.636,0.71,0.644,0.338,0.1,0.099,0.06
0.703,0.614,0.655,0.619,0.266,0.025,0.012,0.017
0.73,0.624,0.713,0.628,0.324,0.045,0.042,0.013
0.75,0.68,0.72,0.691,0.398,0.05,0.043,0.009
0.723,0.632,0.688,0.639,0.315,0.06,0.054,0.031
0.73,0.631,0.705,0.638,0.328,0.045,0.04,0.014
0.733,0.636,0.71,0.644,0.338,0.07,0.055,0.06
0.7,0.601,0.651,0.604,0.247,0.075,0.066,0.062
0.717,0.606,0.689,0.606,0.283,0.07,0.074,0.029
0.74,0.649,0.716,0.659,0.359,0.11,0.104,0.075
0.707,0.611,0.661,0.616,0.268,0.02,0.016,0.062
0.72,0.608,0.698,0.609,0.293,0.09,0.068,0.104
0.703,0.622,0.655,0.628,0.275,0.085,0.087,0.041
0.777,0.69,0.779,0.706,0.46,0.085,0.074,0.05
0.723,0.621,0.695,0.626,0.307,0.055,0.056,0.014
0.727,0.624,0.702,0.629,0.316,0.03,0.006,0.044
0.723,0.613,0.703,0.615,0.303,0.085,0.06,0.104
0.71,0.606,0.671,0.608,0.269,0.1,0.11,0.045
0.723,0.65,0.683,0.658,0.331,0.095,0.063,0.117
0.713,0.603,0.681,0.603,0.274,0.035,0.005,0.067
0.717,0.619,0.68,0.624,0.292,0.095,0.083,0.084
0.713,0.606,0.679,0.607,0.276,0.055,0.059,0.014
0.73,0.624,0.713,0.628,0.324,0.06,0.043,0.059
0.72,0.632,0.681,0.639,0.309,0.015,0.006,0.007
0.707,0.625,0.66,0.631,0.282,0.03,0.014,0.026
0.737,0.636,0.719,0.644,0.346,0.07,0.08,0.006
0.72,0.619,0.688,0.623,0.299,0.125,0.12,0.098
0.733,0.626,0.721,0.631,0.334,0.005,0.02,0.02
0.73,0.666,0.691,0.673,0.355,0.02,0.011,0.034
0.74,0.636,0.731,0.644,0.355,0.055,0.041,0.043
0.693,0.596,0.639,0.598,0.232,0.11,0.093,0.116
0.757,0.696,0.726,0.706,0.421,0.005,0.019,0.005
0.727,0.671,0.687,0.677,0.357,0.0,0.027,0.005
0.75,0.651,0.744,0.662,0.384,0.005,0.018,0.026
0.73,0.624,0.713,0.628,0.324,0.105,0.109,0.059
0.737,0.634,0.723,0.641,0.345,0.065,0.049,0.059
0.727,0.626,0.7,0.632,0.318,0.08,0.061,0.083
0.72,0.613,0.692,0.616,0.295,0.055,0.033,0.067
0.707,0.601,0.665,0.602,0.258,0.09,0.075,0.091
0.717,0.616,0.681,0.621,0.29,0.045,0.028,0.045
0.74,0.655,0.712,0.665,0.362,0.105,0.103,0.061
0.75,0.644,0.757,0.652,0.384,0.005,0.006,0.05
0.717,0.608,0.687,0.61,0.285,0.09,0.075,0.09
0.717,0.629,0.676,0.636,0.301,0.05,0.054,0.082
0.73,0.637,0.701,0.645,0.331,0.01,0.016,0.022
0.73,0.616,0.725,0.617,0.323,0.015,0.01,0.011
0.757,0.675,0.737,0.688,0.407,0.07,0.074,0.007
0.737,0.634,0.723,0.641,0.345,0.065,0.059,0.036
0.73,0.647,0.695,0.656,0.339,0.09,0.103,0.016
0.75,0.644,0.757,0.652,0.384,0.055,0.03,0.065
0.733,0.642,0.705,0.651,0.341,0.11,0.109,0.068
0.747,0.673,0.717,0.684,0.387,0.01,0.037,0.007
0.72,0.621,0.686,0.627,0.301,0.145,0.153,0.091
0.723,0.619,0.697,0.623,0.306,0.08,0.079,0.044
0.727,0.639,0.692,0.648,0.327,0.045,0.024,0.046
0.697,0.599,0.645,0.601,0.239,0.055,0.072,0.014
0.727,0.647,0.689,0.656,0.334,0.135,0.123,0.116
0.717,0.616,0.681,0.621,0.29,0.135,0.149,0.068
0.76,0.667,0.756,0.68,0.413,0.07,0.048,0.066
0.717,0.616,0.681,0.621,0.29,0.105,0.105,0.068
0.713,0.598,0.687,0.595,0.27,0.01,0.006,0.013
0.74,0.66,0.709,0.67,0.366,0.085,0.059,0.092
0.697,0.601,0.645,0.604,0.242,0.06,0.051,0.048
0.717,0.611,0.685,0.613,0.286,0.08,0.094,0.014
0.74,0.639,0.727,0.647,0.355,0.045,0.029,0.036
0.74,0.644,0.721,0.653,0.357,0.055,0.039,0.044
0.733,0.629,0.718,0.635,0.335,0.055,0.035,0.059
0.737,0.642,0.714,0.65,0.348,0.08,0.058,0.083
0.737,0.636,0.719,0.644,0.346,0.025,0.004,0.029
0.747,0.654,0.73,0.665,0.377,0.105,0.111,0.044
0.743,0.652,0.723,0.662,0.368,0.04,0.019,0.037
0.74,0.647,0.719,0.656,0.358,0.075,0.071,0.037
0.723,0.613,0.703,0.615,0.303,0.055,0.047,0.036
0.727,0.629,0.698,0.636,0.319,0.04,0.037,0.007
0.713,0.616,0.673,0.621,0.284,0.03,0.023,0.008
0.75,0.657,0.737,0.668,0.386,0.065,0.059,0.029
0.73,0.613,0.73,0.613,0.322,0.01,0.01,0.027
0.74,0.639,0.727,0.647,0.355,0.075,0.062,0.059
0.717,0.614,0.683,0.617,0.288,0.055,0.04,0.053
0.73,0.621,0.717,0.625,0.324,0.145,0.143,0.112
0.733,0.61,0.754,0.607,0.335,0.11,0.126,0.041
0.74,0.641,0.724,0.65,0.356,0.11,0.106,0.074
0.74,0.641,0.724,0.65,0.356,0.005,0.005,0.017
0.737,0.644,0.712,0.653,0.35,0.085,0.079,0.053
0.72,0.606,0.701,0.605,0.291,0.16,0.167,0.112
0.72,0.658,0.678,0.665,0.335,0.095,0.079,0.081
0.73,0.621,0.717,0.625,0.324,0.085,0.076,0.066
0.727,0.621,0.705,0.625,0.315,0.07,0.04,0.097
0.747,0.625,0.789,0.627,0.381,0.035,0.018,0.032
0.73,0.626,0.71,0.632,0.325,0.065,0.053,0.051
0.737,0.668,0.701,0.677,0.367,0.055,0.03,0.056
0.743,0.641,0.735,0.65,0.365,0.08,0.056,0.089
0.697,0.578,0.651,0.57,0.217,0.12,0.133,0.067
0.727,0.605,0.73,0.602,0.312,0.055,0.053,0.026
0.733,0.615,0.741,0.616,0.333,0.0,0.018,0.003
0.74,0.66,0.709,0.67,0.366,0.085,0.059,0.092
0.76,0.685,0.737,0.698,0.419,0.042,0.049,0.016
0.727,0.65,0.688,0.659,0.336,0.047,0.06,0.017
0.72,0.637,0.68,0.645,0.314,0.053,0.077,0.031
0.74,0.644,0.721,0.653,0.357,0.041,0.048,0.009
0.707,0.593,0.67,0.59,0.252,0.004,0.01,0.031
0.717,0.624,0.677,0.63,0.297,0.03,0.034,0.009
0.73,0.637,0.701,0.645,0.331,0.07,0.081,0.013
0.733,0.631,0.715,0.638,0.336,0.032,0.054,0.045
0.717,0.6,0.695,0.598,0.28,0.02,0.043,0.053
0.72,0.603,0.705,0.601,0.29,0.025,0.057,0.067
0.757,0.667,0.745,0.68,0.405,0.07,0.105,0.045
0.71,0.588,0.687,0.58,0.256,0.04,0.06,0.023
0.73,0.621,0.717,0.625,0.324,0.043,0.064,0.031
0.743,0.686,0.708,0.693,0.393,0.01,0.025,0.069
0.727,0.618,0.708,0.622,0.314,0.009,0.028,0.06
0.74,0.639,0.727,0.647,0.355,0.018,0.028,0.038
0.743,0.639,0.739,0.647,0.364,0.048,0.055,0.001
0.757,0.675,0.737,0.688,0.407,0.02,0.007,0.09
0.693,0.628,0.644,0.633,0.271,0.088,0.088,0.056
0.727,0.616,0.712,0.618,0.313,0.092,0.117,0.014
0.753,0.659,0.744,0.671,0.395,0.041,0.05,0.016
0.723,0.637,0.686,0.645,0.319,0.039,0.049,0.016
0.707,0.585,0.677,0.577,0.246,0.023,0.009,0.075
0.723,0.619,0.697,0.623,0.306,0.008,0.023,0.053
0.733,0.655,0.699,0.664,0.351,0.028,0.066,0.09
0.743,0.665,0.714,0.676,0.376,0.062,0.056,0.035
0.73,0.65,0.694,0.659,0.341,0.077,0.108,0.024
0.74,0.668,0.706,0.678,0.372,0.051,0.071,0.031
0.76,0.683,0.739,0.696,0.418,0.067,0.104,0.053
0.757,0.675,0.737,0.688,0.407,0.083,0.113,0.023
0.73,0.655,0.693,0.664,0.346,0.086,0.085,0.05
0.76,0.68,0.741,0.693,0.417,0.034,0.061,0.068
0.727,0.611,0.72,0.61,0.312,0.004,0.009,0.06
0.723,0.653,0.682,0.661,0.334,0.095,0.141,0.039
0.737,0.631,0.726,0.637,0.344,0.033,0.048,0.031
0.74,0.639,0.727,0.647,0.355,0.062,0.093,0.038
0.737,0.623,0.74,0.626,0.344,0.02,0.029,0.03
0.717,0.593,0.708,0.585,0.278,0.036,0.057,0.03
0.72,0.606,0.701,0.605,0.291,0.029,0.046,0.031
0.737,0.655,0.705,0.665,0.356,0.058,0.083,0.031
0.723,0.624,0.693,0.629,0.309,0.075,0.109,0.023
0.75,0.657,0.737,0.668,0.386,0.051,0.078,0.045
0.727,0.624,0.702,0.629,0.316,0.003,0.005,0.031
0.74,0.649,0.716,0.659,0.359,0.064,0.068,0.021
0.74,0.662,0.708,0.673,0.368,0.057,0.095,0.061
0.733,0.665,0.696,0.674,0.36,0.031,0.073,0.098
0.73,0.647,0.695,0.656,0.339,0.087,0.13,0.039
0.72,0.592,0.726,0.583,0.289,0.051,0.073,0.015
0.747,0.662,0.723,0.674,0.38,0.073,0.115,0.053
0.727,0.645,0.69,0.653,0.331,0.067,0.094,0.024
0.74,0.636,0.731,0.644,0.355,0.072,0.084,0.014
0.717,0.614,0.683,0.617,0.288,0.027,0.038,0.023
0.743,0.665,0.714,0.676,0.376,0.048,0.077,0.053
0.69,0.594,0.634,0.596,0.224,0.03,0.031,0.005
0.727,0.626,0.7,0.632,0.318,0.037,0.026,0.028
0.69,0.591,0.634,0.592,0.221,0.033,0.034,0.054
0.73,0.626,0.71,0.632,0.325,0.037,0.062,0.045
0.727,0.624,0.702,0.629,0.316,0.047,0.07,0.031
0.73,0.647,0.695,0.656,0.339,0.073,0.109,0.039
0.747,0.654,0.73,0.665,0.377,0.045,0.043,0.014
0.723,0.619,0.697,0.623,0.306,0.008,0.013,0.031
0.703,0.588,0.664,0.583,0.24,0.053,0.062,0.014
0.733,0.658,0.698,0.667,0.353,0.047,0.077,0.054
0.743,0.662,0.715,0.673,0.374,0.014,0.045,0.09
0.73,0.626,0.71,0.632,0.325,0.023,0.051,0.068
0.7,0.599,0.651,0.6,0.244,0.003,0.001,0.031
0.74,0.657,0.711,0.668,0.364,0.063,0.097,0.046
0.75,0.673,0.724,0.684,0.393,0.033,0.061,0.068
0.733,0.626,0.721,0.631,0.334,0.038,0.067,0.053
0.727,0.642,0.691,0.651,0.329,0.063,0.095,0.039
0.723,0.616,0.7,0.619,0.305,0.018,0.035,0.045
0.74,0.662,0.708,0.673,0.368,0.042,0.073,0.061
0.737,0.639,0.717,0.647,0.347,0.105,0.122,0.036
0.733,0.65,0.701,0.659,0.347,0.048,0.09,0.076
0.727,0.629,0.698,0.636,0.319,0.018,0.009,0.068
0.737,0.636,0.719,0.644,0.346,0.027,0.035,0.023
0.747,0.667,0.719,0.679,0.383,0.023,0.058,0.09
0.743,0.639,0.739,0.647,0.364,0.018,0.033,0.045
0.727,0.621,0.705,0.625,0.315,0.028,0.038,0.023
0.743,0.66,0.717,0.671,0.372,0.083,0.122,0.038
0.73,0.652,0.693,0.661,0.343,0.008,0.041,0.098
0.74,0.665,0.707,0.675,0.37,0.032,0.072,0.09
0.737,0.655,0.705,0.665,0.356,0.014,0.039,0.076
0.733,0.647,0.702,0.656,0.345,0.029,0.059,0.068
0.737,0.655,0.705,0.665,0.356,0.073,0.115,0.053
0.737,0.66,0.703,0.67,0.36,0.037,0.059,0.046
0.737,0.655,0.705,0.665,0.356,0.029,0.06,0.076
0.737,0.657,0.704,0.667,0.358,0.062,0.082,0.016
0.733,0.65,0.701,0.659,0.347,0.048,0.09,0.076
0.743,0.66,0.717,0.671,0.372,0.053,0.09,0.061
0.743,0.668,0.712,0.678,0.377,0.052,0.087,0.061
0.753,0.68,0.726,0.692,0.404,0.062,0.085,0.031
0.75,0.67,0.725,0.682,0.391,0.029,0.051,0.061
0.727,0.65,0.688,0.659,0.336,0.047,0.092,0.083
0.743,0.668,0.712,0.678,0.377,0.037,0.075,0.083
0.74,0.66,0.709,0.67,0.366,0.009,0.041,0.098
0.743,0.67,0.711,0.681,0.379,0.056,0.096,0.068
0.75,0.673,0.724,0.684,0.393,0.018,0.04,0.068
0.74,0.662,0.708,0.673,0.368,0.042,0.062,0.039
0.73,0.65,0.694,0.659,0.341,0.018,0.053,0.09
0.743,0.665,0.714,0.676,0.376,0.033,0.055,0.053
0.733,0.652,0.7,0.662,0.349,0.021,0.002,0.105
0.737,0.655,0.705,0.665,0.356,0.058,0.083,0.031
0.74,0.662,0.708,0.673,0.368,0.057,0.074,0.016
0.74,0.662,0.708,0.673,0.368,0.042,0.073,0.061
0.727,0.645,0.69,0.653,0.331,0.038,0.062,0.046
0.72,0.613,0.692,0.616,0.295,0.042,0.064,0.031
0.72,0.637,0.68,0.645,0.314,0.023,0.066,0.098
0.75,0.673,0.724,0.684,0.393,0.004,0.018,0.068
0.74,0.67,0.705,0.68,0.374,0.026,0.038,0.039
0.723,0.619,0.697,0.623,0.306,0.037,0.056,0.031
0.757,0.685,0.73,0.697,0.413,0.071,0.109,0.053
0.733,0.658,0.698,0.667,0.353,0.105,0.142,0.009
0.743,0.639,0.739,0.647,0.364,0.033,0.054,0.045
0.727,0.618,0.708,0.622,0.314,0.023,0.039,0.038
0.723,0.645,0.684,0.653,0.326,0.067,0.079,0.005
0.73,0.631,0.705,0.638,0.328,0.032,0.06,0.06
0.71,0.645,0.665,0.651,0.31,0.034,0.071,0.076
0.73,0.637,0.701,0.645,0.331,0.04,0.048,0.009
0.727,0.624,0.702,0.629,0.316,0.047,0.07,0.031
0.737,0.657,0.704,0.667,0.358,0.004,0.027,0.083
0.713,0.603,0.681,0.603,0.274,0.023,0.037,0.031
0.733,0.671,0.695,0.678,0.365,0.054,0.072,0.024
0.73,0.658,0.692,0.666,0.348,0.09,0.116,0.002
0.71,0.648,0.665,0.654,0.313,0.039,0.07,0.062
0.703,0.627,0.655,0.633,0.281,0.032,0.036,0.01
0.767,0.693,0.747,0.706,0.436,0.086,0.11,0.009
0.717,0.635,0.674,0.642,0.307,0.048,0.063,0.017
0.747,0.681,0.714,0.69,0.393,0.045,0.065,0.039
0.73,0.66,0.691,0.669,0.35,0.051,0.082,0.054
0.72,0.648,0.678,0.655,0.324,0.041,0.073,0.061
0.717,0.637,0.674,0.645,0.309,0.023,0.061,0.091
0.72,0.655,0.678,0.662,0.332,0.069,0.092,0.017
0.727,0.658,0.687,0.666,0.343,0.031,0.056,0.061
0.753,0.683,0.725,0.694,0.406,0.037,0.062,0.061
0.727,0.655,0.687,0.663,0.341,0.129,0.167,0.013
0.72,0.621,0.686,0.627,0.301,0.041,0.04,0.013
0.743,0.662,0.715,0.673,0.374,0.073,0.121,0.068
0.713,0.653,0.67,0.659,0.322,0.048,0.073,0.04
0.747,0.675,0.716,0.686,0.389,0.022,0.034,0.046
0.707,0.651,0.662,0.655,0.313,0.042,0.054,0.018
0.74,0.678,0.704,0.686,0.381,0.01,0.045,0.106
0.73,0.66,0.691,0.669,0.35,0.051,0.093,0.076
0.71,0.645,0.665,0.651,0.31,0.049,0.071,0.032
0.74,0.673,0.705,0.682,0.376,0.075,0.081,0.02
0.72,0.619,0.688,0.623,0.299,0.022,0.014,0.068
0.743,0.643,0.661,0.65,0.304,0.025,0.049,0.039
