gen,nevals,avg,std,min,max
0,50,[0.81208 0.09518],[0.01223085 0.03532404],[0.782 0.058],[0.83  0.214]
1,2,[0.809  0.1072],[0.01579873 0.05183589],[0.782 0.062],[0.822 0.208]
2,5,[0.8108 0.0776],[0.01090688 0.01831502],[0.797 0.048],[0.821 0.095]
3,4,[0.8092 0.07  ],[0.01135606 0.00505964],[0.798 0.065],[0.824 0.077]
4,3,[0.805  0.0644],[0.00867179 0.00671118],[0.798 0.052],[0.822 0.072]
5,4,[0.8056 0.0672],[0.0106132  0.00923905],[0.795 0.053],[0.826 0.081]
6,4,[0.8114 0.074 ],[0.01046136 0.01136662],[0.798 0.061],[0.828 0.09 ]
7,5,[0.812  0.0728],[0.00887694 0.01022546],[0.796 0.054],[0.822 0.085]
8,4,[0.8116 0.0766],[0.00895768 0.01284679],[0.798 0.059],[0.821 0.099]
9,3,[0.8142 0.0914],[0.01333267 0.00763151],[0.798 0.079],[0.827 0.099]
10,3,[0.8132 0.0884],[0.01257617 0.0080895 ],[0.798 0.075],[0.827 0.099]
11,5,[0.806 0.086],[0.01567163 0.00909945],[0.787 0.078],[0.827 0.099]
12,5,[0.7994 0.092 ],[0.00801499 0.00357771],[0.785 0.085],[0.809 0.095]
13,4,[0.7966 0.0906],[0.00427083 0.00926499],[0.792 0.079],[0.804 0.101]
14,4,[0.8028 0.0932],[0.00594643 0.01087014],[0.797 0.072],[0.811 0.101]
15,4,[0.8068 0.1172],[0.0065238  0.04697404],[0.798 0.081],[0.818 0.21 ]
16,5,[0.8034 0.1136],[0.00205913 0.04672729],[0.801 0.077],[0.807 0.206]
17,5,[0.8012 0.1162],[0.00271293 0.04833798],[0.797 0.085],[0.805 0.212]
18,4,[0.8012 0.1132],[0.00324962 0.04570952],[0.796 0.085],[0.805 0.204]
19,5,[0.802  0.1154],[0.00442719 0.0454163 ],[0.797 0.087],[0.81  0.206]
20,5,[0.8034 0.0932],[0.00349857 0.00601332],[0.801 0.083],[0.81  0.101]
21,5,[0.8066 0.1164],[0.00557136 0.04481339],[0.802 0.092],[0.816 0.206]
22,2,[0.8054 0.1374],[0.00838093 0.05692662],[0.799 0.085],[0.822 0.208]
23,5,[0.8062 0.1102],[0.01077775 0.04703786],[0.797 0.081],[0.827 0.204]
24,3,[0.8006 0.0864],[0.00412795 0.00377359],[0.797 0.081],[0.808 0.092]
25,5,[0.8002 0.0924],[0.00503587 0.00338231],[0.793 0.088],[0.808 0.096]
