gen,nevals,avg,std,min,max
0,50,[0.8167  0.09014],[0.00856096 0.02627623],[0.798 0.057],[0.831 0.21 ]
1,5,[0.8176 0.0914],[0.01141227 0.0048    ],[0.804 0.087],[0.832 0.099]
2,4,[0.8106 0.0928],[0.01036533 0.0069685 ],[0.803 0.08 ],[0.831 0.099]
3,4,[0.8102 0.1132],[0.01096175 0.04692718],[0.803 0.08 ],[0.832 0.206]
4,3,[0.8098 0.1104],[0.00713863 0.05100039],[0.803 0.08 ],[0.822 0.212]
5,5,[0.8094 0.0868],[0.00595315 0.00611228],[0.803 0.075],[0.817 0.092]
6,3,[0.8098 0.0872],[0.00762627 0.00785875],[0.803 0.075],[0.821 0.095]
7,5,[0.8076 0.085 ],[0.00722772 0.00829458],[0.798 0.07 ],[0.819 0.095]
8,5,[0.8064 0.0904],[0.00467333 0.00671118],[0.801 0.08 ],[0.814 0.099]
9,3,[0.8088 0.0926],[0.00630555 0.00578273],[0.801 0.082],[0.819 0.099]
10,4,[0.8058 0.0942],[0.00577581 0.00285657],[0.801 0.09 ],[0.817 0.098]
11,4,[0.8096 0.0942],[0.00778717 0.00342929],[0.803 0.088],[0.821 0.097]
12,4,[0.8084 0.0894],[0.00471593 0.00682935],[0.803 0.077],[0.815 0.096]
13,3,[0.8096 0.1152],[0.0058515  0.04448101],[0.802 0.09 ],[0.815 0.204]
14,4,[0.8128 0.1094],[0.0096     0.04745777],[0.802 0.082],[0.83  0.204]
15,4,[0.8204 0.0862],[0.00652993 0.00679412],[0.812 0.08 ],[0.828 0.099]
16,5,[0.8188 0.0822],[0.00581034 0.00858836],[0.811 0.07 ],[0.826 0.096]
17,4,[0.821  0.0872],[0.00726636 0.00487442],[0.811 0.083],[0.83  0.096]
18,5,[0.821  0.0844],[0.00562139 0.00821219],[0.812 0.073],[0.827 0.093]
19,3,[0.8226 0.0808],[0.00618385 0.00888594],[0.812 0.072],[0.83  0.093]
20,3,[0.8292 0.0818],[0.00172047 0.00643117],[0.826 0.073],[0.831 0.09 ]
21,3,[0.8284 0.0812],[0.00135647 0.00685274],[0.826 0.074],[0.83 0.09]
22,5,[0.826  0.0864],[0.0045607  0.00578273],[0.818 0.079],[0.832 0.095]
23,4,[0.8238 0.0816],[0.00474974 0.00527636],[0.818 0.075],[0.828 0.089]
24,5,[0.821  0.1086],[0.0056921  0.04800667],[0.812 0.078],[0.827 0.204]
25,4,[0.8234 0.0844],[0.00581722 0.00646838],[0.813 0.076],[0.828 0.093]
